"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.638616667E-2,-1.153819370E-1,-2.930823290E-1,-3.271166325E-1
2.637016666E-2,-2.896722329E-1,-1.501448035E-1,-7.805863327E-1
3.635316667E-2,-4.672708833E-1,4.730397463E-2,-1.454290826E0
4.633716666E-2,-6.147306454E-1,2.897155023E-1,-2.024815351E0
5.632116666E-2,-6.518522787E-1,4.734125063E-1,-2.301069394E0
6.630416666E-2,-5.798455721E-1,6.254675952E-1,-2.418327702E0
7.628816666E-2,-5.972854775E-1,7.180924612E-1,-2.590315365E0
8.627116666E-2,-8.411430216E-1,8.163555050E-1,-2.649278687E0
9.625516666E-2,-1.129004956E0,7.681188995E-1,-2.508749630E0
1.062381667E-1,-1.207923072E0,7.185888898E-1,-2.487694976E0
1.162221667E-1,-1.228774828E0,9.419191986E-1,-2.474334088E0
1.262061667E-1,-1.327506818E0,1.222188816E0,-2.529393225E0
1.361891667E-1,-1.560946378E0,1.157425641E0,-2.840059885E0
1.461731667E-1,-2.086171355E0,1.120900716E0,-3.290186732E0
1.561561667E-1,-2.434979988E0,1.116274983E0,-3.869748130E0
1.661401667E-1,-2.455752221E0,1.076214539E0,-4.466513790E0
1.761231667E-1,-2.466763113E0,9.581522387E-1,-4.759542909E0
1.861071667E-1,-2.215311205E0,6.875468990E-1,-4.454732235E0
1.960911667E-1,-1.651662421E0,4.094644323E-1,-3.718086559E0
2.060741667E-1,-1.301562138E0,1.350575253E-1,-2.888434485E0
2.160581667E-1,-1.048723270E0,-9.383962512E-2,-2.224182016E0
2.260411667E-1,-9.757313079E-1,-2.596634451E-1,-1.818517397E0
2.360251667E-1,-1.200137504E0,-3.593771830E-1,-1.579040002E0
2.460091667E-1,-1.942064386E0,-5.916753665E-1,-1.942256759E0
2.559921667E-1,-2.628904649E0,-6.288879240E-1,-2.728275740E0
2.659761667E-1,-3.232928458E0,-3.703176159E-1,-3.633565056E0
2.759591667E-1,-3.944894207E0,-1.941620582E-1,-4.388369846E0
2.859431667E-1,-4.693227298E0,-2.330302548E-1,-4.752364283E0
2.959261667E-1,-5.492970863E0,-5.115340135E-1,-4.767306257E0
3.059101667E-1,-6.255629632E0,-9.481128618E-1,-4.544775555E0
3.158941667E-1,-6.954175436E0,-1.690091784E0,-4.201230586E0
3.258771667E-1,-7.685532306E0,-2.532188779E0,-3.631911171E0
3.358611667E-1,-8.065545775E0,-3.313065133E0,-3.024719926E0
3.458441667E-1,-8.172595430E0,-4.063343301E0,-2.402012801E0
3.558281667E-1,-8.164874766E0,-5.214478506E0,-2.205893826E0
3.658111667E-1,-7.916476275E0,-6.369032872E0,-1.797180469E0
3.757951667E-1,-6.868582724E0,-7.506505181E0,-1.375986083E0
3.857791667E-1,-4.575156811E0,-9.065410296E0,-7.328790464E-1
3.957621667E-1,-1.462628955E0,-1.041689421E1,4.765942687E-1
4.057461667E-1,2.922672856E0,-1.106684614E1,1.239453598E0
4.157291667E-1,8.877885413E0,-1.022680590E1,1.293622788E0
4.257131667E-1,1.464129351E1,-7.984542543E0,1.652748249E0
4.356971667E-1,1.823873213E1,-5.596900443E0,2.812417758E0
4.456801667E-1,2.021249368E1,-3.867649272E0,4.486408356E0
4.556641667E-1,2.078190490E1,-3.264607210E0,5.930624430E0
4.656471667E-1,2.024784361E1,-3.580644539E0,6.293397968E0
4.756311667E-1,1.915404474E1,-3.990686091E0,5.960585563E0
4.856141667E-1,1.793291690E1,-3.980043574E0,5.274280320E0
4.955981667E-1,1.685265550E1,-3.616176022E0,4.214052653E0
5.055821667E-1,1.598292661E1,-2.908976046E0,3.221557378E0
5.155651667E-1,1.484937837E1,-2.283330696E0,2.573933221E0
5.255491667E-1,1.333936767E1,-1.782181337E0,2.395480146E0
5.355321667E-1,1.208802727E1,-1.644462159E0,2.354955725E0
5.455161667E-1,1.111386477E1,-1.749874594E0,2.162351219E0
5.554991667E-1,9.522775412E0,-1.584336118E0,2.517155587E0
5.654831667E-1,9.681588712E0,-2.591892066E0,1.242509206E0
5.754671667E-1,9.415351535E0,-3.892858080E0,4.987534618E-1
5.854501667E-1,7.922370853E0,-4.492165525E0,5.161531676E-1
5.954341667E-1,6.042322621E0,-4.131966223E0,8.350315118E-1
6.054171667E-1,4.568091035E0,-4.247836111E0,1.766649963E-1
6.154011667E-1,3.960032648E0,-4.556170609E0,-1.313470577E0
6.253841667E-1,3.692950548E0,-4.376409658E0,-2.921164275E0
6.353681667E-1,2.353813618E0,-3.776876804E0,-3.379978622E0
6.453521667E-1,1.934585212E0,-4.543566351E0,-4.530760657E0
6.553351667E-1,1.150958328E0,-5.153182729E0,-4.670690374E0
6.653191667E-1,-6.975810134E-1,-4.827789856E0,-3.697614872E0
