"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.659166661E-3,6.136938171E0,4.384382629E0,5.794151001E0
1.264216666E-2,6.107449493E0,4.529580688E0,5.525609436E0
2.262616666E-2,5.938750305E0,4.668491821E0,5.069507904E0
3.260916666E-2,5.764063568E0,4.851112061E0,4.404889984E0
4.259316666E-2,5.614973602E0,5.071004791E0,3.854484558E0
5.257716667E-2,5.575605469E0,5.226830750E0,3.603157196E0
6.256016666E-2,5.647306366E0,5.347629547E0,3.511248322E0
7.254416667E-2,5.633535004E0,5.407055969E0,3.361709290E0
8.252716666E-2,5.396278381E0,5.471122742E0,3.322640533E0
9.251116667E-2,5.113815765E0,5.386997681E0,3.485352173E0
1.024941667E-1,5.044509888E0,5.299729156E0,3.525319061E0
1.124781667E-1,5.038372650E0,5.485343170E0,3.551963654E0
1.224621667E-1,4.954397278E0,5.732030182E0,3.506757660E0
1.324451667E-1,4.740941162E0,5.635181580E0,3.199147339E0
1.424291667E-1,4.248465271E0,5.560337219E0,2.743045807E0
1.524121667E-1,3.943699036E0,5.503156128E0,2.155517578E0
1.623961667E-1,3.975582733E0,5.385800171E0,1.558558960E0
1.723791667E-1,4.024980011E0,5.159770203E0,1.276994476E0
1.823631667E-1,4.342020721E0,4.753964081E0,1.603465576E0
1.923471667E-1,4.971312103E0,4.321213989E0,2.370470581E0
2.023301667E-1,5.384153595E0,3.880829773E0,3.235821075E0
2.123141667E-1,5.697452087E0,3.482657776E0,3.934867401E0
2.222971667E-1,5.833219757E0,3.153342590E0,4.364174652E0
2.322811667E-1,5.681884460E0,2.902314606E0,4.604425049E0
2.422651667E-1,5.035528564E0,2.530338135E0,4.206103363E0
2.522481667E-1,4.477039948E0,2.364033966E0,3.336711273E0
2.622321667E-1,4.044289856E0,2.501448212E0,2.285148010E0
2.722151667E-1,3.549868011E0,2.563119965E0,1.309177551E0
2.821991667E-1,3.060385895E0,2.413730621E0,6.432124329E-1
2.921821667E-1,2.549797668E0,2.023492126E0,2.450404358E-1
3.021661667E-1,2.090852051E0,1.465901642E0,9.879455566E-3
3.121501667E-1,1.690135345E0,5.809419250E-1,-1.571731567E-1
3.221331667E-1,1.232836304E0,-4.427792358E-1,-1.200503540E-1
3.321171667E-1,1.093176727E0,-1.456471252E0,-4.026626587E-2
3.421001667E-1,1.186881866E0,-2.507585449E0,9.116043091E-2
3.520841667E-1,1.351090393E0,-4.048630829E0,-1.266366577E-1
3.620671667E-1,1.711241455E0,-5.697751465E0,-3.861968994E-2
3.720511667E-1,2.824775848E0,-7.427704010E0,1.302291870E-1
3.820351667E-1,5.130580902E0,-9.650132446E0,5.682183838E-1
3.920181667E-1,8.196804657E0,-1.170251450E1,1.607357483E0
4.020021667E-1,1.247939896E1,-1.305016205E1,2.225122833E0
4.119851667E-1,1.828986603E1,-1.285257294E1,2.163151703E0
4.219691667E-1,2.389061920E1,-1.115659973E1,2.442770233E0
4.319531667E-1,2.733016663E1,-9.204359436E0,3.566184082E0
4.419361667E-1,2.916639816E1,-7.802823944E0,5.246739349E0
4.519201667E-1,2.962773880E1,-7.430398407E0,6.726562042E0
4.619031667E-1,2.901955353E1,-7.892936554E0,7.128476257E0
4.718871667E-1,2.788596085E1,-8.377628632E0,6.823410645E0
4.818701667E-1,2.665641769E1,-8.380472717E0,6.153403931E0
4.918541667E-1,2.559482529E1,-7.976911926E0,5.105433197E0
5.018381667E-1,2.476689697E1,-7.180867310E0,4.132007446E0
5.118211667E-1,2.369288040E1,-6.422544250E0,3.520229645E0
5.218051667E-1,2.225616806E1,-5.747148743E0,3.398383026E0
5.317881667E-1,2.108964386E1,-5.391338654E0,3.435655518E0
5.417721667E-1,2.020722885E1,-5.235063629E0,3.345692596E0
5.517551667E-1,1.871064102E1,-4.768483887E0,3.813469849E0
5.617391667E-1,1.896795593E1,-5.425467682E0,2.646197205E0
5.717231667E-1,1.880030457E1,-6.318061523E0,2.007774811E0
5.817061667E-1,1.739652374E1,-6.460714874E0,2.129022675E0
5.916901667E-1,1.558693680E1,-5.612129517E0,2.551294556E0
6.016731667E-1,1.415815796E1,-5.219346313E0,1.999541931E0
6.116571667E-1,1.356569000E1,-5.001549225E0,6.279441833E-1
6.216401667E-1,1.327933548E1,-4.286037140E0,-8.405021667E-1
6.316241667E-1,1.188528442E1,-3.151396637E0,-1.144819336E0
6.416081667E-1,1.137634277E1,-3.385509796E0,-2.133213959E0
6.515911667E-1,1.046922913E1,-3.468736725E0,-2.107766876E0
6.615751667E-1,8.470735016E0,-2.630779266E0,-9.862989807E-1
6.715581667E-1,6.782845001E0,-1.899400177E0,-2.724334717E-2
6.815421667E-1,5.787564697E0,-1.701362000E0,5.309458923E-1
6.915261667E-1,5.591622162E0,-1.616638184E0,5.671705627E-1
7.015091667E-1,5.199587402E0,-1.136436768E0,3.561094666E-1
7.114931667E-1,3.777544556E0,-6.794371033E-1,2.380050659E-1
7.214761667E-1,2.390828247E0,-2.017803955E-1,3.814068604E-1
7.314601667E-1,8.192463684E-1,-2.345622253E-1,6.481521606E-1
7.414431667E-1,-1.075812836E0,-3.065625000E-1,9.550140381E-1
7.514271667E-1,-2.658920746E0,1.695973206E-1,1.417552185E0
7.614111667E-1,-3.548071747E0,6.864724731E-1,1.955982513E0
7.713939167E-1,-3.722309418E0,1.108295288E0,2.299069061E0
7.813779167E-1,-3.735931091E0,1.363364868E0,2.391726379E0
7.913609167E-1,-3.909420319E0,1.489253082E0,2.321672058E0
8.013449167E-1,-3.820355530E0,1.688788147E0,2.273172913E0
8.113279167E-1,-3.481310577E0,2.008373566E0,2.334245911E0
8.213119167E-1,-3.345393219E0,2.197430420E0,2.463576965E0
8.312959167E-1,-3.612138519E0,2.168091431E0,2.716700592E0
8.412789167E-1,-4.255500641E0,1.886826324E0,2.865491180E0
8.512629167E-1,-4.928201752E0,1.688039703E0,2.857258301E0
8.612459167E-1,-5.320236511E0,1.444795532E0,2.878514099E0
8.712299167E-1,-5.596711578E0,9.663903809E-1,2.858006744E0
8.812129167E-1,-5.690865784E0,3.646417236E-1,2.986140289E0
8.911969167E-1,-5.545667725E0,-2.010319519E-1,3.367696838E0
9.011809167E-1,-4.401896210E0,-1.043480072E0,4.838538208E0
9.111639167E-1,-3.379073181E0,-2.474803619E0,4.846322021E0
9.211479167E-1,-2.444865875E0,-3.164569244E0,2.820883942E0
9.311309167E-1,-7.676037598E-1,-3.200943604E0,2.884202271E0
9.411149167E-1,4.897814941E-1,-3.964655457E0,2.431393890E0
9.510989167E-1,2.852617950E0,-5.288951569E0,1.952988739E0
9.610819167E-1,6.246660004E0,-6.343059540E0,1.201701050E0
9.710659167E-1,1.034947815E1,-6.849606171E0,4.471202087E-1
9.810489167E-1,1.478879654E1,-6.409072266E0,6.289920044E-1
9.910329167E-1,1.910551987E1,-5.333409119E0,8.187973022E-1
1.001015917E0,2.167328018E1,-3.037633209E0,1.616488495E0
1.010999917E0,2.271571243E1,-1.272952881E0,2.184557190E0
1.020983917E0,2.414913162E1,-1.096619568E0,1.298399963E0
1.030966917E0,2.710862732E1,-1.267264709E0,-1.239422607E-1
