"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.113267208E0,1.154407263E0,4.559954107E-1,6.016130000E-2
1.123250208E0,1.234674931E0,5.877600908E-1,1.299845874E-1
1.133233208E0,1.330553651E0,7.389345765E-1,1.945727915E-1
1.143217208E0,1.477715969E0,8.823980093E-1,2.456311733E-1
1.153200208E0,1.655039310E0,9.953626394E-1,2.760726810E-1
1.163183208E0,1.818567514E0,1.066645026E0,2.901911736E-1
1.173166208E0,1.937925100E0,1.134648561E0,3.028792441E-1
1.183149208E0,2.003193378E0,1.215034723E0,3.387456238E-1
1.193132208E0,2.015347242E0,1.313511014E0,3.860636652E-1
1.203115208E0,1.999483824E0,1.415119410E0,4.602950215E-1
1.213098208E0,2.020097733E0,1.512053847E0,5.604705811E-1
1.223081208E0,2.124757767E0,1.558214188E0,6.485093832E-1
1.233064208E0,2.262883902E0,1.549397945E0,6.978662014E-1
1.243048208E0,2.378717661E0,1.499601007E0,7.352529764E-1
1.253031208E0,2.447583437E0,1.449377418E0,7.525091767E-1
1.263014208E0,2.452136278E0,1.399456978E0,7.429865003E-1
1.272997208E0,2.385387897E0,1.389740229E0,7.198417187E-1
1.282980208E0,2.243018866E0,1.405281901E0,7.104609609E-1
1.292963208E0,2.062539101E0,1.422965169E0,7.002062798E-1
1.302946208E0,1.860640287E0,1.422683716E0,6.606117487E-1
1.312929208E0,1.619051933E0,1.409424186E0,5.951792002E-1
1.322912208E0,1.375315189E0,1.398327589E0,5.610191226E-1
1.332895208E0,1.224699378E0,1.390851736E0,5.549682975E-1
1.342878208E0,4.651376307E-1,7.793958783E-1,4.553543329E-1
1.352862208E0,-5.711289406E0,-2.113164365E-1,-1.157015115E-1
1.362845208E0,-3.884134531E0,5.425850302E-2,7.961230278E-1
1.372828208E0,-1.961429954E0,8.903377056E-1,7.485846281E-1
1.382811208E0,-2.396615781E-2,1.574502707E0,8.622371554E-1
1.392794208E0,1.385313749E0,1.734037876E0,1.074532270E0
1.402777208E0,2.218090773E0,1.657020807E0,1.083477736E0
1.412760208E0,1.882029057E0,5.803123713E-1,7.691422105E-1
1.422743208E0,4.313957095E-1,-5.612151623E-1,7.143450528E-2
1.432726208E0,-8.918758631E-1,-6.660132408E-1,-7.202187777E-1
1.442709542E0,-1.512438655E0,-6.802145243E-1,-1.139206052E0
1.452693542E0,-1.785331130E0,-6.999103427E-1,-1.238829255E0
1.462676542E0,-1.920843720E0,-6.438910365E-1,-1.187931180E0
1.472659542E0,-1.902659655E0,-6.068796515E-1,-1.112628102E0
1.482642542E0,-1.735737562E0,-5.914229751E-1,-9.881935716E-1
1.492625542E0,-1.501297712E0,-6.118310094E-1,-8.269397020E-1
1.502608542E0,-1.329236507E0,-6.538932323E-1,-6.825249791E-1
1.512591542E0,-1.299760699E0,-6.593741179E-1,-5.956586599E-1
1.522574542E0,-1.387898088E0,-5.706146955E-1,-5.262151361E-1
1.532557542E0,-1.514177561E0,-4.646458328E-1,-4.359979033E-1
1.542540542E0,-1.606934667E0,-3.667248487E-1,-3.574098945E-1
1.552524542E0,-1.674442172E0,-2.622727454E-1,-3.038247824E-1
1.562507542E0,-1.730682373E0,-1.908920556E-1,-2.650867105E-1
1.572490542E0,-1.776450157E0,-2.259341031E-1,-2.466264963E-1
1.582473542E0,-1.765191436E0,-4.017296135E-1,-2.642981708E-1
1.592456542E0,-1.675072908E0,-6.383950114E-1,-3.172653317E-1
1.602439542E0,-1.546049953E0,-8.701750040E-1,-3.823308945E-1
1.612422542E0,-1.394759536E0,-1.111970305E0,-4.421448112E-1
1.622405542E0,-1.240883470E0,-1.284601808E0,-4.869298637E-1
1.632388542E0,-1.133264065E0,-1.346642852E0,-5.051759481E-1
1.642371542E0,-1.050185204E0,-1.341365218E0,-4.371958673E-1
1.652354542E0,-1.043782473E0,-1.154768586E0,-3.451821506E-1
1.662338542E0,-1.078991413E0,-8.490996957E-1,-2.451897860E-1
1.672321542E0,-1.142022133E0,-4.156594872E-1,-1.609335095E-1
1.682304542E0,-1.164045095E0,-3.936921246E-3,-9.297151119E-2
1.692287542E0,-1.105473042E0,3.147526979E-1,-5.934590101E-2
1.702270542E0,-9.591046572E-1,5.050299764E-1,-6.035150960E-2
1.712253542E0,-7.836699486E-1,5.359348655E-1,-9.685153514E-2
1.722236542E0,-6.103423834E-1,4.753484726E-1,-1.443066746E-1
1.732219542E0,-4.364384413E-1,3.233388066E-1,-1.731036603E-1
1.742202542E0,-2.427845448E-1,1.221186072E-1,-1.965250969E-1
1.752185542E0,-4.991014302E-2,-8.505252004E-2,-2.168845236E-1
1.762169542E0,1.187939271E-1,-2.618139684E-1,-2.277219892E-1
1.772152542E0,2.549519539E-1,-3.523871303E-1,-2.301943153E-1
1.782135542E0,3.623860180E-1,-3.292399943E-1,-2.066208124E-1
1.792118542E0,4.485398233E-1,-2.786439955E-1,-1.375650316E-1
1.802101542E0,5.093560219E-1,-8.789665997E-2,-4.133623838E-2
1.812084542E0,5.583852530E-1,1.295040250E-1,5.448165908E-2
1.822067542E0,6.413378716E-1,3.030332029E-1,1.408011019E-1
1.832050542E0,7.711783051E-1,4.814623296E-1,2.058925480E-1
1.842033542E0,9.116063118E-1,6.579529047E-1,2.287462056E-1
1.852016542E0,1.044741869E0,7.892928123E-1,2.568925619E-1
1.862000542E0,1.162021160E0,8.893226981E-1,2.951238453E-1
1.871983542E0,1.237066507E0,9.058047533E-1,3.337985873E-1
1.881966542E0,1.276973367E0,8.753325939E-1,3.669541478E-1
1.891949542E0,1.292335629E0,8.471176028E-1,4.088420570E-1
1.901932542E0,1.309030652E0,8.370586038E-1,4.771260321E-1
1.911915542E0,1.334453583E0,8.600296378E-1,5.571283102E-1
1.921898542E0,1.366887689E0,9.124611616E-1,6.469511390E-1
1.931881542E0,1.422678113E0,9.608714581E-1,7.326989174E-1
1.941864542E0,1.536059380E0,9.926277995E-1,8.112848401E-1
1.951847542E0,1.705454350E0,1.002841473E0,8.921133876E-1
1.961831542E0,1.938632488E0,1.015837193E0,9.684616923E-1
1.971814542E0,2.191505432E0,9.993189573E-1,9.964029193E-1
1.981797542E0,2.386007786E0,8.953126073E-1,9.377079010E-1
1.991780542E0,2.460122347E0,6.919634938E-1,8.098894358E-1
2.001763542E0,2.398271084E0,4.446749091E-1,6.660582423E-1
2.011746542E0,2.233811617E0,1.466127634E-1,5.581225157E-1
2.021729542E0,2.054930449E0,-1.460657120E-1,5.243880153E-1
2.031712542E0,1.933587074E0,-4.464201629E-1,5.075461864E-1
2.041695542E0,1.864771366E0,-8.060683012E-1,4.299374521E-1
2.051678542E0,1.764320850E0,-1.165020347E0,2.556174695E-1
2.061661542E0,1.543997765E0,-1.449266434E0,3.082136996E-2
2.071645542E0,1.228120804E0,-1.565230846E0,-1.759568304E-1
2.081628542E0,8.569636941E-1,-1.505450964E0,-2.947309017E-1
2.091611542E0,-3.699933290E0,-2.653305769E0,-7.447205186E-1
2.101594542E0,-3.231188774E0,-1.677812934E0,-5.298889279E-1
2.111577542E0,-1.721078157E0,-3.712220490E-1,-4.586685002E-1
2.121560542E0,-2.464232743E-1,4.120849967E-1,-2.620103061E-1
2.131543542E0,7.737282515E-1,7.144858837E-1,1.255568713E-1
2.141526542E0,1.379796386E0,7.683219314E-1,3.888979554E-1
2.151509542E0,1.234109879E0,4.651129544E-1,3.434990048E-1
2.161492542E0,3.621317744E-1,1.107713729E-1,1.173066050E-1
2.171476542E0,-3.295243979E-1,7.649352774E-3,-9.655870497E-2
2.181459542E0,-5.765514374E-1,1.046720371E-1,-1.885687858E-1
2.191442542E0,-7.682114244E-1,1.790730357E-1,-1.941776574E-1
2.201425542E0,-9.834534526E-1,8.783526719E-2,-1.727898121E-1
2.211408542E0,-1.098413229E0,-5.731287599E-2,-1.714218110E-1
2.221391542E0,-1.064112544E0,-1.425769180E-1,-1.903853863E-1
2.231374542E0,-9.507610202E-1,-2.064300328E-1,-2.026339173E-1
2.241357542E0,-8.574952483E-1,-2.614314854E-1,-2.550305426E-1
2.251340542E0,-8.144426346E-1,-3.122903705E-1,-3.622712493E-1
2.261323542E0,-8.639137745E-1,-2.836430073E-1,-4.906705022E-1
2.271306542E0,-1.031628013E0,-1.654102355E-1,-5.478354096E-1
2.281290542E0,-1.260298371E0,-7.638899982E-2,-5.377023220E-1
2.291273542E0,-1.463005781E0,-2.137845382E-2,-4.796883464E-1
2.301256542E0,-1.621176481E0,2.460448444E-2,-3.986739218E-1
2.311239542E0,-1.742806435E0,3.725476563E-2,-3.274476826E-1
2.321222542E0,-1.843098640E0,4.990332574E-2,-2.923197448E-1
2.331205542E0,-1.931195259E0,7.870762050E-2,-2.642580271E-1
2.341188542E0,-1.960835695E0,8.080060035E-2,-2.244419158E-1
2.351171542E0,-1.929613590E0,8.685774356E-2,-2.147046179E-1
2.361154542E0,-1.884387016E0,1.028782502E-1,-2.286329418E-1
2.371137542E0,-1.829187632E0,8.291195333E-2,-2.279451042E-1
2.381121542E0,-1.759822130E0,2.063286304E-2,-2.262159139E-1
2.391104542E0,-1.678044796E0,-7.296490669E-2,-2.396563143E-1
2.401087542E0,-1.601310015E0,-1.912268400E-1,-2.653584778E-1
2.411070542E0,-1.512645006E0,-3.399735689E-1,-2.905531824E-1
2.421053542E0,-1.399948001E0,-5.043912530E-1,-2.855751812E-1
2.431036542E0,-1.262899518E0,-6.387977004E-1,-2.575117946E-1
2.441020083E0,-1.131311655E0,-7.594096065E-1,-2.427115738E-1
2.451003083E0,-9.780232310E-1,-8.440601230E-1,-2.465267181E-1
2.460986083E0,-8.010492921E-1,-8.671212196E-1,-2.421095967E-1
2.470969083E0,-6.045984030E-1,-8.384051919E-1,-2.283734083E-1
2.480953083E0,-4.038402736E-1,-7.538431883E-1,-2.042973638E-1
2.490936083E0,-2.032397836E-1,-6.261494160E-1,-1.899868697E-1
2.500919083E0,-3.579353169E-2,-4.715896547E-1,-1.988727748E-1
2.510902083E0,7.509882003E-2,-3.133724332E-1,-1.955875158E-1
2.520885083E0,1.453617960E-1,-1.720816195E-1,-1.725828648E-1
2.530868083E0,2.142255306E-1,-7.181580365E-2,-1.480699927E-1
2.540851083E0,3.037506342E-1,-2.497714944E-3,-1.409939677E-1
2.550834083E0,3.976940215E-1,4.428722709E-2,-1.408217102E-1
2.560817083E0,4.924556911E-1,5.143541470E-2,-1.258089244E-1
2.570800083E0,5.782053471E-1,1.947416179E-2,-1.047121212E-1
2.580784083E0,6.332917809E-1,-3.061936423E-2,-7.202900946E-2
2.590767083E0,6.865429282E-1,-6.793306768E-2,-2.840227261E-2
2.600750083E0,7.683499455E-1,-1.016713232E-1,3.445312381E-2
2.610733083E0,8.801875114E-1,-9.051354975E-2,8.037249744E-2
2.620716083E0,1.003345966E0,-4.885132611E-2,6.006802246E-2
2.630699083E0,1.164089441E0,4.261028953E-4,4.205961525E-2
2.640682083E0,1.374788165E0,5.932750553E-2,5.678210407E-2
2.650665083E0,1.608538985E0,1.539929211E-1,1.032943651E-1
2.660648083E0,1.813129425E0,2.765425444E-1,1.399581134E-1
2.670631083E0,1.931632996E0,4.159437418E-1,1.500736177E-1
2.680615083E0,1.949115872E0,5.301553011E-1,1.308716983E-1
2.690598083E0,1.873071194E0,5.750674605E-1,9.076420218E-2
2.700581083E0,1.699051976E0,5.325506330E-1,4.025868326E-2
2.710564083E0,1.509652257E0,3.917399645E-1,2.374275960E-2
2.720547083E0,1.399169683E0,2.685463727E-1,-1.433378644E-2
2.730530083E0,1.407982826E0,1.519095451E-1,-2.710776776E-2
2.740513083E0,1.523895025E0,7.886835933E-2,1.211633440E-2
2.750496083E0,1.758943796E0,1.815206185E-2,7.681228220E-2
2.760479083E0,2.040167570E0,-8.096919954E-2,1.511957049E-1
2.770462083E0,2.262014151E0,-1.998070329E-1,2.129684836E-1
2.780446083E0,2.372324228E0,-2.890024483E-1,2.448643595E-1
2.790429083E0,2.364345551E0,-3.563206792E-1,2.083174586E-1
2.800412083E0,2.184922218E0,-3.734112382E-1,1.088702232E-1
2.810395083E0,1.857750416E0,-3.142069578E-1,-2.124287887E-3
2.820378083E0,1.478168488E0,-1.393699199E-1,-5.392756313E-2
2.830361083E0,1.179396152E0,6.293877959E-2,-3.056118451E-2
2.840344083E0,9.807875156E-1,1.488142610E-1,1.807985455E-2
2.850327083E0,-1.785141706E0,-1.073996663E0,-5.067302585E-1
2.860310083E0,-1.454642057E0,-1.498598456E-1,-6.603158116E-1
2.870293083E0,1.124214455E-1,-1.098575890E-1,-6.278323531E-1
2.880277083E0,1.299300671E0,-4.584973454E-1,-5.145888925E-1
2.890260083E0,1.971072316E0,-3.985831439E-1,-3.226386309E-1
2.900243083E0,1.827063203E0,-3.271779418E-1,-3.534490168E-1
2.910226083E0,1.043570399E0,-5.114608407E-1,-4.002625346E-1
2.920209083E0,4.875028878E-2,-8.429913521E-1,-4.987187982E-1
2.930192083E0,-5.179529190E-1,-7.778813243E-1,-5.811195970E-1
2.940175083E0,-7.394133806E-1,-5.340193510E-1,-4.886328578E-1
2.950158083E0,-8.943254948E-1,-4.435629249E-1,-3.078838885E-1
2.960141083E0,-1.082457304E0,-4.593815506E-1,-1.935940981E-1
2.970124083E0,-1.200540662E0,-5.012850165E-1,-1.162827387E-1
2.980108083E0,-1.238801241E0,-5.197564960E-1,-5.335437134E-2
2.990091083E0,-1.257882833E0,-5.115369558E-1,-6.493160035E-3
3.000074083E0,-1.284978390E0,-5.425193310E-1,4.242005199E-2
3.010057083E0,-1.309237242E0,-6.128773093E-1,8.124225587E-2
3.020040083E0,-1.333667994E0,-7.186836600E-1,1.059238985E-1
3.030023083E0,-1.365523696E0,-8.882303834E-1,1.156950518E-1
3.040006083E0,-1.438585281E0,-1.073698521E0,3.850971907E-2
3.049989083E0,-1.543111086E0,-1.215211391E0,-5.446483567E-2
3.059972083E0,-1.684796333E0,-1.245357633E0,-7.271574438E-2
3.069955083E0,-1.826073289E0,-1.150763750E0,-1.170370542E-2
3.079939083E0,-1.948228240E0,-9.269916415E-1,6.454152614E-2
3.089922083E0,-2.066494703E0,-5.860062242E-1,1.192170903E-1
3.099905083E0,-2.187657833E0,-2.005298883E-1,1.517060548E-1
3.109888083E0,-2.288505077E0,2.077484727E-1,1.663844138E-1
3.119871083E0,-2.331986904E0,5.553613305E-1,1.774908602E-1
3.129854083E0,-2.291858435E0,8.029236197E-1,1.895315647E-1
3.139837083E0,-2.185568810E0,9.422351718E-1,1.934543997E-1
3.149820083E0,-2.040604353E0,1.008359194E0,1.426540464E-1
3.159803083E0,-1.877312899E0,1.008880854E0,3.610416874E-2
3.169786083E0,-1.712364912E0,8.989981413E-1,-1.082340926E-1
3.179770083E0,-1.508555651E0,7.207168341E-1,-2.518972754E-1
3.189753083E0,-1.253664970E0,5.018422604E-1,-3.494979441E-1
3.199736083E0,-9.596142173E-1,2.424189597E-1,-4.083559513E-1
3.209719083E0,-6.268288493E-1,-1.693226397E-2,-4.635376036E-1
3.219702083E0,-2.943984270E-1,-2.532313466E-1,-5.026583672E-1
3.229685083E0,-2.490198473E-3,-3.983486295E-1,-5.009930134E-1
3.239668083E0,2.229162902E-1,-3.834373355E-1,-4.568761885E-1
3.249651083E0,4.011311829E-1,-2.910580933E-1,-3.910624087E-1
3.259634083E0,5.158452392E-1,-1.529138088E-1,-3.454195559E-1
3.269617083E0,5.505049825E-1,-2.199547552E-2,-3.300443292E-1
3.279601083E0,5.414313078E-1,8.555761725E-2,-3.429292440E-1
3.289584083E0,5.265736580E-1,1.738962680E-1,-3.553184569E-1
3.299567083E0,5.291055441E-1,1.952657402E-1,-3.272503316E-1
3.309550083E0,5.882167220E-1,1.766947508E-1,-2.479887605E-1
3.319533083E0,7.047372460E-1,1.682099104E-1,-1.419587284E-1
3.329516083E0,8.364023566E-1,1.567956358E-1,-2.751424909E-2
3.339499083E0,9.766582847E-1,1.532722712E-1,7.254763693E-2
3.349482083E0,1.121745110E0,1.865390539E-1,1.081558466E-1
3.359465083E0,1.229204416E0,2.431986034E-1,9.843610972E-2
3.369448083E0,1.254438996E0,2.993511260E-1,5.188359693E-2
3.379432083E0,1.190572381E0,3.775671124E-1,-1.034196001E-2
3.389415083E0,1.078935623E0,4.651039243E-1,-3.367574140E-2
3.399398083E0,9.637126327E-1,5.363826156E-1,-3.171352297E-2
3.409381083E0,8.702144027E-1,5.739104152E-1,-4.639110994E-3
3.419364083E0,8.140017390E-1,5.896142721E-1,4.834794253E-2
3.429347083E0,8.150550127E-1,5.823559761E-1,8.758810163E-2
3.439329208E0,8.427681327E-1,5.794640779E-1,9.301003069E-2
3.449312208E0,8.649544120E-1,5.665788054E-1,8.090526611E-2
3.459295208E0,8.568480015E-1,4.958880842E-1,4.659257084E-2
3.469278208E0,7.955577374E-1,3.303390145E-1,-2.180478163E-2
3.479262208E0,6.398254037E-1,9.026807547E-2,-1.069276631E-1
3.489245208E0,3.998793960E-1,-1.989380270E-1,-1.812167019E-1
3.499228208E0,1.432071477E-1,-4.489268064E-1,-2.046165764E-1
3.509211208E0,-1.067613661E-1,-5.889763236E-1,-2.202161103E-1
3.519194208E0,-2.892456949E-1,-6.036343575E-1,-2.450639457E-1
3.529177208E0,-3.824670017E-1,-5.428674221E-1,-2.321504503E-1
3.539160208E0,-3.866995573E-1,-4.246902466E-1,-1.922017038E-1
3.549143208E0,-3.195111752E-1,-2.400497347E-1,-1.195936352E-1
3.559126208E0,-2.016087770E-1,-5.519652739E-2,2.010033000E-3
3.569109208E0,-7.943825424E-2,6.976790726E-2,1.813171655E-1
3.579093208E0,2.590228058E-2,2.042769790E-1,4.214320183E-1
3.589076208E0,2.045566440E-1,3.836516738E-1,6.795412302E-1
3.599059208E0,4.722232223E-1,6.362365484E-1,8.942913413E-1
3.609042208E0,7.521274686E-1,9.265822768E-1,1.029946566E0
3.619025208E0,9.977603555E-1,1.152758479E0,1.048436642E0
3.629008208E0,1.194172382E0,1.255410314E0,9.774382114E-1
3.638991208E0,1.315711379E0,1.216136336E0,8.453509808E-1
3.648974208E0,1.319731474E0,1.021952629E0,6.861880422E-1
3.658957208E0,1.220518231E0,6.456343532E-1,4.853883684E-1
3.668941208E0,1.068252206E0,1.979499012E-1,2.679187357E-1
3.678924208E0,9.418729544E-1,-2.210747898E-1,7.169412822E-2
3.688907208E0,9.070630670E-1,-5.632008314E-1,-1.242241338E-1
3.698890208E0,9.307244420E-1,-8.082761168E-1,-3.289389312E-1
3.708873208E0,9.415794015E-1,-8.352034092E-1,-4.705965817E-1
3.718856208E0,3.760305345E-1,9.719508290E-1,7.932886481E-2
3.728839208E0,-5.675920844E-1,1.855250716E0,8.200502396E-1
3.738822208E0,-1.071018815E0,1.177519083E0,8.138927221E-1
3.748805208E0,-7.981166840E-1,3.273225427E-1,4.466264546E-1
3.758788208E0,-2.616266012E-1,-1.661249846E-1,1.080593243E-1
3.768772208E0,1.276218612E-2,-6.980435848E-1,-7.668209821E-2
3.778755208E0,-1.221745983E-1,-1.152535200E0,-2.051388770E-1
3.788738208E0,-3.615942895E-1,-1.405495405E0,-3.392524719E-1
3.798721208E0,-5.303587914E-1,-1.396606565E0,-3.479258418E-1
3.808704208E0,-6.737397313E-1,-1.300669193E0,-2.595667541E-1
3.818687208E0,-8.433564305E-1,-1.173820734E0,-1.346461177E-1
3.828670208E0,-1.022875309E0,-9.870501161E-1,4.584790021E-2
3.838653208E0,-1.188855767E0,-7.602918148E-1,2.045507282E-1
3.848636208E0,-1.348082185E0,-5.347247124E-1,3.139599860E-1
