"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.410592083E-1,5.036277008E0,8.699609070E0,4.195475464E0
9.510422083E-1,5.072202301E0,8.411907349E0,4.225413208E0
9.610252083E-1,5.185666351E0,7.581284637E0,4.037853241E0
9.710082083E-1,4.728516998E0,8.055648193E0,5.680537262E0
9.809912083E-1,4.415966949E0,8.286318512E0,6.882537689E0
9.909752083E-1,4.263284454E0,8.011639709E0,7.666607208E0
1.000958208E0,4.218976593E0,7.611671448E0,8.209977264E0
1.010941208E0,4.121379547E0,7.399861908E0,8.639434204E0
1.020924208E0,4.018543396E0,7.380701752E0,9.005722504E0
1.030907208E0,3.933370514E0,7.342082062E0,9.107510834E0
1.040890208E0,3.847748566E0,7.245233459E0,8.769663391E0
1.050873208E0,3.662733307E0,7.316036224E0,8.341853027E0
1.060856208E0,3.523822174E0,7.445067902E0,7.964936829E0
1.070839208E0,3.341351624E0,7.554190979E0,7.419471130E0
1.080822208E0,3.303480377E0,7.679330750E0,7.033872986E0
1.090805208E0,3.214415588E0,7.780969391E0,6.771468658E0
1.100789208E0,3.117716675E0,7.855514374E0,6.600823517E0
1.110772208E0,2.993624725E0,7.871980133E0,6.578669586E0
1.120755208E0,2.829116821E0,7.837252350E0,6.553970947E0
1.130738208E0,2.786006470E0,7.736362152E0,6.562503204E0
1.140721208E0,2.916085968E0,7.667505341E0,6.530469818E0
1.150704208E0,3.174299011E0,7.624245300E0,6.592740326E0
1.160687208E0,3.386856995E0,7.478149109E0,6.414910126E0
1.170670208E0,3.559298401E0,7.316485291E0,5.953868866E0
1.180653208E0,3.697610779E0,7.156018982E0,5.438191223E0
1.190636208E0,3.674708405E0,6.965914307E0,4.913831635E0
1.200620208E0,3.626957703E0,6.774312744E0,4.419260101E0
1.210603208E0,3.505709839E0,6.525679779E0,4.002975769E0
1.220586208E0,3.650009766E0,6.245462494E0,3.865860901E0
1.230569208E0,4.040248260E0,6.064788208E0,3.681145020E0
1.240552208E0,4.386478271E0,5.995931396E0,3.140918427E0
1.250535208E0,4.729564819E0,5.916596375E0,2.350262604E0
1.260518208E0,5.172643433E0,5.910608826E0,1.448088684E0
1.270501208E0,5.618266754E0,5.962101746E0,3.818559265E-1
1.280484208E0,6.013744354E0,6.048322449E0,-7.834707642E-1
1.290467208E0,6.381679230E0,6.152505798E0,-2.029479675E0
1.300451208E0,7.026837616E0,6.422095184E0,-3.246748352E0
1.310434208E0,7.620503082E0,6.787784729E0,-4.547094269E0
1.320417208E0,7.904462585E0,7.174879761E0,-5.662125549E0
1.330400208E0,7.635621643E0,7.495812378E0,-6.252797241E0
1.340383208E0,7.870483246E0,7.654931488E0,-6.754254456E0
1.350366208E0,1.065963318E1,5.265450439E0,-2.140518768E1
1.360349208E0,1.246218475E1,7.615263977E0,-4.063809265E1
1.370332208E0,6.718478851E0,1.589933716E1,5.367837524E0
1.380315208E0,1.050545380E1,1.005713608E1,-1.338815918E0
1.390298208E0,7.286846924E0,8.512198792E0,-7.932005310E-1
1.400281208E0,6.986122284E0,6.145470428E0,-2.551893311E0
1.410265208E0,8.327782288E0,5.336103516E0,-3.734733582E0
1.420248208E0,9.448202362E0,7.922275543E0,-7.286248169E0
1.430231208E0,1.067774551E1,9.470655670E0,-1.123219254E1
1.440214542E0,1.065169968E1,1.003737717E1,-1.066621948E1
1.450197542E0,9.623338165E0,8.949439545E0,-7.734565887E0
1.460180542E0,8.230933685E0,7.481292572E0,-5.169799347E0
1.470163542E0,6.576873322E0,6.483467560E0,-2.900368652E0
1.480146542E0,5.759572906E0,6.258485413E0,-1.020278320E0
1.490129542E0,5.223088531E0,6.323300629E0,1.143621826E-1
1.500112542E0,4.991071014E0,6.501729584E0,5.664221191E-1
1.510096542E0,4.970114594E0,6.723717957E0,5.417234802E-1
1.520079542E0,4.965474243E0,6.974296875E0,4.092489624E-1
1.530062542E0,4.768783264E0,7.181016998E0,4.745132446E-1
1.540045542E0,4.506678314E0,7.283254395E0,8.388555908E-1
1.550028542E0,4.481380920E0,7.238347778E0,1.300794983E0
1.560011542E0,4.431085510E0,7.176526337E0,1.846859436E0
1.569994542E0,4.191882935E0,7.259753265E0,2.382745056E0
1.579977542E0,3.901786194E0,7.394922180E0,3.002755737E0
1.589960542E0,3.928281097E0,7.462132416E0,3.775748291E0
1.599943542E0,4.070934448E0,7.477101288E0,4.521497498E0
1.609927542E0,4.187691650E0,7.487729187E0,5.157075806E0
1.619910542E0,4.305047607E0,7.547454987E0,5.572761383E0
1.629893542E0,4.304149475E0,7.610623627E0,5.837411041E0
1.639876542E0,4.123924255E0,7.630083160E0,5.936055908E0
1.649859542E0,3.844305725E0,7.770191803E0,6.127507782E0
