"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.197847117E1,1.951786804E1,-3.113812256E1,-7.826538086E-1
8.198845517E1,1.955761337E1,-3.098840332E1,-2.804565430E0
8.199843917E1,1.994527435E1,-3.049703979E1,-4.507385254E0
8.200842217E1,2.017837906E1,-3.011828613E1,-6.166717529E0
8.201840617E1,2.031741333E1,-2.970037842E1,-7.513519287E0
8.202838917E1,2.051338959E1,-2.937915039E1,-8.874389648E0
8.203837317E1,2.071752548E1,-2.915380859E1,-9.572937012E0
8.204835717E1,2.096728516E1,-2.913403320E1,-9.947937012E0
8.205834017E1,2.108951187E1,-2.913250732E1,-9.497283936E0
8.206832417E1,2.123134995E1,-2.937854004E1,-8.629760742E0
8.207830817E1,2.118017960E1,-2.981933594E1,-6.834014893E0
8.208829117E1,2.098141861E1,-3.017568970E1,-5.097076416E0
8.209827517E1,2.066812515E1,-3.081561279E1,-2.739349365E0
8.210825817E1,2.034608841E1,-3.128869629E1,-4.167175293E-1
8.211824217E1,1.980485916E1,-3.162863159E1,1.571746826E0
8.212822617E1,1.934998703E1,-3.174725342E1,3.799041748E0
8.213820917E1,1.871593475E1,-3.188162231E1,5.762939453E0
8.214819317E1,1.838666916E1,-3.182540894E1,7.361328125E0
8.215817617E1,1.832598877E1,-3.164511108E1,8.648162842E0
8.216816017E1,1.848896408E1,-3.136288452E1,9.454956055E0
8.217814417E1,1.893753815E1,-3.132342529E1,9.585845947E0
8.218812717E1,1.927874374E1,-3.113577271E1,9.316101074E0
8.219811117E1,1.943972397E1,-3.112457275E1,8.672088623E0
8.220809517E1,1.953613663E1,-3.114193726E1,7.761901855E0
8.221807817E1,1.953613663E1,-3.114193726E1,7.761901855E0
8.222806217E1,1.967753983E1,-3.148376465E1,6.436035156E0
8.223804517E1,1.966672897E1,-3.164581299E1,4.818664551E0
8.224802917E1,2.000333786E1,-3.158758545E1,3.177673340E0
8.225801317E1,2.014760590E1,-3.154824829E1,1.270233154E0
8.226799617E1,2.047371674E1,-3.139642334E1,-6.612548828E-1
8.227798017E1,2.081727982E1,-3.093231201E1,-2.380554199E0
8.228796317E1,2.106261444E1,-3.057296753E1,-3.982116699E0
8.229794717E1,2.132361221E1,-3.019808960E1,-5.571624756E0
8.230793117E1,2.149396515E1,-3.006948853E1,-6.590515137E0
8.231791417E1,2.145126724E1,-2.990115356E1,-7.071350098E0
8.232789817E1,2.156123352E1,-2.986236572E1,-7.238769531E0
8.233788217E1,2.161979675E1,-2.985058594E1,-6.616546631E0
8.234786517E1,2.163155365E1,-3.011837769E1,-5.551055908E0
8.235784917E1,2.142783356E1,-3.048385620E1,-3.957214355E0
8.236783217E1,2.101076126E1,-3.091522217E1,-2.011230469E0
8.237781617E1,2.065633774E1,-3.117266846E1,3.598022461E-2
8.238780017E1,2.016625595E1,-3.142941284E1,1.977661133E0
8.239778317E1,1.956745148E1,-3.156454468E1,3.946258545E0
