"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.056804167E-1,-1.711702728E1,-3.430334473E1,-3.171244240E1
9.157304167E-1,-1.709661102E1,-3.429183197E1,-3.152504539E1
9.257814167E-1,-1.713617706E1,-3.426945496E1,-3.168285942E1
9.358324167E-1,-1.697208405E1,-3.425471115E1,-3.163771820E1
9.458834167E-1,-1.712339020E1,-3.430614471E1,-3.155639458E1
9.559344167E-1,-1.711334991E1,-3.433485413E1,-3.145705414E1
9.659850000E-1,-1.704232025E1,-3.428002930E1,-3.137676620E1
9.760360000E-1,-1.689447784E1,-3.431921387E1,-3.161500549E1
9.860870000E-1,-1.689656830E1,-3.422185898E1,-3.182721710E1
9.961380000E-1,-1.691527557E1,-3.420088577E1,-3.168433762E1
1.006188000E0,-1.710196686E1,-3.420280838E1,-3.152861786E1
1.016239000E0,-1.702558136E1,-3.423333359E1,-3.152442551E1
1.026290000E0,-1.698540497E1,-3.428022766E1,-3.151363754E1
1.036341000E0,-1.698653412E1,-3.425823593E1,-3.144548607E1
1.046392000E0,-1.698325348E1,-3.428831863E1,-3.133597946E1
1.056442000E0,-1.705574799E1,-3.429324341E1,-3.135297203E1
1.066493000E0,-1.703333282E1,-3.425760651E1,-3.146204567E1
1.076544000E0,-1.688181305E1,-3.430442429E1,-3.142715645E1
1.086595000E0,-1.681136322E1,-3.424092484E1,-3.133016205E1
1.096646000E0,-1.683570099E1,-3.421171570E1,-3.139998055E1
1.106696000E0,-1.693865204E1,-3.430457306E1,-3.147351456E1
1.116747000E0,-1.685335541E1,-3.438809204E1,-3.149720383E1
1.126798000E0,-1.679280853E1,-3.439136124E1,-3.150026894E1
1.136849000E0,-1.691306305E1,-3.428870010E1,-3.150521278E1
1.146899000E0,-1.694690704E1,-3.430610275E1,-3.138200188E1
1.156950000E0,-1.704837799E1,-3.435786438E1,-3.140344810E1
1.167001000E0,-1.710967255E1,-3.450953674E1,-3.133629417E1
1.177052000E0,-1.710846710E1,-3.450410461E1,-3.150280762E1
1.187103000E0,-1.716071320E1,-3.451935959E1,-3.149130821E1
1.197153000E0,-1.699401093E1,-3.445346832E1,-3.145881271E1
1.207204000E0,-1.685422516E1,-3.456733322E1,-3.153601837E1
1.217255000E0,-1.674346161E1,-3.440026093E1,-3.163784218E1
1.227306000E0,-1.671985626E1,-3.453781509E1,-3.153733826E1
1.237357000E0,-1.667252350E1,-3.444742203E1,-3.160768509E1
1.247407000E0,-1.672040558E1,-3.429714584E1,-3.161026382E1
1.257458000E0,-1.668462372E1,-3.427492905E1,-3.170072746E1
1.267509000E0,-1.668022919E1,-3.441165924E1,-3.162197495E1
1.277560000E0,-1.673586273E1,-3.448382568E1,-3.180028534E1
1.287610000E0,-1.681644440E1,-3.448816299E1,-3.186001778E1
1.297661000E0,-1.707102203E1,-3.454131699E1,-3.185968399E1
1.307712000E0,-1.697760773E1,-3.456516647E1,-3.179424477E1
1.317763000E0,-1.691275787E1,-3.458123398E1,-3.158258247E1
1.327814000E0,-1.685205841E1,-3.451170731E1,-3.150744057E1
1.337864000E0,-1.679088593E1,-3.457291412E1,-3.148795319E1
1.347915000E0,-1.683271027E1,-3.461199188E1,-3.140464211E1
1.357966000E0,-1.671556854E1,-3.463833237E1,-3.148677254E1
1.368017000E0,-1.681856537E1,-3.459751511E1,-3.161947250E1
1.378067000E0,-1.695804596E1,-3.450348282E1,-3.179423523E1
1.388118000E0,-1.699311066E1,-3.454993439E1,-3.178670883E1
1.398169000E0,-1.711351776E1,-3.456901550E1,-3.171052361E1
1.408220000E0,-1.712230682E1,-3.440682983E1,-3.157894897E1
1.418271000E0,-1.699498749E1,-3.454229355E1,-3.150902176E1
1.428321000E0,-1.691678619E1,-3.461349487E1,-3.150505066E1
1.438372000E0,-1.691678619E1,-3.461349487E1,-3.150505066E1
1.448423000E0,-1.682173920E1,-3.468928146E1,-3.181913757E1
1.458474000E0,-1.674738312E1,-3.469684219E1,-3.187786102E1
1.468525000E0,-1.682917023E1,-3.480264282E1,-3.195910835E1
1.478575000E0,-1.678285980E1,-3.484442520E1,-3.196716881E1
1.488626000E0,-1.689614105E1,-3.483517075E1,-3.190825653E1
1.498677000E0,-1.690262604E1,-3.472040939E1,-3.184038162E1
1.508728000E0,-1.692507172E1,-3.473071289E1,-3.166881752E1
1.518778000E0,-1.705086517E1,-3.468495941E1,-3.157830048E1
1.528829000E0,-1.708484650E1,-3.464855576E1,-3.146914101E1
1.538880000E0,-1.700389862E1,-3.463746262E1,-3.152013969E1
1.548931000E0,-1.688504791E1,-3.467842865E1,-3.154005814E1
1.558982000E0,-1.685247040E1,-3.460463715E1,-3.139973450E1
1.569032000E0,-1.684105682E1,-3.455165100E1,-3.138655472E1
1.579083000E0,-1.686763763E1,-3.449453354E1,-3.144576645E1
1.589134000E0,-1.681819916E1,-3.452250671E1,-3.133523941E1
1.599185000E0,-1.678885651E1,-3.457884979E1,-3.132540703E1
1.609235000E0,-1.692461395E1,-3.454146194E1,-3.146770477E1
1.619286000E0,-1.698397064E1,-3.466608047E1,-3.154758835E1
1.629337000E0,-1.696315765E1,-3.467784119E1,-3.169037819E1
1.639388000E0,-1.693476105E1,-3.470139313E1,-3.167477798E1
1.649439000E0,-1.684983063E1,-3.458972168E1,-3.167753220E1
1.659489000E0,-1.683734894E1,-3.442615128E1,-3.167424393E1
1.669540000E0,-1.682134247E1,-3.437859344E1,-3.170574951E1
1.679591000E0,-1.681993866E1,-3.441606903E1,-3.172415924E1
1.689642000E0,-1.684523773E1,-3.426443481E1,-3.155383682E1
1.699692000E0,-1.684610748E1,-3.425000000E1,-3.155333710E1
1.709743000E0,-1.680785370E1,-3.444149399E1,-3.137945557E1
1.719794000E0,-1.684674835E1,-3.447012329E1,-3.123753166E1
1.729845000E0,-1.679123688E1,-3.447653580E1,-3.119278336E1
1.739896000E0,-1.682454681E1,-3.439285660E1,-3.134934235E1
1.749946000E0,-1.682930756E1,-3.431087875E1,-3.142515373E1
1.759997000E0,-1.684697723E1,-3.428675079E1,-3.150948715E1
1.770048000E0,-1.681539154E1,-3.429050446E1,-3.154051781E1
1.780099000E0,-1.678412628E1,-3.423096848E1,-3.155141449E1
1.790150000E0,-1.672209930E1,-3.425028610E1,-3.151679993E1
1.800200000E0,-1.668132782E1,-3.432328033E1,-3.155596161E1
1.810251000E0,-1.671831512E1,-3.436510086E1,-3.152058220E1
1.820302000E0,-1.671276093E1,-3.438626862E1,-3.154745293E1
1.830353000E0,-1.655774689E1,-3.436620331E1,-3.149570656E1
1.840403000E0,-1.657700348E1,-3.440916824E1,-3.144869995E1
1.850454000E0,-1.667243195E1,-3.436701202E1,-3.150302315E1
1.860505000E0,-1.674219513E1,-3.452528381E1,-3.146793365E1
1.870556000E0,-1.676158905E1,-3.446081924E1,-3.163395500E1
1.880607000E0,-1.682894135E1,-3.445439148E1,-3.153187561E1
1.890657000E0,-1.678028107E1,-3.455844879E1,-3.146504211E1
1.900708000E0,-1.671836090E1,-3.465801239E1,-3.152177811E1
1.910759000E0,-1.669391632E1,-3.459082413E1,-3.147296524E1
1.920810000E0,-1.665030670E1,-3.459885025E1,-3.140303993E1
1.930860000E0,-1.669724274E1,-3.442567062E1,-3.141334343E1
1.940911000E0,-1.674269867E1,-3.428917313E1,-3.136851883E1
1.950962000E0,-1.675301361E1,-3.427219009E1,-3.145761871E1
1.961013000E0,-1.682373810E1,-3.428749847E1,-3.147373009E1
1.971063500E0,-1.680608368E1,-3.426316833E1,-3.149247360E1
1.981113500E0,-1.683681488E1,-3.422446442E1,-3.149396706E1
1.991164500E0,-1.680904388E1,-3.429816818E1,-3.167230034E1
2.001215500E0,-1.683193207E1,-3.426944733E1,-3.180010033E1
2.011266500E0,-1.679776764E1,-3.424304199E1,-3.177797508E1
2.021317500E0,-1.681511688E1,-3.415063095E1,-3.175057793E1
2.031367500E0,-1.697090912E1,-3.426001740E1,-3.157170486E1
2.041418500E0,-1.701529694E1,-3.422067642E1,-3.152427673E1
2.051469500E0,-1.692038727E1,-3.427499771E1,-3.149920845E1
2.061520500E0,-1.681740570E1,-3.422710037E1,-3.139545631E1
2.071570500E0,-1.685865021E1,-3.431589508E1,-3.140487480E1
2.081621500E0,-1.680620575E1,-3.426234055E1,-3.152165985E1
2.091672500E0,-1.687848663E1,-3.423424911E1,-3.155137253E1
2.101723500E0,-1.700771332E1,-3.429330063E1,-3.136482620E1
2.111774500E0,-1.707810211E1,-3.444171143E1,-3.132315063E1
2.121824500E0,-1.704744720E1,-3.446806717E1,-3.134660339E1
2.131875500E0,-1.696236420E1,-3.451638412E1,-3.137821198E1
2.141926500E0,-1.692739105E1,-3.441704559E1,-3.134737396E1
2.151977500E0,-1.689347076E1,-3.441165161E1,-3.132895851E1
2.162027500E0,-1.680947113E1,-3.447332001E1,-3.128874207E1
2.172078500E0,-1.679050446E1,-3.448337173E1,-3.127980804E1
2.182129500E0,-1.683295441E1,-3.450456238E1,-3.136702728E1
2.192180500E0,-1.683292389E1,-3.457014084E1,-3.150239563E1
2.202231500E0,-1.682971954E1,-3.453293610E1,-3.146159744E1
2.212281500E0,-1.685381317E1,-3.458111954E1,-3.145706940E1
2.222332500E0,-1.686873627E1,-3.437075043E1,-3.135724258E1
2.232383500E0,-1.683664703E1,-3.432478333E1,-3.138201332E1
2.242434500E0,-1.683782196E1,-3.429638672E1,-3.137934875E1
2.252484500E0,-1.694892120E1,-3.419317245E1,-3.153157806E1
2.262535500E0,-1.706603241E1,-3.425541306E1,-3.156480598E1
2.272586500E0,-1.702004242E1,-3.422679901E1,-3.155996323E1
2.282637500E0,-1.702112579E1,-3.430925751E1,-3.160282707E1
2.292688500E0,-1.697905731E1,-3.427552795E1,-3.162741661E1
2.302738500E0,-1.702295685E1,-3.426407242E1,-3.152855301E1
2.312789500E0,-1.694434357E1,-3.419092560E1,-3.150241089E1
2.322840500E0,-1.698618317E1,-3.416800308E1,-3.149514771E1
