"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.859918750E-1,1.647103548E0,-3.069993496E0,-2.423280239E0
8.959748750E-1,1.536355734E0,-3.116800308E0,-1.798416972E0
9.059595833E-1,1.304263592E0,-2.881067276E0,-1.387356997E0
9.159425833E-1,1.001533747E0,-2.379205942E0,-1.102772355E0
9.259255833E-1,6.430276036E-1,-1.711791396E0,-8.365347981E-1
9.359085833E-1,2.875477076E-1,-1.027064800E0,-4.737800360E-1
9.458915833E-1,2.477787621E-2,-4.489066303E-1,-4.582362622E-2
9.558745833E-1,-1.024809629E-1,-6.585825980E-2,3.910849094E-1
9.658575833E-1,-1.152284518E-1,1.343635172E-1,7.749761343E-1
9.758405833E-1,-4.659795761E-2,1.847473383E-1,1.065559268E0
9.858235833E-1,6.908123195E-2,8.591209352E-2,1.277426481E0
9.958075833E-1,2.041642219E-1,-1.487752497E-1,1.471625328E0
1.005790583E0,3.558467031E-1,-4.764702916E-1,1.676396251E0
1.015773583E0,5.273085833E-1,-8.671428561E-1,1.900238752E0
1.025756583E0,7.146319151E-1,-1.246597648E0,2.137178659E0
1.035739583E0,8.831052780E-1,-1.551115155E0,2.379199982E0
1.045722583E0,1.014086246E0,-1.736539602E0,2.634425879E0
1.055705583E0,1.098333240E0,-1.843511939E0,2.934422970E0
1.065688583E0,1.137416482E0,-1.873921275E0,3.279371977E0
1.075671583E0,1.102469563E0,-1.749210715E0,3.668829679E0
1.085655583E0,9.772356749E-1,-1.457948446E0,4.106255531E0
1.095638583E0,7.831528187E-1,-1.012586355E0,4.582588196E0
1.105621583E0,5.573380589E-1,-4.931887090E-1,5.084820747E0
1.115604583E0,3.254612982E-1,5.553730577E-2,5.603547573E0
1.125587583E0,9.032733738E-2,6.139507890E-1,6.078976631E0
1.135570583E0,-1.420628428E-1,1.159152865E0,6.532070637E0
1.145553583E0,-3.748811781E-1,1.693276405E0,6.980140686E0
1.155536583E0,-6.158552766E-1,2.171008587E0,7.419308186E0
1.165519583E0,-8.417406082E-1,2.581601858E0,7.862095356E0
1.175502583E0,-1.061944962E0,3.004833221E0,8.310888290E0
1.185486583E0,-1.350048661E0,3.426840305E0,8.736200333E0
1.195469583E0,-1.701855898E0,3.677798510E0,9.193826675E0
1.205452583E0,-2.048099041E0,3.602589846E0,9.606796265E0
1.215435583E0,-2.283589363E0,2.854503155E0,9.809639931E0
1.225418583E0,-2.321787357E0,1.430583358E0,9.578038216E0
1.235401583E0,-2.047272205E0,-4.902704358E-1,8.937867165E0
1.245384583E0,-1.425872922E0,-2.383168936E0,8.114203453E0
1.255367583E0,-6.745723486E-1,-3.564443111E0,7.054331779E0
1.265350583E0,-1.734336019E-1,-3.362058640E0,5.590907097E0
1.275334583E0,-3.703649640E-1,-1.567732334E0,4.008342743E0
1.285317583E0,-7.285563946E-1,9.931827784E-1,3.089190722E0
1.295300583E0,-6.401438713E-1,2.797883272E0,2.673199415E0
1.305283583E0,-1.596302539E-1,3.363684416E0,2.227295637E0
1.315266583E0,3.795152605E-1,2.832591057E0,1.468036175E0
1.325249583E0,8.813254237E-1,1.454368830E0,6.075899005E-1
1.335232583E0,1.261124253E0,-6.792999059E-2,-3.626239598E-1
1.345215583E0,1.497680664E0,-1.025786400E0,-1.402910829E0
1.355198583E0,1.661745548E0,-1.344045877E0,-2.245963097E0
1.365182583E0,1.721942544E0,-1.264389396E0,-2.858035803E0
1.375165583E0,1.697637677E0,-9.855653644E-1,-3.325523376E0
1.385148583E0,1.671648383E0,-6.472315192E-1,-3.746876955E0
1.395131583E0,1.674877286E0,-3.750841320E-1,-4.139571190E0
1.405114583E0,1.659295440E0,-2.182327211E-1,-4.512077808E0
1.415097583E0,1.583043218E0,-8.674074709E-2,-4.855510712E0
1.425080583E0,1.464870453E0,5.278146267E-2,-5.150410175E0
1.435063583E0,1.271033525E0,1.407309324E-1,-5.411006451E0
1.445046583E0,1.036769390E0,1.182599664E-1,-5.664317131E0
1.455030583E0,8.019524217E-1,2.771392837E-2,-5.974761486E0
1.465013583E0,6.476209164E-1,-1.689847559E-1,-6.317216873E0
1.474996583E0,5.149880052E-1,-3.080206513E-1,-6.700531483E0
1.484979583E0,4.457285106E-1,-4.201485217E-1,-7.078372478E0
1.494962583E0,4.521542490E-1,-5.266674757E-1,-7.413722038E0
1.504945583E0,4.738361239E-1,-6.348610520E-1,-7.684742451E0
1.514928583E0,4.954392016E-1,-7.452200055E-1,-7.875846386E0
1.524911583E0,5.192707777E-1,-8.491234779E-1,-8.021161079E0
1.534894583E0,5.545682907E-1,-9.833828211E-1,-8.198790550E0
1.544878583E0,6.071292758E-1,-1.160830021E0,-8.454437256E0
1.554861583E0,6.716784239E-1,-1.253235579E0,-8.696795464E0
1.564844583E0,7.624946237E-1,-1.189469695E0,-8.767616272E0
1.574827583E0,8.766824603E-1,-1.009370446E0,-8.605166435E0
1.584810583E0,1.016625166E0,-7.850803137E-1,-8.196920395E0
1.594793583E0,1.149207354E0,-5.928052068E-1,-7.483209133E0
1.604776583E0,1.192774057E0,-5.982556343E-1,-6.473444462E0
1.614759583E0,1.124338627E0,-9.365605712E-1,-5.169288635E0
1.624742583E0,1.155742288E0,-1.447375417E0,-3.620013952E0
1.634726583E0,1.386018991E0,-1.712422252E0,-2.143317938E0
1.644709583E0,1.573022366E0,-1.549132228E0,-1.050191998E0
1.654692583E0,1.471248269E0,-9.987476468E-1,-3.366728723E-1
1.664675583E0,1.083431363E0,-1.564140022E-1,1.090239286E-1
1.674658583E0,5.492247343E-1,8.924193978E-1,3.542107344E-1
1.684641583E0,-8.778314106E-3,1.796876431E0,5.361056924E-1
1.694624583E0,-5.175522566E-1,2.352265120E0,7.965725064E-1
1.704607583E0,-7.761792541E-1,2.743139267E0,1.001966119E0
1.714590583E0,-8.519053459E-1,2.801035881E0,1.186393619E0
1.724573583E0,-8.444743156E-1,2.531096697E0,1.319435716E0
1.734557583E0,-7.772542238E-1,1.923458576E0,1.358362436E0
1.744540583E0,-6.353042722E-1,1.062044263E0,1.325143218E0
1.754523583E0,-4.131835103E-1,8.133365214E-2,1.248587608E0
1.764506583E0,-9.924370050E-2,-8.517724872E-1,1.194126844E0
1.774489583E0,2.580045760E-1,-1.588657022E0,1.228703380E0
1.784472583E0,5.709939003E-1,-2.103756428E0,1.375954866E0
1.794455583E0,8.625349998E-1,-2.509312391E0,1.614425659E0
1.804438583E0,1.153223872E0,-2.779852152E0,1.873178363E0
1.814421583E0,1.391721964E0,-2.901461363E0,2.121791840E0
1.824405583E0,1.516684890E0,-2.799785376E0,2.404064894E0
1.834388583E0,1.593577027E0,-2.475938320E0,2.699400663E0
1.844371583E0,1.641053796E0,-2.072890997E0,3.044195175E0
1.854354583E0,1.537138939E0,-1.529842138E0,3.491679907E0
1.864337583E0,1.383725405E0,-9.114719033E-1,3.980430603E0
1.874320583E0,1.225170612E0,-2.553231716E-1,4.540196896E0
1.884303583E0,1.069297433E0,5.534301400E-1,5.167270184E0
1.894286583E0,8.836302757E-1,1.335074306E0,5.846833229E0
1.904269458E0,6.708287597E-1,2.008690596E0,6.480624676E0
1.914253458E0,3.918822408E-1,2.531911373E0,7.024269581E0
1.924236458E0,1.119712144E-1,3.043378353E0,7.469110966E0
1.934219458E0,-1.362780035E-1,3.582623720E0,7.890665054E0
1.944202458E0,-3.519482315E-1,4.100174904E0,8.364722252E0
1.954185458E0,-5.104750395E-1,4.599105835E0,8.980869293E0
1.964168458E0,-6.456326246E-1,5.100991726E0,9.693308830E0
1.974151458E0,-8.113594055E-1,5.540610790E0,1.043009949E1
1.984134458E0,-1.081021190E0,5.829813957E0,1.107483196E1
1.994117458E0,-1.507867813E0,6.117826939E0,1.143540573E1
2.004101458E0,-2.075305462E0,6.489423275E0,1.124158859E1
2.014084458E0,-2.600706816E0,6.677718163E0,1.036523247E1
2.024067458E0,-2.865770102E0,6.281691551E0,8.827482224E0
2.034050458E0,-2.782276392E0,4.968297005E0,6.868743896E0
2.044033458E0,-2.336677790E0,2.762863636E0,4.906785965E0
2.054016458E0,-1.597856641E0,1.822369918E-2,2.987015247E0
2.063999458E0,-8.220000863E-1,-2.410460711E0,1.188416481E0
2.073982458E0,-2.645137310E-1,-3.962353230E0,-3.844716847E-1
2.083965458E0,7.744166069E-3,-4.392894745E0,-1.596882105E0
2.093949458E0,9.641742706E-2,-3.910190105E0,-2.378768921E0
2.103932458E0,2.370693535E-1,-2.931737900E0,-2.750841379E0
2.113915458E0,5.032638907E-1,-1.739177942E0,-2.784448624E0
2.123898458E0,7.827940583E-1,-6.077097654E-1,-2.791975498E0
2.133881458E0,1.093387127E0,3.160536885E-1,-2.881125927E0
2.143864458E0,1.403432131E0,9.055861831E-1,-3.014780283E0
2.153847458E0,1.630254865E0,1.159134626E0,-3.231940985E0
2.163830458E0,1.752401233E0,1.142651796E0,-3.553077459E0
2.173813458E0,1.757666588E0,9.482554197E-1,-3.958810329E0
2.183796458E0,1.635728955E0,5.640941262E-1,-4.420835972E0
2.193780458E0,1.432174444E0,7.841313258E-3,-4.939999580E0
2.203763458E0,1.207932353E0,-6.195986867E-1,-5.451163769E0
2.213746458E0,1.009366035E0,-1.218568325E0,-5.938794613E0
2.223729458E0,8.821412325E-1,-1.708132148E0,-6.417869568E0
2.233712458E0,7.970464826E-1,-2.082017660E0,-6.875263691E0
2.243695458E0,7.404287457E-1,-2.421421051E0,-7.253350258E0
2.253678458E0,6.918182969E-1,-2.721130848E0,-7.532485485E0
2.263661458E0,6.311397552E-1,-2.970911741E0,-7.763717175E0
2.273644458E0,5.393515229E-1,-3.156956196E0,-7.970752716E0
2.283628458E0,4.018727243E-1,-3.223911047E0,-8.164125443E0
2.293611458E0,2.232349813E-1,-3.272127390E0,-8.348459244E0
2.303594458E0,1.367563382E-2,-3.410756111E0,-8.535136223E0
2.313577458E0,-2.000753582E-1,-3.478829861E0,-8.712311745E0
2.323560458E0,-3.710020781E-1,-3.388410568E0,-8.796468735E0
2.333543458E0,-4.607332051E-1,-3.226084232E0,-8.683607101E0
2.343526458E0,-4.409901202E-1,-2.969281912E0,-8.395542145E0
2.353509458E0,-3.279730380E-1,-2.675944805E0,-7.953677177E0
2.363492458E0,-1.667546034E-1,-2.534629822E0,-7.310667515E0
2.373476458E0,-2.561667375E-2,-2.569369793E0,-6.471191883E0
2.383459458E0,6.279654801E-2,-2.761721611E0,-5.460240364E0
2.393442458E0,1.751876771E-1,-3.083484173E0,-4.331190109E0
2.403425458E0,3.780933619E-1,-3.244519711E0,-3.153559208E0
2.413408458E0,6.234122515E-1,-2.986630678E0,-2.060916424E0
2.423391458E0,7.060591578E-1,-2.291918278E0,-1.087295413E0
2.433374458E0,5.217993259E-1,-1.309970021E0,-2.964232564E-1
2.443357458E0,1.568804830E-1,-1.668086797E-1,2.841237485E-1
2.453340458E0,-1.964036673E-1,8.213642836E-1,6.823638678E-1
2.463324458E0,-4.231944680E-1,1.478552461E0,9.292868376E-1
2.473307458E0,-5.530110002E-1,1.778648376E0,1.041298985E0
2.483290458E0,-5.885290504E-1,1.742336273E0,1.086433768E0
2.493273458E0,-5.182601810E-1,1.502475500E0,1.087820530E0
2.503256458E0,-3.455768526E-1,1.153537750E0,1.099490762E0
2.513239458E0,-1.294185370E-1,7.537814975E-1,1.139840961E0
2.523222458E0,1.018405110E-1,3.422344029E-1,1.205843449E0
2.533205458E0,3.576168716E-1,3.671754897E-2,1.323279262E0
2.543188458E0,5.924711823E-1,-1.733749658E-1,1.510176659E0
2.553172458E0,7.954829335E-1,-3.002647460E-1,1.764720321E0
2.563155458E0,1.017790318E0,-3.955116272E-1,2.117205381E0
2.573138458E0,1.240526438E0,-4.385734200E-1,2.534642458E0
2.583121458E0,1.415339708E0,-3.754234612E-1,2.991826296E0
2.593104458E0,1.534791827E0,-2.624813616E-1,3.516002178E0
2.603087458E0,1.634511232E0,-1.638770103E-1,4.085656166E0
2.613070458E0,1.753413320E0,-5.070822686E-2,4.677524090E0
2.623053458E0,1.827457190E0,2.177410722E-1,5.269567966E0
2.633036458E0,1.773374200E0,6.768526435E-1,5.863738060E0
2.643020458E0,1.579548240E0,1.242944241E0,6.477257729E0
2.653003458E0,1.310838938E0,1.860848546E0,7.055704117E0
2.662986458E0,9.820525050E-1,2.480971575E0,7.529178143E0
2.672969458E0,5.990114212E-1,2.997242928E0,7.896880627E0
2.682952458E0,1.898284107E-1,3.388079166E0,8.192160606E0
2.692935458E0,-2.275315374E-1,3.764264584E0,8.459565163E0
2.702918458E0,-6.984303594E-1,4.175688744E0,8.770299911E0
2.712901458E0,-1.253381968E0,4.580539703E0,9.187294960E0
2.722884458E0,-1.853444099E0,4.971982002E0,9.700585365E0
2.732868458E0,-2.497138739E0,5.193233490E0,1.030875015E1
2.742851458E0,-3.139837027E0,5.046871185E0,1.092356873E1
2.752834458E0,-3.733479500E0,4.392916679E0,1.130392170E1
2.762817458E0,-4.165229797E0,3.229346275E0,1.129371166E1
2.772800458E0,-4.335864544E0,1.858834028E0,1.088590527E1
2.782783458E0,-4.228956223E0,8.167611957E-1,1.003942204E1
2.792766458E0,-4.116686821E0,9.128121734E-1,8.687779427E0
2.802749458E0,-4.315119267E0,2.323373318E0,6.830397606E0
2.812732458E0,-4.265660763E0,4.074863911E0,5.186863899E0
2.822716458E0,-3.547899485E0,4.381544113E0,3.903446674E0
2.832699458E0,-2.514260530E0,3.183281422E0,2.302812099E0
2.842682458E0,-1.340085745E0,1.264178634E0,5.324906707E-1
2.852665458E0,-1.853796281E-2,-6.102067232E-1,-1.013171792E0
2.862648458E0,1.179683685E0,-1.761105418E0,-2.120439053E0
2.872631458E0,1.863673568E0,-2.222329140E0,-2.853215218E0
2.882614458E0,2.073842525E0,-1.992731690E0,-3.386281252E0
2.892597458E0,2.099652767E0,-1.347102284E0,-3.701314926E0
2.902580458E0,2.154537678E0,-6.782450676E-1,-3.872512579E0
2.912564833E0,2.277874708E0,-2.498169392E-1,-4.073047638E0
2.922547833E0,2.448841572E0,-1.494003236E-1,-4.365813255E0
2.932530833E0,2.621711254E0,-3.087794483E-1,-4.744579315E0
2.942513833E0,2.753094912E0,-5.776601434E-1,-5.174717426E0
2.952496833E0,2.806564331E0,-8.766119480E-1,-5.631763935E0
2.962479833E0,2.794620991E0,-1.182619095E0,-6.053412914E0
2.972462833E0,2.822461367E0,-1.539430737E0,-6.354565620E0
2.982445833E0,2.649729490E0,-1.886545897E0,-6.657548428E0
2.992428833E0,2.309445381E0,-2.035880089E0,-6.936834812E0
3.002412833E0,1.813354969E0,-2.090737820E0,-7.132197857E0
3.012395833E0,1.284163117E0,-2.056366205E0,-7.277346134E0
3.022378833E0,8.261784911E-1,-1.876878142E0,-7.431136608E0
3.032361833E0,4.579866529E-1,-1.589689255E0,-7.587937832E0
3.042344833E0,1.505505592E-1,-1.283015013E0,-7.676408291E0
3.052327833E0,-1.123000979E-1,-1.054121017E0,-7.709275723E0
3.062310833E0,-3.431926966E-1,-9.193416238E-1,-7.709787846E0
3.072293833E0,-5.364848971E-1,-7.995904088E-1,-7.729286194E0
3.082276833E0,-7.034560442E-1,-6.521506310E-1,-7.813586235E0
3.092260833E0,-8.648974299E-1,-4.068754017E-1,-7.901510715E0
3.102243833E0,-9.980280399E-1,-4.096184671E-2,-7.945823669E0
3.112226833E0,-1.013354778E0,3.078513443E-1,-7.922241688E0
3.122209833E0,-8.803583384E-1,5.353420377E-1,-7.744189739E0
3.132192833E0,-6.082357764E-1,5.844951272E-1,-7.395158291E0
3.142175833E0,-2.634655833E-1,2.948058248E-1,-6.854344368E0
3.152158833E0,6.773180515E-2,-1.579693854E-1,-6.172347069E0
3.162141833E0,3.130257130E-1,-6.692105532E-1,-5.385709763E0
3.172124833E0,4.529218376E-1,-1.094110489E0,-4.495447159E0
3.182108833E0,5.156107545E-1,-1.376374722E0,-3.517011166E0
3.192091833E0,4.616248906E-1,-1.392907381E0,-2.533812284E0
3.202074833E0,2.985004187E-1,-1.043244243E0,-1.613369823E0
3.212057833E0,3.244637698E-2,-4.448319077E-1,-8.223038912E-1
3.222040833E0,-3.023079038E-1,2.095640004E-1,-2.140405923E-1
3.232023833E0,-6.116601825E-1,7.570819855E-1,2.123065144E-1
3.242006833E0,-8.035199046E-1,1.063546062E0,4.783864021E-1
3.251989833E0,-8.251857758E-1,1.067449927E0,6.196889877E-1
3.261972833E0,-6.956714392E-1,8.249326348E-1,6.690142155E-1
3.271956833E0,-4.612958431E-1,4.258567691E-1,6.901624203E-1
3.281939833E0,-1.640628427E-1,-7.214395702E-2,7.348582149E-1
3.291922833E0,1.470456868E-1,-5.476182103E-1,8.648806214E-1
3.301905833E0,4.543505013E-1,-9.354519844E-1,1.063506365E0
3.311888833E0,7.525174618E-1,-1.164145350E0,1.313580394E0
3.321871833E0,1.007759333E0,-1.264240265E0,1.598629475E0
3.331854833E0,1.222979903E0,-1.252024770E0,1.923832059E0
3.341837833E0,1.405607820E0,-1.203583241E0,2.311238050E0
3.351820833E0,1.558010101E0,-1.147943020E0,2.767804861E0
3.361804833E0,1.677771091E0,-1.024730206E0,3.307258129E0
3.371787833E0,1.742848158E0,-8.018814325E-1,3.925986052E0
3.381770833E0,1.762842655E0,-4.236840904E-1,4.586497307E0
3.391753833E0,1.715149641E0,1.428596526E-1,5.301640987E0
3.401736833E0,1.554538131E0,8.435106874E-1,6.078783035E0
3.411719833E0,1.267962575E0,1.609158039E0,6.870863438E0
3.421702833E0,9.096914530E-1,2.378278732E0,7.596571922E0
3.431685833E0,5.007943511E-1,3.189403772E0,8.224190712E0
3.441668833E0,3.062019870E-2,4.028983116E0,8.816097260E0
3.451652833E0,-4.944461584E-1,4.848583698E0,9.465596199E0
3.461635833E0,-1.058353543E0,5.501513481E0,1.016878700E1
3.471618833E0,-1.602967262E0,5.790084362E0,1.085470867E1
3.481601833E0,-2.030860901E0,5.718097210E0,1.151259422E1
3.491584833E0,-2.413778782E0,5.426556110E0,1.214343166E1
3.501567833E0,-2.844743013E0,4.904202461E0,1.267203808E1
3.511550833E0,-3.262402534E0,3.791125774E0,1.293218136E1
3.521533833E0,-3.531642675E0,1.984243631E0,1.271888924E1
3.531516833E0,-3.480666876E0,-1.500898302E-1,1.198748016E1
3.541500833E0,-3.068853378E0,-1.653955340E0,1.064362621E1
3.551483833E0,-2.722829342E0,-1.355795503E0,8.714951515E0
3.561466833E0,-3.209109306E0,1.849751830E0,6.262412071E0
3.571449833E0,-3.510032892E0,4.635472298E0,4.375265598E0
3.581432833E0,-3.271983862E0,4.927077293E0,3.137636662E0
3.591415833E0,-2.859111786E0,3.359600067E0,1.708209515E0
3.601398833E0,-2.100227594E0,1.313598990E0,2.374908328E-1
3.611381833E0,-9.988192320E-1,-2.449349463E-1,-9.958733320E-1
3.621364833E0,1.677934080E-1,-1.049658418E0,-1.938341022E0
3.631348833E0,1.082060814E0,-1.264079928E0,-2.574502468E0
3.641331833E0,1.630540609E0,-1.224005222E0,-3.020086765E0
3.651314833E0,1.923578143E0,-1.021420956E0,-3.338944435E0
3.661297833E0,2.105443478E0,-7.441504002E-1,-3.555558205E0
3.671280833E0,2.247564554E0,-5.038731098E-1,-3.753379345E0
3.681263833E0,2.359819889E0,-3.684415519E-1,-3.971143484E0
3.691246833E0,2.448602676E0,-3.635600209E-1,-4.207529545E0
3.701229833E0,2.498250723E0,-4.895384610E-1,-4.480891705E0
3.711212833E0,2.512656450E0,-7.126266360E-1,-4.795433044E0
3.721196833E0,2.521914482E0,-9.093753695E-1,-5.133935928E0
3.731179833E0,2.570240259E0,-1.008538723E0,-5.543862343E0
3.741162833E0,2.642756462E0,-1.176998019E0,-5.931704998E0
3.751145833E0,2.717435598E0,-1.365112901E0,-6.253917217E0
3.761128833E0,2.746862650E0,-1.539879560E0,-6.504751682E0
3.771111833E0,2.674297094E0,-1.715008974E0,-6.725479603E0
3.781094833E0,2.524917603E0,-1.688556671E0,-6.962454319E0
3.791077833E0,2.306487560E0,-1.516153693E0,-7.170190334E0
3.801060833E0,2.005647898E0,-1.375347495E0,-7.322912216E0
3.811044833E0,1.652555108E0,-1.243330359E0,-7.470997810E0
3.821027833E0,1.318239689E0,-1.098258376E0,-7.645305157E0
3.831010833E0,1.040229559E0,-9.774597287E-1,-7.809669971E0
3.840993833E0,8.308632374E-1,-9.913971424E-1,-7.968605995E0
3.850976833E0,6.364688277E-1,-1.111762285E0,-8.213407516E0
3.860959833E0,4.336803257E-1,-1.291435122E0,-8.504410744E0
3.870942833E0,2.902319431E-1,-1.403398633E0,-8.778767586E0
3.880925833E0,2.873094082E-1,-1.446897626E0,-8.997615814E0
3.890908833E0,4.250090718E-1,-1.501938581E0,-9.020944595E0
3.900892833E0,6.730836034E-1,-1.585347414E0,-8.769716263E0
3.910875583E0,9.107025266E-1,-1.852209806E0,-8.208305359E0
3.920858583E0,1.071911573E0,-2.425707340E0,-7.353536129E0
3.930841583E0,1.203803301E0,-3.128098488E0,-6.287124157E0
3.940824583E0,1.319510221E0,-3.754421234E0,-5.145768166E0
3.950807583E0,1.536499858E0,-4.136364937E0,-3.912040710E0
3.960790583E0,1.654478073E0,-3.738691568E0,-2.771432400E0
3.970773583E0,1.499625087E0,-2.800090075E0,-1.740120292E0
3.980756583E0,1.053271532E0,-1.527748108E0,-8.255553246E-1
