"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.358419963E1,2.703753662E1,1.882875824E1,-3.617475510E1
2.359424962E1,2.774897766E1,1.848387909E1,-3.558860016E1
2.360429962E1,2.854042816E1,1.832839966E1,-3.495586014E1
2.361434963E1,2.959046173E1,1.801643372E1,-3.445471573E1
2.362439863E1,3.070079041E1,1.761632538E1,-3.378850937E1
2.363444863E1,3.186847687E1,1.719892120E1,-3.291529846E1
2.364449862E1,3.324618530E1,1.664730072E1,-3.185362053E1
2.365454862E1,3.467965698E1,1.606179810E1,-3.067564392E1
2.366459763E1,3.602459717E1,1.552182007E1,-2.959949112E1
2.367464763E1,3.743719482E1,1.503743744E1,-2.844334412E1
2.368469763E1,3.867227936E1,1.460997772E1,-2.707553864E1
2.369474763E1,4.001326752E1,1.412606812E1,-2.548868561E1
2.370479662E1,4.106399536E1,1.385153961E1,-2.385359573E1
2.371484663E1,4.196231079E1,1.360339355E1,-2.222528839E1
2.372489663E1,4.285047150E1,1.335469055E1,-2.056288528E1
2.373494663E1,4.367440033E1,1.293694305E1,-1.887603378E1
2.374499563E1,4.453259277E1,1.261319733E1,-1.736065674E1
2.375504562E1,4.522068787E1,1.233625793E1,-1.598463058E1
2.376509562E1,4.572263336E1,1.210945892E1,-1.484783173E1
2.377514563E1,4.610791016E1,1.178706360E1,-1.381671333E1
2.378519463E1,4.655114746E1,1.148159790E1,-1.290138435E1
2.379524463E1,4.681415558E1,1.135610199E1,-1.211465645E1
2.380529462E1,4.709381104E1,1.126844788E1,-1.173385048E1
2.381534462E1,4.723329926E1,1.102203369E1,-1.129511833E1
2.382539363E1,4.737454224E1,1.074935913E1,-1.067860603E1
2.383544363E1,4.770466614E1,1.056953430E1,-1.034092903E1
2.384549363E1,4.775825500E1,1.051108551E1,-9.769300461E0
2.385554362E1,4.804584503E1,1.059047699E1,-8.955852509E0
2.386559362E1,4.821250153E1,1.058222198E1,-8.164566040E0
2.387564263E1,4.828409576E1,1.055711365E1,-7.808179855E0
2.388569263E1,4.823926544E1,1.069979095E1,-7.946651459E0
2.389574263E1,4.804049683E1,1.074439240E1,-8.432033539E0
2.390579263E1,4.802244568E1,1.094333649E1,-9.042228699E0
2.391584162E1,4.778222656E1,1.104984283E1,-9.197656631E0
2.392589163E1,4.780418396E1,1.127855682E1,-9.439208984E0
2.393594163E1,4.772911835E1,1.160329437E1,-9.674840927E0
2.394599163E1,4.762185669E1,1.191763306E1,-9.944406509E0
2.395604063E1,4.750135803E1,1.217345428E1,-1.029979134E1
2.396609062E1,4.734345245E1,1.259014130E1,-1.107854843E1
2.397614062E1,4.708825684E1,1.284957123E1,-1.192706299E1
2.398619063E1,4.661919403E1,1.310228729E1,-1.302303886E1
2.399623963E1,4.619239044E1,1.333951569E1,-1.422302437E1
2.400628963E1,4.586824036E1,1.348696136E1,-1.539356613E1
2.401633962E1,4.540893555E1,1.344213104E1,-1.661348534E1
2.402638962E1,4.504802704E1,1.333741760E1,-1.758938217E1
2.403643863E1,4.478429413E1,1.339926147E1,-1.849028206E1
2.404648863E1,4.459922791E1,1.346363068E1,-1.908292007E1
2.405653863E1,4.430945587E1,1.361903381E1,-1.957419205E1
2.406658862E1,4.414370728E1,1.375450897E1,-1.999382210E1
2.407663762E1,4.409280396E1,1.390890503E1,-1.992032242E1
2.408668763E1,4.405394745E1,1.396737671E1,-1.991121483E1
2.409673763E1,4.398676300E1,1.409671783E1,-1.977961922E1
2.410678763E1,4.393963623E1,1.426325989E1,-1.969580460E1
2.411683663E1,4.365822601E1,1.419687653E1,-1.970837784E1
2.412688662E1,4.358045959E1,1.420282745E1,-1.965228844E1
2.413693663E1,4.352744293E1,1.430436707E1,-1.975488281E1
2.414698663E1,4.330229187E1,1.455347443E1,-1.988311386E1
2.415703563E1,4.274610901E1,1.500533295E1,-2.020614243E1
2.416708563E1,4.233563232E1,1.553564453E1,-2.058718872E1
2.417713562E1,4.167492676E1,1.628506470E1,-2.115105438E1
2.418718562E1,4.092175293E1,1.705467224E1,-2.173334122E1
2.419723463E1,4.038587952E1,1.779075623E1,-2.239946365E1
2.420728463E1,3.965851593E1,1.848551178E1,-2.294385147E1
2.421733463E1,3.899833679E1,1.924766541E1,-2.342964363E1
2.422738462E1,3.821438599E1,2.012183380E1,-2.378800201E1
2.423743462E1,3.771627045E1,2.088282776E1,-2.378610802E1
2.424748363E1,3.751947784E1,2.149574280E1,-2.372969055E1
2.425753363E1,3.750065613E1,2.187342834E1,-2.347557831E1
2.426758363E1,3.767559052E1,2.205474091E1,-2.306285095E1
2.427763362E1,3.792577362E1,2.222035980E1,-2.255240822E1
2.428768262E1,3.818461609E1,2.204860687E1,-2.197052383E1
2.429773263E1,3.852496338E1,2.169397736E1,-2.132115173E1
2.430778263E1,3.894638824E1,2.133209991E1,-2.093403816E1
2.431783263E1,3.926557159E1,2.095724487E1,-2.053535271E1
2.432788163E1,3.956275940E1,2.057495880E1,-2.030444717E1
2.433793162E1,3.988291168E1,2.026097870E1,-2.006130219E1
2.434798163E1,4.031174469E1,1.996073151E1,-1.959918976E1
2.435803163E1,4.073025513E1,1.977255249E1,-1.921575928E1
2.436808063E1,4.106138611E1,1.955063629E1,-1.865827942E1
2.437813063E1,4.151701355E1,1.926500702E1,-1.803897095E1
2.438818062E1,4.198284912E1,1.906514740E1,-1.727268982E1
2.439823088E1,4.248142242E1,1.873052979E1,-1.645241928E1
2.440827988E1,4.310975647E1,1.840784454E1,-1.580009270E1
2.441832987E1,4.358259583E1,1.777667999E1,-1.511120796E1
2.442837988E1,4.403794098E1,1.729931641E1,-1.456375885E1
2.443842988E1,4.442308044E1,1.663148499E1,-1.411957169E1
2.444847888E1,4.478509521E1,1.592144012E1,-1.368970871E1
2.445852888E1,4.495121002E1,1.511869812E1,-1.364229202E1
2.446857887E1,4.523412323E1,1.437335205E1,-1.377440643E1
2.447862888E1,4.547174072E1,1.363857269E1,-1.382541084E1
2.448867788E1,4.564023590E1,1.286862183E1,-1.402451706E1
2.449872788E1,4.576036835E1,1.217373657E1,-1.434392166E1
2.450877788E1,4.596973419E1,1.144605255E1,-1.459034729E1
2.451882787E1,4.609237671E1,1.095591736E1,-1.484861946E1
2.452887687E1,4.618536377E1,1.050013733E1,-1.513396263E1
2.453892688E1,4.630402374E1,1.012760162E1,-1.530404091E1
2.454897688E1,4.627212524E1,9.661125183E0,-1.551420021E1
2.455902688E1,4.624789429E1,9.294158936E0,-1.578511810E1
2.456907687E1,4.635253906E1,8.944000244E0,-1.597472382E1
2.457912587E1,4.641754150E1,8.692787170E0,-1.618440437E1
2.458917588E1,4.647238159E1,8.435455322E0,-1.631313515E1
2.459922588E1,4.654000854E1,8.035758972E0,-1.676396942E1
2.460927588E1,4.650214386E1,7.726005554E0,-1.701265144E1
2.461932488E1,4.650225067E1,7.493949890E0,-1.749856377E1
2.462937487E1,4.643680573E1,7.274833679E0,-1.790136528E1
2.463942488E1,4.623421478E1,6.960205078E0,-1.829539108E1
2.464947488E1,4.617608643E1,6.826339722E0,-1.877900505E1
2.465952388E1,4.597956848E1,6.584808350E0,-1.930286407E1
2.466957388E1,4.587130737E1,6.442489624E0,-1.972876740E1
2.467962387E1,4.579169464E1,6.180412292E0,-2.011973953E1
2.468967388E1,4.554293060E1,5.803977966E0,-2.031847382E1
2.469972288E1,4.545835114E1,5.623886108E0,-2.043489838E1
2.470977288E1,4.550991821E1,5.318374634E0,-2.080365753E1
2.471982288E1,4.536663818E1,5.080436707E0,-2.129343033E1
2.472987287E1,4.520541382E1,4.794708252E0,-2.169844437E1
2.473992187E1,4.489328766E1,4.768493652E0,-2.227359390E1
2.474997188E1,4.447560883E1,4.528816223E0,-2.288260651E1
2.476002188E1,4.405260468E1,4.434707642E0,-2.354725266E1
2.477007188E1,4.357264709E1,4.395927429E0,-2.437850952E1
2.478012187E1,4.316987610E1,4.277893066E0,-2.517341232E1
2.479017087E1,4.267964172E1,4.340034485E0,-2.618022919E1
2.480022088E1,4.202383423E1,4.387092590E0,-2.721594429E1
2.481027088E1,4.127192688E1,4.503990173E0,-2.818316650E1
2.482032088E1,4.061484528E1,4.683731079E0,-2.904762650E1
2.483036988E1,3.990911865E1,4.622444153E0,-2.973458862E1
2.484041987E1,3.923980713E1,4.450180054E0,-3.033144188E1
2.485046988E1,3.870707703E1,4.403236389E0,-3.109424782E1
2.486051988E1,3.807875824E1,4.210952759E0,-3.178474236E1
2.487056888E1,3.759068298E1,3.979759216E0,-3.228968430E1
2.488061888E1,3.721447754E1,3.885169983E0,-3.271406937E1
2.489066887E1,3.690848541E1,3.909439087E0,-3.313787842E1
2.490071888E1,3.642599487E1,3.956787109E0,-3.361571503E1
2.491076788E1,3.585642242E1,3.924827576E0,-3.405862427E1
2.492081788E1,3.543038177E1,3.997276306E0,-3.452722549E1
2.493086788E1,3.507337189E1,3.973281860E0,-3.487352371E1
2.494091787E1,3.471381378E1,4.109275818E0,-3.517893982E1
2.495096687E1,3.426493835E1,4.214027405E0,-3.554839325E1
2.496101688E1,3.377006531E1,4.379196167E0,-3.595345688E1
2.497106688E1,3.323760986E1,4.554519653E0,-3.621646881E1
2.498111688E1,3.271612549E1,4.794624329E0,-3.648009491E1
2.499116687E1,3.238902283E1,4.869956970E0,-3.693507767E1
2.500121587E1,3.193444061E1,5.025466919E0,-3.713906097E1
2.501126588E1,3.152887726E1,5.330566406E0,-3.749193573E1
2.502131588E1,3.108457184E1,5.640541077E0,-3.770482635E1
2.503136588E1,3.063703918E1,5.867568970E0,-3.799422455E1
2.504141488E1,3.013288879E1,6.143981934E0,-3.833337784E1
2.505146487E1,2.952203369E1,6.279937744E0,-3.860618973E1
2.506151488E1,2.905181885E1,6.588363647E0,-3.898991776E1
2.507156488E1,2.847937012E1,6.968505859E0,-3.932186890E1
2.508161388E1,2.799693298E1,7.237495422E0,-3.953984070E1
2.509166388E1,2.741899109E1,7.540199280E0,-3.972117615E1
2.510171387E1,2.682711792E1,7.615280151E0,-4.006463623E1
2.511176388E1,2.633114624E1,7.950210571E0,-4.031042099E1
2.512181288E1,2.595379639E1,8.378730774E0,-4.036481857E1
2.513186288E1,2.559425354E1,8.751228333E0,-4.040194702E1
2.514191288E1,2.531463623E1,9.142662048E0,-4.045528412E1
2.515196287E1,2.516318512E1,9.663574219E0,-4.039327621E1
2.516201288E1,2.516641998E1,1.029959106E1,-4.029256821E1
2.517206188E1,2.502056885E1,1.090989685E1,-4.005410004E1
2.518211188E1,2.480094147E1,1.171187592E1,-3.973064423E1
2.519216188E1,2.486837769E1,1.263420868E1,-3.944445419E1
2.520221187E1,2.474263000E1,1.364540100E1,-3.912631989E1
2.521226087E1,2.475573730E1,1.472211456E1,-3.882822037E1
2.522231088E1,2.474291992E1,1.586799622E1,-3.859622955E1
2.523236088E1,2.465427399E1,1.695034027E1,-3.843313980E1
2.524241088E1,2.436374664E1,1.788834381E1,-3.821866989E1
2.525245988E1,2.402169037E1,1.891641998E1,-3.805339432E1
2.526250987E1,2.368096161E1,1.976718903E1,-3.789066696E1
2.527255988E1,2.333860016E1,2.043283844E1,-3.768807983E1
2.528260988E1,2.278010559E1,2.109348297E1,-3.766339874E1
2.529265888E1,2.211627960E1,2.153953552E1,-3.782249451E1
2.530270888E1,2.171760559E1,2.176206207E1,-3.814345551E1
2.531275887E1,2.133516693E1,2.175447845E1,-3.819322586E1
2.532280888E1,2.098879242E1,2.165030670E1,-3.834182358E1
2.533285888E1,2.073021698E1,2.156060028E1,-3.844107437E1
2.534290788E1,2.065579987E1,2.115120697E1,-3.867316818E1
2.535295788E1,2.057611084E1,2.074441528E1,-3.903518677E1
2.536300787E1,2.072606659E1,2.042005920E1,-3.920202637E1
2.537305788E1,2.071871185E1,2.005300140E1,-3.931387329E1
2.538310688E1,2.086839294E1,1.960896301E1,-3.937897491E1
2.539315688E1,2.112563324E1,1.932931519E1,-3.948523712E1
2.540320625E1,2.135240936E1,1.907756805E1,-3.951953888E1
2.541325625E1,2.151916504E1,1.899366760E1,-3.940372467E1
2.542330525E1,2.177558899E1,1.887491608E1,-3.939836884E1
2.543335525E1,2.202006531E1,1.885132599E1,-3.939621353E1
2.544340525E1,2.202442932E1,1.881684113E1,-3.941116714E1
2.545345525E1,2.204915619E1,1.897339630E1,-3.940512848E1
2.546350425E1,2.200833130E1,1.902526093E1,-3.942958450E1
2.547355425E1,2.204381561E1,1.923077393E1,-3.933073807E1
2.548360425E1,2.190991211E1,1.932036591E1,-3.925363541E1
2.549365425E1,2.180242920E1,1.931498718E1,-3.922585297E1
2.550370425E1,2.168714142E1,1.941869354E1,-3.926629257E1
2.551375325E1,2.143767548E1,1.943787384E1,-3.934998703E1
2.552380325E1,2.123057556E1,1.960220337E1,-3.931686020E1
2.553385325E1,2.122446442E1,1.970056915E1,-3.923056030E1
2.554390325E1,2.114628601E1,1.975378418E1,-3.929459381E1
2.555395225E1,2.091032410E1,1.971789551E1,-3.926901245E1
2.556400225E1,2.085906982E1,1.989591980E1,-3.945690918E1
2.557405225E1,2.087160492E1,1.985151672E1,-3.954748917E1
2.558410225E1,2.083285522E1,1.992785645E1,-3.952429962E1
2.559415125E1,2.084155273E1,1.982812500E1,-3.952828979E1
2.560420125E1,2.097532654E1,1.982659149E1,-3.944406128E1
2.561425125E1,2.104543304E1,1.978363800E1,-3.942195511E1
2.562430125E1,2.117720795E1,1.972400665E1,-3.937612915E1
2.563435025E1,2.104862976E1,1.965883636E1,-3.945797729E1
2.564440025E1,2.113313293E1,1.959675598E1,-3.965199661E1
2.565445025E1,2.100926208E1,1.956431580E1,-3.957343292E1
2.566450025E1,2.109829712E1,1.949359894E1,-3.956610107E1
2.567455025E1,2.140403748E1,1.935643768E1,-3.944837189E1
2.568459925E1,2.156240845E1,1.926595306E1,-3.935002518E1
2.569464925E1,2.161342621E1,1.910915375E1,-3.947688675E1
2.570469925E1,2.161687469E1,1.908226776E1,-3.944689941E1
2.571474925E1,2.148293304E1,1.905717468E1,-3.962794113E1
2.572479825E1,2.126715851E1,1.903992462E1,-3.961941910E1
2.573484825E1,2.117043304E1,1.897183228E1,-3.964719772E1
2.574489825E1,2.118530273E1,1.893264771E1,-3.963202667E1
2.575494825E1,2.129775238E1,1.906361389E1,-3.965580750E1
2.576499725E1,2.116567993E1,1.923911285E1,-3.949967575E1
2.577504725E1,2.120252991E1,1.937541962E1,-3.946761703E1
2.578509725E1,2.120517731E1,1.947916412E1,-3.938895798E1
2.579514725E1,2.116048431E1,1.945035553E1,-3.926136398E1
2.580519725E1,2.121031952E1,1.955207062E1,-3.909221268E1
2.581524625E1,2.112641907E1,1.956866455E1,-3.903867722E1
2.582529625E1,2.104776764E1,1.959598541E1,-3.917712784E1
2.583534625E1,2.102949524E1,1.966693878E1,-3.933604050E1
2.584539625E1,2.108155060E1,1.974800110E1,-3.943975449E1
2.585544525E1,2.102534485E1,1.984651184E1,-3.946875000E1
2.586549525E1,2.103229523E1,1.992516327E1,-3.955391693E1
2.587554525E1,2.106273651E1,1.985089874E1,-3.953031158E1
2.588559525E1,2.107756042E1,1.974671936E1,-3.965125656E1
2.589564425E1,2.101703644E1,1.976444244E1,-3.958345795E1
2.590569425E1,2.097349548E1,1.981939697E1,-3.935801697E1
2.591574425E1,2.107370758E1,1.977828979E1,-3.925881195E1
2.592579425E1,2.112717438E1,1.972252655E1,-3.921516418E1
2.593584425E1,2.116175842E1,1.980278015E1,-3.936421204E1
2.594589325E1,2.112406921E1,1.966326904E1,-3.936759567E1
2.595594325E1,2.119606781E1,1.965190125E1,-3.938995361E1
2.596599325E1,2.116448975E1,1.973509979E1,-3.946237183E1
2.597604325E1,2.122480774E1,1.979137421E1,-3.951307678E1
2.598609225E1,2.119750214E1,1.979438782E1,-3.966486359E1
2.599614225E1,2.115639496E1,1.974817657E1,-3.957720184E1
2.600619225E1,2.102076721E1,1.977627563E1,-3.943449020E1
2.601624225E1,2.080298615E1,1.971709442E1,-3.923017883E1
2.602629125E1,2.082118225E1,1.970377350E1,-3.940298080E1
