"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.231739500E0,-3.265509796E1,-3.544775391E1,-1.437210083E1
2.241723500E0,-3.389130402E1,-3.363619995E1,-1.508630371E1
2.251706500E0,-3.508232117E1,-3.141967773E1,-1.594372559E1
2.261689500E0,-3.607197571E1,-2.904684448E1,-1.724069214E1
2.271673500E0,-3.657237244E1,-2.646191406E1,-1.869601440E1
2.281656500E0,-3.671942139E1,-2.370175171E1,-2.011840820E1
2.291640500E0,-3.671942139E1,-2.370175171E1,-2.011840820E1
2.301623500E0,-3.629780579E1,-2.149197388E1,-2.203112793E1
2.311606500E0,-3.566618347E1,-1.992306519E1,-2.333938599E1
2.321590500E0,-3.503022003E1,-1.908843994E1,-2.460131836E1
2.331573500E0,-3.453627777E1,-1.943338013E1,-2.532482910E1
2.341557500E0,-3.383791351E1,-2.075698853E1,-2.565847778E1
2.351540500E0,-3.303279877E1,-2.271633911E1,-2.556768799E1
2.361523500E0,-3.197866821E1,-2.523291016E1,-2.542874146E1
2.371507500E0,-3.074259949E1,-2.792825317E1,-2.488195801E1
2.381490500E0,-2.940460205E1,-3.053570557E1,-2.455117798E1
2.391474500E0,-2.792488098E1,-3.302279663E1,-2.385769653E1
2.401457500E0,-2.639903259E1,-3.497372437E1,-2.331222534E1
2.411440500E0,-2.504415131E1,-3.648406982E1,-2.265780640E1
2.421424500E0,-2.379241180E1,-3.768505859E1,-2.213610840E1
2.431407500E0,-2.281956482E1,-3.846768188E1,-2.174478149E1
2.441391500E0,-2.213065338E1,-3.910256958E1,-2.146911621E1
2.451374500E0,-2.142947388E1,-3.963632202E1,-2.110092163E1
2.461357500E0,-2.110549927E1,-4.006549072E1,-2.096939087E1
2.471341500E0,-2.064192200E1,-4.024514771E1,-2.056311035E1
2.481324500E0,-2.040235901E1,-4.047470093E1,-2.035772705E1
2.491308500E0,-1.992635345E1,-4.074142456E1,-1.994699097E1
2.501291500E0,-1.974748993E1,-4.110940552E1,-1.972634888E1
2.511274500E0,-1.917646790E1,-4.139761353E1,-1.950277710E1
2.521258500E0,-1.877128601E1,-4.189718628E1,-1.934051514E1
2.531241500E0,-1.852037048E1,-4.207958984E1,-1.876080322E1
2.541225500E0,-1.832737732E1,-4.249822998E1,-1.852856445E1
2.551208500E0,-1.818787384E1,-4.303982544E1,-1.780926514E1
2.561191500E0,-1.844275665E1,-4.360711670E1,-1.679260254E1
2.571175500E0,-1.844275665E1,-4.360711670E1,-1.679260254E1
2.581158500E0,-1.877857971E1,-4.398776245E1,-1.539367676E1
2.591142500E0,-1.934581757E1,-4.446908569E1,-1.380340576E1
2.601125500E0,-2.011727905E1,-4.479083252E1,-1.191726685E1
2.611108500E0,-2.106735229E1,-4.517916870E1,-1.005404663E1
2.621092500E0,-2.244316864E1,-4.501651001E1,-8.390899658E0
2.631075500E0,-2.402999878E1,-4.452261353E1,-7.011505127E0
2.641059500E0,-2.603791809E1,-4.342199707E1,-6.539978027E0
2.651042500E0,-2.814764404E1,-4.194155884E1,-6.715301514E0
2.661025500E0,-3.039321899E1,-4.012384033E1,-7.509155273E0
2.671009500E0,-3.236357880E1,-3.785043335E1,-8.888702393E0
2.680992500E0,-3.424258423E1,-3.536392212E1,-1.087344360E1
2.690976500E0,-3.548895264E1,-3.242510986E1,-1.290887451E1
2.700959500E0,-3.654240417E1,-2.952575684E1,-1.473745728E1
2.710943500E0,-3.742220306E1,-2.656170654E1,-1.619500732E1
2.720926500E0,-3.860475922E1,-2.375079346E1,-1.656076050E1
2.730909500E0,-3.999118042E1,-2.094778442E1,-1.569744873E1
2.740893500E0,-4.118856812E1,-1.840786743E1,-1.453610229E1
2.750876500E0,-4.212133026E1,-1.596990967E1,-1.293829346E1
2.760860500E0,-4.256983185E1,-1.396960449E1,-1.223065186E1
2.770843500E0,-4.272010803E1,-1.237686157E1,-1.228302002E1
2.780826500E0,-4.235901642E1,-1.149151611E1,-1.360296631E1
2.790810500E0,-4.173051453E1,-1.143569946E1,-1.522262573E1
2.800793500E0,-4.100223541E1,-1.218228149E1,-1.713790894E1
2.810777500E0,-4.025038147E1,-1.338110352E1,-1.846441650E1
2.820760500E0,-3.974797058E1,-1.514566040E1,-1.947424316E1
2.830743500E0,-3.915423584E1,-1.721298218E1,-1.988140869E1
2.840727500E0,-3.843928528E1,-1.954107666E1,-2.000903320E1
2.850710500E0,-3.772766876E1,-2.167520142E1,-2.013482666E1
2.860694500E0,-3.772766876E1,-2.167520142E1,-2.013482666E1
2.870677500E0,-3.672483063E1,-2.391793823E1,-2.041775513E1
2.880660500E0,-3.545285797E1,-2.617373657E1,-2.049664307E1
2.890644500E0,-3.408492279E1,-2.843551636E1,-2.056356812E1
2.900627500E0,-3.252047729E1,-3.060131836E1,-2.056399536E1
2.910611500E0,-3.105053711E1,-3.254431152E1,-2.050845337E1
2.920594500E0,-2.947616577E1,-3.442150879E1,-2.032525635E1
2.930577500E0,-2.825942230E1,-3.593542480E1,-1.991915894E1
2.940561500E0,-2.683596039E1,-3.743896484E1,-1.932144165E1
2.950544500E0,-2.553126526E1,-3.868273926E1,-1.887170410E1
2.960528500E0,-2.457649994E1,-3.964123535E1,-1.834490967E1
