"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.839805417E-1,1.432750151E1,-1.296682636E0,1.913756261E0
8.939635417E-1,1.358808016E1,-1.409881808E0,2.140372120E0
9.039475417E-1,1.318580576E1,-1.776767108E0,1.745631123E0
9.139305417E-1,1.273208287E1,-2.084368366E0,1.362019278E0
9.239135417E-1,1.147592319E1,-2.232268131E0,1.182762211E0
9.338975417E-1,1.045206170E1,-2.350536838E0,1.071078053E0
9.438805417E-1,9.650839375E0,-2.591947907E0,9.543044785E-1
9.538645417E-1,8.395304765E0,-3.107237003E0,7.117470628E-1
9.638475417E-1,6.820401667E0,-3.832933475E0,9.258422792E-2
9.738305417E-1,4.804878711E0,-4.504097061E0,-5.218578574E-1
9.838145417E-1,2.593978645E0,-5.284788936E0,-1.131974465E0
9.937975417E-1,3.814343423E-1,-6.055736718E0,-1.582937171E0
1.003781542E0,-1.429698606E0,-6.662745531E0,-2.032853519E0
1.013764542E0,-3.231429232E0,-6.908661295E0,-2.427760138E0
1.023747542E0,-4.916344183E0,-6.952073362E0,-2.612030462E0
1.033731542E0,-6.084506189E0,-6.970923032E0,-2.644462336E0
1.043714542E0,-7.005098838E0,-6.841062219E0,-2.579079940E0
1.053698542E0,-7.732695363E0,-6.717521077E0,-2.592820897E0
1.063681542E0,-8.508306300E0,-6.544118389E0,-2.439937550E0
1.073664542E0,-9.450990314E0,-6.515702675E0,-2.134124955E0
1.083648542E0,-1.028669309E1,-6.704015179E0,-1.544375369E0
1.093631542E0,-1.096967945E1,-6.956120805E0,-5.903872249E-1
1.103615542E0,-1.158888205E1,-7.151566912E0,5.341165450E-1
1.113598542E0,-1.218714342E1,-7.226138792E0,1.625844186E0
1.123581500E0,-1.302997746E1,-7.264030504E0,2.558628134E0
1.133565500E0,-1.415985599E1,-7.406600824E0,2.954319157E0
1.143548500E0,-1.523831060E1,-7.549807321E0,2.705166374E0
1.153532500E0,-1.578699460E1,-7.417010037E0,2.315132532E0
1.163515500E0,-1.550374963E1,-7.154434386E0,2.340358590E0
1.173498500E0,-1.458940181E1,-7.214601651E0,2.630241907E0
1.183482500E0,-1.378568798E1,-7.454106528E0,2.773802161E0
1.193465500E0,-1.333159789E1,-7.731275659E0,2.810591088E0
1.203449500E0,-1.294462916E1,-7.823199152E0,2.907991667E0
1.213432500E0,-1.242528414E1,-7.782154037E0,2.921115743E0
1.223415500E0,-1.163509376E1,-7.862540973E0,2.689937886E0
1.233399500E0,-1.044276229E1,-8.012426745E0,1.978937513E0
1.243382500E0,-8.858458623E0,-8.066066762E0,5.665127510E-1
1.253366500E0,-6.945506355E0,-7.896119193E0,-1.385065055E0
1.263349500E0,-4.880677922E0,-7.625164483E0,-3.438219522E0
1.273332500E0,-3.011007328E0,-7.543740835E0,-5.094291912E0
1.283316500E0,-1.464570231E0,-7.763937036E0,-5.803058649E0
1.293299500E0,-4.890944463E-1,-8.522360083E0,-5.580823524E0
1.303283500E0,7.970766503E-1,-9.277562483E0,-4.949972690E0
1.313266500E0,3.550345729E0,-9.356482353E0,-4.213068566E0
1.323249500E0,7.902065812E0,-1.023113986E1,-4.729924423E0
1.333233500E0,1.176115739E1,-9.572759165E0,-3.970536586E0
1.343216500E0,1.580783876E1,-7.633398532E0,-2.125477069E0
1.353200500E0,2.053393852E1,-5.078769894E0,7.208033766E-1
1.363183500E0,2.562919288E1,-2.271037509E0,3.845450610E0
1.373166500E0,2.840782952E1,-5.743255082E-1,7.239966872E0
1.383150500E0,2.770124496E1,-8.010784847E-1,9.478817214E0
1.393133500E0,2.483636423E1,-2.210505964E0,8.896197138E0
1.403117500E0,2.197843467E1,-3.419377454E0,6.353511438E0
1.413100500E0,2.004074459E1,-3.700389083E0,3.580438424E0
1.423083500E0,1.872539238E1,-3.238401744E0,1.529611442E0
1.433067500E0,1.786069677E1,-2.280332243E0,8.487518571E-1
1.443050500E0,1.715198851E1,-1.310074514E0,1.354486748E0
1.453034500E0,1.659585398E1,-9.403103372E-1,2.092872702E0
1.463017500E0,1.562503492E1,-1.373034993E0,2.226712984E0
1.473001500E0,1.392234443E1,-2.435844206E0,1.682453858E0
1.482984500E0,1.146617939E1,-3.743017040E0,8.114032057E-1
1.492967500E0,9.171834884E0,-5.195111359E0,-1.330642095E-1
