"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.136903375E0,-9.627828827E0,2.052232361E-1,2.332150269E0
2.146953375E0,-9.611363068E0,2.094145203E-1,2.345921631E0
2.157003375E0,-9.579778748E0,2.192939758E-1,2.365231476E0
2.167052375E0,-9.567354584E0,2.420466614E-1,2.375260620E0
2.177102375E0,-9.537267151E0,2.580633545E-1,2.347717896E0
2.187152375E0,-9.499994659E0,2.600093079E-1,2.359243927E0
2.197201375E0,-9.500593414E0,2.785707092E-1,2.374811554E0
2.207251375E0,-9.519603882E0,2.856060791E-1,2.377206573E0
2.217301375E0,-9.507778473E0,2.555186462E-1,2.377805328E0
2.227350375E0,-9.561666412E0,2.375559998E-1,2.350262604E0
2.237400375E0,-9.625284119E0,2.028282166E-1,2.328258362E0
2.247450375E0,-9.624685364E0,1.673519897E-1,2.343825989E0
2.257499375E0,-9.635163574E0,1.553768921E-1,2.339784393E0
2.267549375E0,-9.649982758E0,1.457968140E-1,2.304308167E0
2.277599375E0,-9.646390228E0,1.609153748E-1,2.326761475E0
2.287648375E0,-9.634714508E0,1.950444031E-1,2.309397583E0
2.297698375E0,-9.634265442E0,2.345622253E-1,2.298769684E0
2.307748375E0,-9.598190460E0,2.398013306E-1,2.338886261E0
2.317797375E0,-9.559271393E0,2.392025757E-1,2.342478790E0
2.327847375E0,-9.551786957E0,2.339634705E-1,2.414628754E0
2.337897375E0,-9.505533142E0,2.285746765E-1,2.451302490E0
2.347946375E0,-9.548493805E0,2.332150269E-1,2.424358521E0
2.357996375E0,-9.526639252E0,2.463876343E-1,2.406545563E0
2.368046375E0,-9.478140106E0,2.309696960E-1,2.468367004E0
2.378096000E0,-9.463171234E0,2.258802795E-1,2.429597626E0
2.388146000E0,-9.465566254E0,2.570155334E-1,2.406096497E0
2.398196000E0,-9.489067383E0,2.622546387E-1,2.404898987E0
2.408245000E0,-9.505982208E0,2.392025757E-1,2.389630737E0
2.418295000E0,-9.531429291E0,2.177970886E-1,2.359243927E0
2.428345000E0,-9.588610382E0,1.969903564E-1,2.415377197E0
2.438394000E0,-9.623936920E0,1.856140137E-1,2.408491516E0
2.448444000E0,-9.676178284E0,2.050735474E-1,2.375410309E0
2.458494000E0,-9.680519257E0,2.029779053E-1,2.363884277E0
2.468543000E0,-9.638007660E0,1.895059204E-1,2.372715912E0
2.478593000E0,-9.582622833E0,1.785786438E-1,2.402653656E0
2.488642000E0,-9.565109253E0,1.948947144E-1,2.393971710E0
2.498692000E0,-9.548194427E0,2.237846375E-1,2.381547546E0
2.508742000E0,-9.516610107E0,2.405497742E-1,2.405048676E0
2.518791000E0,-9.490264893E0,2.390528870E-1,2.398761749E0
2.528841000E0,-9.503437500E0,2.619552612E-1,2.384241943E0
2.538891000E0,-9.496851196E0,2.625540161E-1,2.399360504E0
2.548940000E0,-9.478888550E0,2.426454163E-1,2.462229767E0
2.558990000E0,-9.501790924E0,2.189945984E-1,2.502645721E0
2.569040000E0,-9.565258942E0,2.299218750E-1,2.470762024E0
2.579089000E0,-9.627978516E0,2.192939758E-1,2.461780701E0
2.589139000E0,-9.625583496E0,1.919009399E-1,2.456391907E0
2.599189000E0,-9.591903534E0,1.857637024E-1,2.423909454E0
