"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.746223375E0,1.090655662E-2,-1.965751685E-2,-1.123334188E-2
1.756272375E0,1.204319298E-2,-3.180286288E-2,-5.876659416E-3
1.766322375E0,1.379187778E-2,-3.320169449E-2,6.684979890E-4
1.776372375E0,1.462438144E-2,-2.793582529E-2,3.322071629E-3
1.786421375E0,2.086017281E-2,-2.786019072E-2,1.053324668E-3
1.796471375E0,1.395912468E-2,-2.373921499E-2,-2.924638800E-3
1.806521375E0,7.105160039E-3,-2.529569529E-2,-5.004473962E-3
1.816570375E0,-1.410030760E-3,-1.968414895E-2,-1.032901928E-3
1.826620375E0,-5.229397211E-3,-4.012525547E-3,-9.025564417E-3
1.836670375E0,-7.611457258E-4,1.006574370E-2,-1.342883520E-2
1.846719375E0,-2.002618276E-4,4.099753685E-3,-1.733605377E-2
1.856769375E0,-2.583524678E-3,-8.563577197E-3,-1.409258973E-2
1.866819375E0,-8.377920836E-3,-1.614838094E-2,-7.888473570E-3
1.876868375E0,-1.424752828E-2,-2.179295011E-2,1.385186100E-3
1.886918375E0,-6.650970783E-3,-1.973607019E-2,-1.315808157E-3
1.896967375E0,-2.108416986E-3,-1.441880222E-2,-7.259717211E-3
1.907017375E0,2.444026060E-3,-1.367844641E-2,-7.845675573E-3
1.917067375E0,-9.831958450E-4,-1.392425597E-2,-3.991282545E-3
1.927116375E0,-5.125895608E-3,-1.217320375E-2,1.406101743E-3
1.937166375E0,-1.381490845E-3,-9.917239659E-3,4.744374193E-3
1.947216375E0,1.789687667E-3,-7.835205644E-3,1.204544911E-3
1.957265375E0,2.097016200E-3,-5.504406989E-3,-2.987004351E-3
1.967315375E0,-5.329915322E-3,-8.484204300E-3,-3.259664867E-3
1.977365375E0,-1.092788018E-2,-1.046879217E-2,-9.415827692E-3
1.987414375E0,-1.083232462E-2,-1.748981327E-2,-7.089994848E-3
1.997464375E0,1.182792243E-3,-2.878028527E-2,-7.261236198E-3
2.007514375E0,1.472883485E-2,-3.695593402E-2,-1.006792672E-2
2.017563375E0,2.363764122E-2,-3.978447616E-2,-1.168792788E-2
2.027613375E0,2.425380982E-2,-4.535434023E-2,-6.034945138E-3
2.037663375E0,1.391142327E-2,-3.224838898E-2,-1.687867334E-3
2.047712375E0,-1.437901519E-4,-1.792328432E-2,1.138859894E-3
2.057762375E0,-4.908451810E-3,-7.968123071E-3,-3.868681844E-3
2.067812375E0,-1.414922252E-2,3.877255833E-3,-5.313525908E-3
2.077861375E0,-1.593007892E-2,8.883902337E-4,-1.451820973E-2
