time,X (µT),Y (µT),Z (µT),label
0.0,240.7276094923077,-929.6169668269232,613.5270737807692,waving_righthand
0.25,240.962213744,-929.332268068,614.902009284,waving_righthand
0.5,259.898761604,-929.11104736,624.742263184,waving_righthand
0.75,293.63438965200004,-918.317685552,624.8497583000001,waving_righthand
1.0,281.449909664,-923.674460444,610.221857912,waving_righthand
1.25,270.182191164,-923.48142334,601.387495104,waving_righthand
1.5,296.05972168399995,-920.184514172,613.1092578280001,waving_righthand
1.75,281.580817872,-924.127111808,601.80331054,waving_righthand
2.0,278.854931652,-925.499023436,599.79034424,waving_righthand
2.25,302.614792476,-912.5645776360002,606.480231944,waving_righthand
2.5,274.676262204,-925.069262692,594.49382324,waving_righthand
2.75,290.53858398,-919.219438472,605.802241212,waving_righthand
3.0,297.690063468,-914.631203612,605.0336791999999,waving_righthand
3.25,267.17445190800004,-927.101071776,594.0565039160001,waving_righthand
3.5,295.94534790800003,-917.137468272,609.85634522,waving_righthand
3.75,292.04872192799996,-918.294589836,601.344870608,waving_righthand
4.0,273.975560288,-926.818725596,596.1057519479999,waving_righthand
4.25,302.414189452,-911.348691408,604.878566896,waving_righthand
4.5,275.060244156,-926.630297852,597.277407224,waving_righthand
4.75,293.99039428,-917.36282714,602.49542236,waving_righthand
5.0,288.26318968400005,-919.529553224,597.4846313600001,waving_righthand
5.25,277.846644288,-924.414108884,595.920512684,waving_righthand
5.5,294.707462156,-916.057644044,597.648933112,waving_righthand
5.75,275.8505049461538,-925.7871633730769,594.86351365,waving_righthand
6.0,299.54562623199996,-914.219831548,603.457209472,waving_righthand
6.25,279.805396728,-925.4635009799998,595.791577156,waving_righthand
6.5,295.33521607600005,-919.202224124,607.4887036240001,waving_righthand
6.75,285.652631832,-922.9513745079998,597.6296777399999,waving_righthand
7.0,291.156298828,-920.867795412,604.4986083919999,waving_righthand
7.25,291.095687248,-919.862734376,599.5181225680001,waving_righthand
7.5,287.673591304,-921.864582516,600.74645996,waving_righthand
7.75,296.8816748,-916.798295908,605.633476568,waving_righthand
8.0,278.84540650400004,-925.398200688,593.827866204,waving_righthand
8.25,298.633647468,-915.6888012559998,605.074230964,waving_righthand
8.5,284.85854613600003,-923.525629888,598.066032716,waving_righthand
8.75,297.839816896,-915.899187016,604.780883788,waving_righthand
9.0,287.59172485999994,-921.571621084,598.54780028,waving_righthand
9.25,291.451387936,-920.13381348,602.7525707919999,waving_righthand
9.5,294.885968008,-918.779880368,606.42312256,waving_righthand
9.75,285.17242676,-923.990529788,602.422236332,waving_righthand
10.0,297.137969972,-917.1030029319998,605.68256836,waving_righthand
10.25,277.032001948,-926.647145996,597.7936328119999,waving_righthand
10.5,296.970339352,-916.1453808600002,608.824174804,waving_righthand
10.75,293.859768064,-917.18234132,603.4760327160001,waving_righthand
11.0,273.487647704,-925.9763696359998,595.71225342,waving_righthand
11.25,302.23980102400003,-910.197678216,603.1847143479999,waving_righthand
11.5,279.11220140384614,-922.6962468076924,594.6651775615385,waving_righthand
11.75,276.44482054400004,-922.710986324,594.9116381839999,waving_righthand
12.0,299.42124756000004,-908.808637692,597.9872290039999,waving_righthand
12.25,273.201135264,-923.17584472,589.046037608,waving_righthand
12.5,296.724305416,-907.588862296,597.131750488,waving_righthand
12.75,288.018048088,-911.200720208,588.828210448,waving_righthand
13.0,279.262392588,-918.846708976,588.81222412,waving_righthand
13.25,296.51183228,-906.527829592,591.77330566,waving_righthand
13.5,273.041795656,-920.031142576,584.534021004,waving_righthand
13.75,296.97360474,-906.47287354,593.116623532,waving_righthand
14.0,279.458768312,-920.5901782240002,592.384211432,waving_righthand
14.25,283.688115232,-920.1221875,594.683715824,waving_righthand
14.5,291.24688842399996,-914.000600584,592.242365724,waving_righthand
14.75,272.843837884,-924.486843264,590.7482348640001,waving_righthand
15.0,301.54765747199997,-904.979367672,600.2560327240001,waving_righthand
15.25,285.692473148,-917.589311536,591.3755786119999,waving_righthand
15.5,286.315820308,-917.059438472,593.0906518639999,waving_righthand
15.75,302.72377564000004,-898.498632812,596.088879388,waving_righthand
16.0,273.53361694,-919.948442388,585.876865232,waving_righthand
16.25,291.35991820799995,-912.937797852,593.1076660159999,waving_righthand
16.5,288.15310424399996,-914.489040528,589.2497387679999,waving_righthand
16.75,276.890874028,-918.999938964,586.1718701159999,waving_righthand
17.0,299.37617676,-909.734357908,597.8037402360001,waving_righthand
17.25,274.267498784,-920.251008292,586.205341796,waving_righthand
17.5,290.08029644615385,-914.451082673077,593.118387076923,waving_righthand
17.75,286.552586656,-915.806828624,589.541503904,waving_righthand
18.0,279.827200928,-919.96698242,590.76530762,waving_righthand
18.25,301.729497072,-907.222963864,600.4927050800001,waving_righthand
18.5,275.761763916,-922.535527332,588.466794432,waving_righthand
18.75,296.68015991600004,-913.5058129920002,597.846811528,waving_righthand
19.0,286.99382813200003,-917.249929192,591.430417488,waving_righthand
19.25,275.97440796,-922.178691408,591.137614752,waving_righthand
