time,X (rad/s),Y (rad/s),Z (rad/s),label
0.0,-0.0385289469682692,0.0539731119327692,0.019888261055923,waving_righthand
0.25,-0.08872011084428,-0.8627392276748,-0.216897831252,waving_righthand
0.5,1.2811769777676,-2.3367048358800004,-3.3604373408399995,waving_righthand
0.75,0.9375362467680002,-2.343655636328,-0.5809017306199998,waving_righthand
1.0,-2.9942888641600005,2.0087615143352,5.056659240799999,waving_righthand
1.25,2.798693442424,-1.198472819376,-3.08936111098,waving_righthand
1.5,0.69047565980032,-1.97580458636,-1.5243228251264,waving_righthand
1.75,-0.6812114589652001,-0.6454604196235999,3.8359024733712,waving_righthand
2.0,0.870753718186,0.11408943264352,-4.80740066532,waving_righthand
2.25,0.517232005396,-1.0958611294432,1.2918883207799998,waving_righthand
2.5,-0.0460433067227999,-0.301514990344,2.3731190442599996,waving_righthand
2.75,1.0538955675916,1.0117858207012,-4.642806537176799,waving_righthand
3.0,-0.371427988018,-1.5541602455360002,4.23787563796,waving_righthand
3.25,0.6520090206608,0.9623074692476,-0.1790668985152,waving_righthand
3.5,0.66428507958712,0.1187179917143999,-3.770965683456,waving_righthand
3.75,-0.1965108945359999,-1.5149588602200004,4.68314311016,waving_righthand
4.0,0.8857095305531999,1.0655120704936,-3.4465498495407996,waving_righthand
4.25,0.1794752110488,-0.707772910612,1.0199468272872003,waving_righthand
4.5,-0.0627714963252,0.2080674905995999,1.9459475131176,waving_righthand
4.75,0.5955290517848,-0.3062155278371719,-3.7911843183312,waving_righthand
5.0,-0.2372636008308,-0.8025834631879999,4.391438422228,waving_righthand
5.25,0.6330826970928001,0.8316034768802401,-4.109766495872,waving_righthand
5.5,-0.1119958388331999,-1.19692902183584,2.9827586635379997,waving_righthand
5.75,0.5388526410653847,1.7237280131423078,-2.080676001076154,waving_righthand
6.0,-0.385649372676,-0.8287658729980001,1.36841561796,waving_righthand
6.25,0.4250922778156,0.889300403302,-0.0119598546311999,waving_righthand
6.5,-0.109899756328,0.29836922434804,-0.6852363049920001,waving_righthand
6.75,0.132167894368,-1.6273256915440002,1.30667306064,waving_righthand
7.0,0.2914980819560001,1.3617820033272,-2.2888401268192005,waving_righthand
7.25,-0.36873237919364,-1.48821745216,2.580930947031999,waving_righthand
7.5,1.1055241351639995,1.4392084598896002,-3.007818043208,waving_righthand
7.75,-0.6828488949448002,-1.508515574328,2.6529072361919996,waving_righthand
8.0,0.4836815172399999,0.930727891306,-1.067889671616,waving_righthand
8.25,0.0786797536549999,-0.4585681384971999,-0.4991322768400002,waving_righthand
8.5,0.0968681685664,0.0948981209611999,1.0126049254636,waving_righthand
8.75,0.2614673347494,0.28584687269116,-1.7652926656776,waving_righthand
9.0,-0.2120301252572,-0.7369475228364,2.5960596186592,waving_righthand
