"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.859918750E-1,3.657666779E1,-1.883947754E1,-2.901885986E0
8.959748750E-1,3.672861481E1,-1.838769531E1,-4.663696289E0
9.059595833E-1,3.663562775E1,-1.785717773E1,-6.083923340E0
9.159425833E-1,3.643586731E1,-1.751528931E1,-7.487792969E0
9.259255833E-1,3.618394852E1,-1.743463135E1,-8.409698486E0
9.359085833E-1,3.595235443E1,-1.733514404E1,-9.036102295E0
9.458915833E-1,3.585353851E1,-1.724981689E1,-9.433197021E0
9.558745833E-1,3.586193848E1,-1.723284912E1,-9.522888184E0
9.658575833E-1,3.583013153E1,-1.736819458E1,-9.477813721E0
9.758405833E-1,3.583013153E1,-1.736819458E1,-9.477813721E0
9.858235833E-1,3.585781097E1,-1.759667969E1,-8.703826904E0
9.958075833E-1,3.597586060E1,-1.795086670E1,-8.147003174E0
1.005790583E0,3.583293915E1,-1.809274292E1,-7.585693359E0
1.015773583E0,3.586709976E1,-1.851455688E1,-7.089660645E0
1.025756583E0,3.568154907E1,-1.890008545E1,-6.558868408E0
1.035739583E0,3.528760147E1,-1.929953003E1,-6.173431396E0
1.045722583E0,3.485994339E1,-1.982479858E1,-6.065460205E0
1.055705583E0,3.444664001E1,-2.041354370E1,-5.835662842E0
1.065688583E0,3.377913666E1,-2.112780762E1,-5.720855713E0
1.075671583E0,3.309190369E1,-2.186791992E1,-5.768310547E0
1.085655583E0,3.230098724E1,-2.272348022E1,-5.716888428E0
1.095638583E0,3.137170410E1,-2.397866821E1,-5.889434814E0
1.105621583E0,3.020074463E1,-2.513098145E1,-5.603698730E0
1.115604583E0,2.904135895E1,-2.659887695E1,-5.574035645E0
1.125587583E0,2.769002914E1,-2.782003784E1,-5.239410400E0
1.135570583E0,2.612020493E1,-2.902294922E1,-4.733856201E0
1.145553583E0,2.429179001E1,-3.046051025E1,-4.479949951E0
1.155536583E0,2.234700012E1,-3.172363281E1,-4.095489502E0
1.165519583E0,2.010663605E1,-3.289968872E1,-3.738586426E0
1.175502583E0,1.757723236E1,-3.402487183E1,-3.496704102E0
1.185486583E0,1.508658981E1,-3.479412842E1,-3.315246582E0
1.195469583E0,1.219752121E1,-3.558602905E1,-3.276275635E0
1.205452583E0,9.332862854E0,-3.594668579E1,-3.475860596E0
1.215435583E0,6.149742126E0,-3.593020630E1,-3.984802246E0
1.225418583E0,3.098529816E0,-3.567111206E1,-4.547302246E0
1.235401583E0,1.106643677E-1,-3.501574707E1,-5.424835205E0
1.245384583E0,-2.767372131E0,-3.382073975E1,-6.320007324E0
1.255367583E0,-5.180206299E0,-3.275659180E1,-6.961242676E0
1.265350583E0,-5.180206299E0,-3.275659180E1,-6.961242676E0
1.275334583E0,-7.430175781E0,-3.141174316E1,-7.196197510E0
1.285317583E0,-9.038078308E0,-3.020559692E1,-7.619720459E0
1.295300583E0,-1.017160797E1,-2.911166382E1,-8.008605957E0
1.305283583E0,-1.077093506E1,-2.827825928E1,-8.536407471E0
1.315266583E0,-1.106375885E1,-2.753668213E1,-9.054809570E0
1.325249583E0,-1.119085693E1,-2.707235718E1,-9.079101562E0
1.335232583E0,-1.115363312E1,-2.700024414E1,-9.021789551E0
1.345215583E0,-1.113674927E1,-2.709579468E1,-8.459320068E0
1.355198583E0,-1.077970886E1,-2.744976807E1,-7.956359863E0
1.365182583E0,-1.048097992E1,-2.797756958E1,-7.388885498E0
1.375165583E0,-9.843719482E0,-2.892333984E1,-6.377990723E0
1.385148583E0,-9.138145447E0,-2.983163452E1,-5.541107178E0
1.395131583E0,-8.214561462E0,-3.111236572E1,-4.912139893E0
1.405114583E0,-7.115806580E0,-3.207751465E1,-4.011352539E0
1.415097583E0,-5.947471619E0,-3.304730225E1,-3.189300537E0
1.425080583E0,-4.493896484E0,-3.405459595E1,-2.169403076E0
1.435063583E0,-3.178009033E0,-3.504846191E1,-1.476867676E0
1.445046583E0,-1.428001404E0,-3.577310181E1,-9.964599609E-1
1.455030583E0,3.900222778E-1,-3.639956665E1,-4.248657227E-1
1.465013583E0,2.293800354E0,-3.690557861E1,4.202270508E-2
1.474996583E0,4.334079742E0,-3.739553833E1,2.328796387E-1
1.484979583E0,6.544651031E0,-3.748617554E1,5.860900879E-1
1.494962583E0,8.961875916E0,-3.756622314E1,5.448608398E-1
1.504945583E0,1.158039856E1,-3.722750854E1,6.587524414E-1
1.514928583E0,1.412409592E1,-3.671752930E1,6.992187500E-1
1.524911583E0,1.676371765E1,-3.590368652E1,7.067871094E-1
1.534894583E0,1.958250046E1,-3.476406860E1,4.178466797E-1
1.544878583E0,2.216642761E1,-3.356759644E1,3.309020996E-1
1.554861583E0,2.216642761E1,-3.356759644E1,3.309020996E-1
1.564844583E0,2.484969711E1,-3.168902588E1,-1.849365234E-1
1.574827583E0,2.728943634E1,-2.971551514E1,-7.098083496E-1
1.584810583E0,2.975063705E1,-2.761755371E1,-1.353424072E0
1.594793583E0,3.184305954E1,-2.525765991E1,-2.049896240E0
1.604776583E0,3.341711426E1,-2.298361206E1,-2.735717773E0
1.614759583E0,3.462020874E1,-2.089871216E1,-3.330871582E0
1.624742583E0,3.546733093E1,-1.935336304E1,-4.061920166E0
1.634726583E0,3.605670929E1,-1.850125122E1,-5.026733398E0
1.644709583E0,3.604528427E1,-1.804861450E1,-5.691223145E0
1.654692583E0,3.592548370E1,-1.801815796E1,-6.355316162E0
1.664675583E0,3.561935043E1,-1.827746582E1,-6.797363281E0
1.674658583E0,3.532884598E1,-1.852157593E1,-6.566802979E0
1.684641583E0,3.510615540E1,-1.893130493E1,-6.055236816E0
1.694624583E0,3.506646729E1,-1.917037964E1,-5.412384033E0
1.704607583E0,3.499711609E1,-1.935992432E1,-4.465972900E0
1.714590583E0,3.503781128E1,-1.968579102E1,-3.399169922E0
1.724573583E0,3.505339813E1,-1.988952637E1,-2.207519531E0
1.734557583E0,3.507059479E1,-2.023529053E1,-1.171905518E0
1.744540583E0,3.486383820E1,-2.030908203E1,-2.420043945E-1
1.754523583E0,3.488057709E1,-2.047784424E1,2.005920410E-1
1.764506583E0,3.487144470E1,-2.053137207E1,4.445800781E-1
1.774489583E0,3.475403214E1,-2.064364624E1,4.033203125E-1
1.784472583E0,3.469459152E1,-2.064254761E1,2.184753418E-1
1.794455583E0,3.464065933E1,-2.096463013E1,-1.238403320E-1
1.804438583E0,3.445357895E1,-2.115090942E1,-3.504638672E-1
1.814421583E0,3.427713394E1,-2.164172363E1,-1.029907227E0
1.824405583E0,3.369143295E1,-2.194958496E1,-1.682617188E0
1.834388583E0,3.369143295E1,-2.194958496E1,-1.682617188E0
1.844371583E0,3.311996078E1,-2.242721558E1,-2.073883057E0
1.854354583E0,3.255164337E1,-2.306655884E1,-2.219879150E0
1.864337583E0,3.183690262E1,-2.391177368E1,-2.265991211E0
1.874320583E0,3.096181870E1,-2.477783203E1,-2.162353516E0
1.884303583E0,3.009207916E1,-2.585186768E1,-1.901672363E0
1.894286583E0,2.879392242E1,-2.676013184E1,-1.598480225E0
1.904269458E0,2.735659790E1,-2.823120117E1,-1.022552490E0
1.914253458E0,2.580424500E1,-2.944824219E1,-4.258117676E-1
1.924236458E0,2.382663727E1,-3.086425781E1,4.191284180E-1
1.934219458E0,2.162142563E1,-3.206518555E1,8.914489746E-1
1.944202458E0,1.915266800E1,-3.320910645E1,1.835784912E0
1.954185458E0,1.654228973E1,-3.418634033E1,2.412750244E0
1.964168458E0,1.355897522E1,-3.482788086E1,2.956817627E0
1.974151458E0,1.029018021E1,-3.545581055E1,3.407745361E0
1.984134458E0,6.752696991E0,-3.537423706E1,3.452117920E0
1.994117458E0,3.026035309E0,-3.531106567E1,3.047576904E0
2.004101458E0,-3.873214722E-1,-3.441961670E1,2.483795166E0
2.014084458E0,-3.586288452E0,-3.312158203E1,1.226898193E0
2.024067458E0,-5.945083618E0,-3.135018921E1,-1.228637695E-1
