"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.927857829E1,5.194320679E-1,-3.823730469E0,-4.673887253E1
8.928862829E1,9.036483765E-1,-2.465957642E0,-4.681269455E1
8.929867829E1,1.371307373E0,-1.032669067E0,-4.677677917E1
8.930872829E1,1.639915466E0,2.598571777E-1,-4.688854218E1
8.931877729E1,2.024055481E0,1.494232178E0,-4.675249481E1
8.932882729E1,2.237434387E0,2.605270386E0,-4.658186722E1
8.933887729E1,2.372558594E0,3.690513611E0,-4.634703445E1
8.934892729E1,2.504577637E0,4.672035217E0,-4.625627136E1
8.935897629E1,2.516746521E0,5.609619141E0,-4.628255081E1
8.936902629E1,2.549392700E0,6.400672913E0,-4.608624268E1
8.937907629E1,2.554695129E0,7.200790405E0,-4.597401047E1
8.938912529E1,3.015106201E0,8.115455627E0,-4.576454163E1
8.939917529E1,3.712768555E0,9.099555969E0,-4.553342438E1
8.940922529E1,4.502792358E0,1.015480804E1,-4.531446075E1
8.941927529E1,5.268974304E0,1.094963074E1,-4.511086655E1
8.942932429E1,5.905860901E0,1.162236786E1,-4.504519272E1
8.943937429E1,6.348609924E0,1.183409119E1,-4.495934677E1
8.944942429E1,6.625183105E0,1.190485382E1,-4.488436127E1
8.945947329E1,6.854507446E0,1.174163818E1,-4.485995483E1
8.946952329E1,6.983871460E0,1.167951202E1,-4.489836121E1
8.947957329E1,7.094474792E0,1.157916260E1,-4.506010818E1
8.948962329E1,7.161262512E0,1.143948364E1,-4.509520721E1
8.949967229E1,7.230400085E0,1.147555542E1,-4.516495895E1
8.950972229E1,7.354278564E0,1.133939362E1,-4.521273804E1
8.951977229E1,7.239707947E0,1.128246307E1,-4.520674896E1
8.952982229E1,7.063911438E0,1.122679138E1,-4.520510101E1
8.953987129E1,6.884941101E0,1.100891113E1,-4.522489166E1
8.954992129E1,6.832267761E0,1.090023804E1,-4.517996216E1
8.955997129E1,6.832481384E0,1.080370331E1,-4.507743454E1
8.957002129E1,6.792312622E0,1.082131195E1,-4.505433273E1
8.958007029E1,6.799156189E0,1.072560883E1,-4.511341858E1
8.959012029E1,6.744056702E0,1.063479614E1,-4.530819702E1
8.960017029E1,6.777946472E0,1.063361359E1,-4.535736847E1
8.961021929E1,6.807815552E0,1.059552002E1,-4.525194168E1
8.962026929E1,6.742362976E0,1.067023468E1,-4.531417847E1
8.963031929E1,6.751068115E0,1.066660309E1,-4.526490784E1
8.964036929E1,6.636512756E0,1.050310516E1,-4.509973145E1
8.965041829E1,6.685729980E0,1.044383240E1,-4.501344681E1
8.966046829E1,6.672828674E0,1.038531494E1,-4.500868988E1
8.967051829E1,6.585540771E0,1.037511444E1,-4.514873123E1
8.968056829E1,6.520851135E0,1.030988312E1,-4.514133453E1
8.969061729E1,6.564216614E0,1.027061462E1,-4.517805481E1
8.970066729E1,6.666671753E0,1.030374908E1,-4.524697113E1
8.971071729E1,6.605087280E0,1.012553406E1,-4.525246429E1
8.972076629E1,6.615699768E0,1.017298889E1,-4.516372681E1
8.973081629E1,6.614997864E0,1.022157288E1,-4.522063828E1
8.974086629E1,6.529563904E0,1.019853210E1,-4.517322540E1
8.975091629E1,6.571464539E0,1.022233582E1,-4.519443512E1
8.976096529E1,6.602897644E0,1.025536346E1,-4.525770569E1
8.977101529E1,6.782875061E0,1.028250122E1,-4.537327957E1
8.978106529E1,6.802772522E0,1.016497040E1,-4.553855896E1
8.979111529E1,6.794479370E0,1.023871613E1,-4.552018356E1
8.980116429E1,6.694664001E0,1.030619049E1,-4.551961517E1
8.981121429E1,6.682716370E0,1.036605072E1,-4.552038956E1
8.982126429E1,6.735206604E0,1.037217712E1,-4.562646484E1
8.983131329E1,6.702651978E0,1.051708984E1,-4.568829727E1
8.984136329E1,6.613471985E0,1.050810242E1,-4.562844849E1
8.985141329E1,6.712432861E0,1.053933716E1,-4.560238647E1
8.986146329E1,6.717674255E0,1.046723938E1,-4.566272354E1
8.987151229E1,6.703758240E0,1.038913727E1,-4.558446884E1
8.988156229E1,6.776046753E0,1.025592041E1,-4.549502182E1
8.989161229E1,6.798423767E0,1.010240173E1,-4.548077393E1
8.990166229E1,6.766510010E0,1.012083435E1,-4.561540604E1
8.991171067E1,6.717857361E0,1.012483215E1,-4.566969299E1
8.992176067E1,6.639701843E0,1.024768829E1,-4.562306595E1
8.993181067E1,6.738105774E0,1.030513000E1,-4.562543869E1
8.994185967E1,6.820304871E0,1.034025574E1,-4.564390564E1
8.995190967E1,6.852798462E0,1.032703400E1,-4.552544022E1
8.996195967E1,6.836631775E0,1.027116394E1,-4.536801147E1
8.997200967E1,6.755409241E0,1.018205261E1,-4.534539032E1
8.998205867E1,6.783851624E0,1.020037842E1,-4.530477142E1
8.999210867E1,6.722763062E0,1.034293365E1,-4.533425522E1
9.000215867E1,6.636894226E0,1.037572479E1,-4.545743942E1
9.001220867E1,6.776184082E0,1.029987335E1,-4.545458984E1
9.002225767E1,6.842163086E0,1.027648926E1,-4.544185638E1
9.003230767E1,6.596618652E0,1.023831940E1,-4.546874237E1
9.004235767E1,6.518669128E0,1.022419739E1,-4.545387268E1
9.005240667E1,6.468025208E0,1.020999908E1,-4.543180847E1
9.006245667E1,6.484909058E0,1.020331573E1,-4.542485809E1
9.007250667E1,6.474121094E0,1.026157379E1,-4.551703262E1
9.008255667E1,6.549629211E0,1.025896454E1,-4.545182419E1
