"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.676679166E-2,2.027063021E-1,3.098293394E-1,-9.394405639E-1
2.674979166E-2,3.687108010E-2,3.660783845E-1,-9.839963472E-1
3.673279166E-2,-2.218462855E-2,4.134127647E-1,-1.014108923E0
4.671579166E-2,3.438338220E-2,4.476464581E-1,-9.151395357E-1
5.669879166E-2,1.000096071E-1,3.284480435E-1,-6.696816087E-1
6.668179166E-2,1.193159437E-1,1.210508126E-1,-3.956454152E-1
7.666479166E-2,1.336898616E-1,-4.739109814E-2,-1.137119722E-1
8.664779166E-2,1.368716240E-1,-1.235972750E-1,1.049785709E-1
9.663079166E-2,6.896849334E-2,-1.697078329E-1,1.241498369E-1
1.066137917E-1,4.188272864E-2,-9.834256589E-2,3.458277225E-2
1.165967917E-1,-4.362110585E-2,-1.330300033E-2,-1.675648284E-1
1.265797917E-1,-9.256727099E-2,7.863043249E-2,-3.412019902E-1
1.365627917E-1,-8.283282638E-2,1.734102899E-1,-3.443109548E-1
1.465457917E-1,7.372812688E-2,2.316333550E-1,-2.046712589E-1
1.565287917E-1,3.274531397E-1,2.188934416E-1,-2.443434477E-2
1.665117917E-1,4.347387296E-1,2.595117098E-1,9.574406326E-2
1.764947917E-1,4.364744756E-1,3.067718303E-1,1.480105698E-2
1.864777917E-1,4.444913006E-1,3.703304797E-1,-8.487935185E-2
1.964607917E-1,4.294411522E-1,4.141448361E-1,-1.850515115E-1
2.064437917E-1,4.470547199E-1,5.223013687E-1,-2.592415684E-1
2.164267917E-1,4.847066957E-1,6.763158596E-1,-3.809209567E-1
2.264097917E-1,5.441971448E-1,8.650546253E-1,-7.141929531E-1
2.363927917E-1,5.639256504E-1,1.080604044E0,-9.700179935E-1
2.463757917E-1,4.786975121E-1,7.483406925E-1,-1.892006373E0
2.563587917E-1,4.730175269E-1,2.218573952E-1,-2.518097574E0
2.663417917E-1,9.147290611E-1,1.552830443E0,-1.283323503E0
2.763247917E-1,1.730034991E0,1.448573418E0,-6.497706699E-1
2.863077917E-1,2.103705985E0,1.435185633E0,9.905651093E-1
2.962907917E-1,2.232494710E0,1.336627890E0,2.869809349E0
3.062737917E-1,2.213108559E0,5.080680764E-1,4.132785126E0
3.162567917E-1,2.455920329E0,-3.008392453E-2,4.998537324E0
3.262397917E-1,2.785209787E0,-3.424737597E-1,5.124419691E0
3.362227917E-1,3.133897675E0,-2.943611151E-1,4.787554581E0
3.462057917E-1,3.071381876E0,-1.822758383E-1,4.291061068E0
3.561887917E-1,2.278302090E0,-2.250043666E-1,3.249074374E0
3.661717917E-1,1.369089585E0,-2.528523159E-1,1.792422443E0
3.761547917E-1,1.126654668E0,-5.650164485E-2,5.051707810E-1
3.861377917E-1,1.121448892E0,3.468369520E-1,2.275578457E-1
3.961207917E-1,1.626916127E0,5.310154742E-1,8.211952454E-1
4.061037917E-1,2.519653518E0,2.754196447E-1,1.223004795E0
4.160867917E-1,3.460999689E0,4.167193651E-2,1.532703157E0
4.260697917E-1,4.683952152E0,5.530355036E-2,2.495394005E0
4.360527917E-1,5.888185923E0,8.717730761E-2,3.605183256E0
4.460357917E-1,5.130476822E0,-7.856202006E-1,4.848931049E0
4.560197917E-1,3.489731153E0,-2.675210504E0,4.956399364E0
4.660027917E-1,1.640192522E0,-3.196841197E0,4.211559400E0
4.759857917E-1,-2.323052001E-1,-2.925778897E0,3.204452518E0
4.859687917E-1,-1.309277246E0,-2.988210204E0,1.853631096E0
4.959517917E-1,-1.324400192E0,-2.821934686E0,2.332515720E-1
5.059347917E-1,-7.527117786E-1,-1.993231616E0,-1.039410995E0
5.159177917E-1,-5.258547217E-2,-1.197001643E0,-1.218060390E0
5.259007917E-1,4.767676386E-1,-1.251826891E0,-1.749688652E-1
5.358837917E-1,1.787999609E-1,-1.853049883E0,1.533924640E0
5.458667917E-1,-8.842785162E-1,-2.498212363E0,2.836248670E0
