"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.073268250E0,1.841258240E1,-3.111709595E1,-2.339205933E1
2.083251250E0,1.833626938E1,-3.157702637E1,-2.264959717E1
2.093234250E0,1.800347519E1,-3.228799438E1,-2.206787109E1
2.103218250E0,1.784974670E1,-3.322473145E1,-2.075497437E1
2.113201250E0,1.757311249E1,-3.432821655E1,-1.922811890E1
2.123184250E0,1.730124283E1,-3.554946899E1,-1.677343750E1
2.133167250E0,1.693757248E1,-3.687310791E1,-1.419686890E1
2.143150250E0,1.662427521E1,-3.821484375E1,-1.111715698E1
2.153133250E0,1.629119110E1,-3.942285156E1,-7.269500732E0
2.163116250E0,1.571612167E1,-3.993554688E1,-3.047882080E0
2.173099250E0,1.527841568E1,-4.038281250E1,1.444213867E0
2.183082250E0,1.456132126E1,-4.000735474E1,6.236541748E0
2.193065250E0,1.385366058E1,-3.960592651E1,1.061273193E1
2.203048250E0,1.278893280E1,-3.868310547E1,1.413531494E1
2.213031250E0,1.211285782E1,-3.808398438E1,1.693008423E1
2.223014250E0,1.142979813E1,-3.729690552E1,1.900494385E1
2.232997250E0,1.142979813E1,-3.729690552E1,1.900494385E1
2.242980250E0,1.125235748E1,-3.657312012E1,2.067803955E1
2.252963250E0,1.160226440E1,-3.544375610E1,2.236624146E1
2.262946250E0,1.209084320E1,-3.419088745E1,2.401113892E1
2.272929250E0,1.256480026E1,-3.260351562E1,2.561788940E1
2.282912250E0,1.287002563E1,-3.117333984E1,2.710491943E1
2.292895250E0,1.284267044E1,-2.988507080E1,2.845718384E1
2.302878250E0,1.271876144E1,-2.903958130E1,2.969790649E1
2.312861250E0,1.248279190E1,-2.836914062E1,3.041494751E1
2.322844250E0,1.195917130E1,-2.838058472E1,3.084072876E1
2.332827250E0,1.164097977E1,-2.864059448E1,3.062243652E1
2.342810250E0,1.138011932E1,-2.935763550E1,3.021817017E1
2.352793250E0,1.117296219E1,-3.018191528E1,2.924166870E1
2.362776250E0,1.107619858E1,-3.087982178E1,2.857077026E1
2.372759250E0,1.100451660E1,-3.177975464E1,2.774987793E1
2.382742250E0,1.122187424E1,-3.252682495E1,2.690991211E1
2.392725250E0,1.131060028E1,-3.300476074E1,2.617315674E1
2.402708250E0,1.134852600E1,-3.336962891E1,2.547406006E1
2.412691250E0,1.118017960E1,-3.402453613E1,2.478115845E1
2.422674250E0,1.112721252E1,-3.453546143E1,2.375134277E1
2.432657250E0,1.092372894E1,-3.532711792E1,2.272900391E1
2.442640250E0,1.071004105E1,-3.591903687E1,2.161288452E1
2.452623250E0,1.067672348E1,-3.675588989E1,2.031176758E1
