"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.973782917E-1,-2.228958893E1,-2.604875946E1,-3.567586899E1
9.074272917E-1,-2.232874298E1,-2.641687393E1,-3.533742523E1
9.174772917E-1,-2.247959137E1,-2.676860809E1,-3.498163605E1
9.275272917E-1,-2.257833099E1,-2.720417404E1,-3.457750320E1
9.375762917E-1,-2.260530853E1,-2.771411896E1,-3.420314789E1
9.476262917E-1,-2.265958405E1,-2.822233963E1,-3.392784500E1
9.576752917E-1,-2.264026642E1,-2.895170975E1,-3.342337418E1
9.677252917E-1,-2.265383148E1,-2.952510071E1,-3.298722458E1
9.777752917E-1,-2.287760162E1,-3.012054443E1,-3.251042938E1
9.878242917E-1,-2.291521454E1,-3.064757919E1,-3.197592545E1
9.978742917E-1,-2.310631561E1,-3.105265427E1,-3.142686081E1
1.007924292E0,-2.321630096E1,-3.154371262E1,-3.119886398E1
1.017973292E0,-2.335814667E1,-3.210332489E1,-3.070287895E1
1.028023292E0,-2.363947296E1,-3.247511673E1,-3.024494553E1
1.038072292E0,-2.388272858E1,-3.292260361E1,-2.961872292E1
1.048122292E0,-2.397824860E1,-3.320778656E1,-2.909364891E1
1.058172292E0,-2.415995026E1,-3.363347244E1,-2.858122826E1
1.068221292E0,-2.445493317E1,-3.396159363E1,-2.788823700E1
1.078271292E0,-2.463288116E1,-3.428424835E1,-2.732482719E1
1.088321292E0,-2.487522125E1,-3.470635223E1,-2.684682083E1
1.098370292E0,-2.522249603E1,-3.487379837E1,-2.610334396E1
1.108420292E0,-2.566957855E1,-3.510081482E1,-2.548110580E1
1.118469292E0,-2.585369110E1,-3.542601395E1,-2.505955696E1
1.128519292E0,-2.628264618E1,-3.561235809E1,-2.458765984E1
1.138569292E0,-2.654045868E1,-3.583015823E1,-2.406325912E1
1.148618292E0,-2.682859039E1,-3.604161835E1,-2.378132629E1
1.158668292E0,-2.697307587E1,-3.608090973E1,-2.346991730E1
1.168718292E0,-2.719040680E1,-3.619900513E1,-2.307224464E1
1.178767292E0,-2.728440094E1,-3.633581543E1,-2.265213776E1
1.188817292E0,-2.739928436E1,-3.650216293E1,-2.214891815E1
1.198866292E0,-2.758740997E1,-3.669221497E1,-2.186567879E1
1.208916292E0,-2.769162750E1,-3.690860367E1,-2.149429703E1
1.218966292E0,-2.787839508E1,-3.694020462E1,-2.101630783E1
1.229015292E0,-2.816970062E1,-3.701879883E1,-2.062260628E1
1.239065292E0,-2.836054230E1,-3.710827637E1,-2.016182137E1
1.249115292E0,-2.838143158E1,-3.708541870E1,-1.993378830E1
1.259164292E0,-2.844628143E1,-3.712621307E1,-1.969936180E1
1.269214292E0,-2.849959564E1,-3.731800079E1,-1.950076675E1
1.279263292E0,-2.864972687E1,-3.750014114E1,-1.936017990E1
1.289313292E0,-2.884477997E1,-3.748623276E1,-1.903974724E1
1.299363292E0,-2.883557892E1,-3.749006653E1,-1.887676430E1
1.309412292E0,-2.889939117E1,-3.758215332E1,-1.872842216E1
1.319462292E0,-2.899736786E1,-3.773875427E1,-1.858235931E1
1.329512292E0,-2.918401337E1,-3.773675537E1,-1.838546562E1
1.339561292E0,-2.927509308E1,-3.764007187E1,-1.824213219E1
1.349611292E0,-2.932340240E1,-3.773974991E1,-1.806759453E1
1.359660292E0,-2.932668304E1,-3.772904968E1,-1.795041466E1
1.369710292E0,-2.941008759E1,-3.781533051E1,-1.774952698E1
1.379760292E0,-2.939044952E1,-3.786559296E1,-1.764556503E1
1.389809292E0,-2.937305450E1,-3.791730881E1,-1.757142830E1
1.399859292E0,-2.948467255E1,-3.787004471E1,-1.766841888E1
1.409909292E0,-2.952584076E1,-3.794376755E1,-1.760060692E1
1.419958167E0,-2.952219391E1,-3.810280609E1,-1.739636803E1
1.430008167E0,-2.967304230E1,-3.802861404E1,-1.744465828E1
1.440057167E0,-2.979116058E1,-3.805147934E1,-1.739566803E1
1.450107167E0,-2.972669220E1,-3.804951859E1,-1.728980255E1
1.460157167E0,-2.984149933E1,-3.799905014E1,-1.729127312E1
1.470206167E0,-2.975351715E1,-3.795105362E1,-1.717290497E1
1.480256167E0,-2.966930389E1,-3.787686539E1,-1.709417534E1
1.490306167E0,-2.967488861E1,-3.793407440E1,-1.700881577E1
1.500355167E0,-2.971314240E1,-3.796641159E1,-1.687351799E1
1.510405167E0,-2.971060944E1,-3.802809143E1,-1.674936295E1
1.520454167E0,-2.982079315E1,-3.826743698E1,-1.671743393E1
1.530504167E0,-2.979470062E1,-3.833185577E1,-1.679091454E1
1.540554167E0,-2.973136139E1,-3.830447388E1,-1.681009293E1
1.550603167E0,-2.967665863E1,-3.834238434E1,-1.672346306E1
1.560653167E0,-2.971088409E1,-3.840586472E1,-1.662394524E1
1.570703167E0,-2.969930267E1,-3.831717682E1,-1.660812187E1
1.580752167E0,-2.970705414E1,-3.828122330E1,-1.663618088E1
1.590802167E0,-2.979032135E1,-3.829744339E1,-1.650539017E1
1.600852167E0,-2.994686127E1,-3.843811417E1,-1.629786682E1
1.610901167E0,-2.999875641E1,-3.850992584E1,-1.618438721E1
1.620951167E0,-3.002646637E1,-3.852010345E1,-1.600859833E1
1.631000167E0,-3.002251434E1,-3.860709763E1,-1.594617844E1
1.641050167E0,-2.989517975E1,-3.853114700E1,-1.592655754E1
1.651100167E0,-3.000222015E1,-3.852629852E1,-1.573865318E1
1.661149167E0,-3.016097260E1,-3.845497894E1,-1.557540321E1
1.671199167E0,-3.014345551E1,-3.849887848E1,-1.555569649E1
1.681249167E0,-2.992801666E1,-3.855561447E1,-1.551424980E1
1.691298167E0,-2.984397125E1,-3.861348343E1,-1.547631073E1
1.701348167E0,-2.982660675E1,-3.853395844E1,-1.552481842E1
1.711397167E0,-2.998380280E1,-3.855124664E1,-1.544371033E1
1.721447167E0,-3.022563934E1,-3.856641388E1,-1.547747612E1
1.731497167E0,-3.017919159E1,-3.860696411E1,-1.532848740E1
1.741546167E0,-3.025577545E1,-3.853406525E1,-1.536583710E1
1.751596167E0,-3.034627533E1,-3.853651428E1,-1.536318207E1
1.761646167E0,-3.037889862E1,-3.860130310E1,-1.517759705E1
1.771695167E0,-3.040338898E1,-3.846881485E1,-1.522680855E1
1.781745167E0,-3.046186066E1,-3.850418091E1,-1.522984505E1
1.791794167E0,-3.061652374E1,-3.840920258E1,-1.521477127E1
1.801844167E0,-3.064736176E1,-3.858953094E1,-1.515989685E1
1.811894167E0,-3.064020538E1,-3.867658997E1,-1.517577171E1
1.821943167E0,-3.050034332E1,-3.860383606E1,-1.512297058E1
1.831993167E0,-3.053553009E1,-3.866120148E1,-1.518502045E1
1.842043167E0,-3.054206085E1,-3.874484253E1,-1.504786873E1
1.852092167E0,-3.070267487E1,-3.871286774E1,-1.505712700E1
1.862142167E0,-3.075605011E1,-3.870920563E1,-1.518412781E1
