"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.526000001E-3,-1.519931084E-1,3.226259708E-2,-2.336196542E-1
1.750900000E-2,-1.700865863E-1,4.819918334E-2,-2.579651213E-1
2.749200000E-2,-2.203568535E-1,5.374292850E-2,-2.386517680E-1
3.747600000E-2,-3.414589754E-1,1.160438418E-2,-1.958127089E-1
4.745900000E-2,-3.857099725E-1,-1.427322882E-1,-2.145916450E-1
5.744200000E-2,-4.777707285E-1,-1.634887344E-1,-1.287486720E-1
6.742500000E-2,-4.570188139E-1,-7.662483752E-2,9.256259322E-2
7.740800000E-2,-3.914909685E-1,-1.452653021E-1,3.568029463E-1
8.739200000E-2,-4.454009812E-1,-1.871524161E-1,6.580245996E-1
9.737500000E-2,-5.147252776E-1,-2.985839742E-1,8.486461687E-1
1.073580000E-1,-5.369968835E-1,-3.980451125E-1,9.707711148E-1
1.173410000E-1,-5.973496507E-1,-4.007108581E-1,1.087286242E0
1.273240000E-1,-6.553587078E-1,-4.329412955E-1,1.142563480E0
1.373072083E-1,-6.809829609E-1,-4.002471739E-1,1.151692153E0
1.472912083E-1,-6.799607214E-1,-3.381263548E-1,1.005890661E0
1.572742083E-1,-6.585099185E-1,-3.594143128E-1,8.003961146E-1
1.672572083E-1,-6.210054387E-1,-3.530355853E-1,5.901899544E-1
1.772402083E-1,-5.586650567E-1,-2.081591231E-1,3.984258393E-1
1.872232083E-1,-5.809390014E-1,-1.264992481E-1,1.806544054E-1
1.972072083E-1,-5.235683142E-1,-4.700459719E-2,-6.234301329E-3
2.071902083E-1,-4.920331107E-1,2.000683308E-2,-1.529152143E-1
2.171732083E-1,-4.548737629E-1,5.924983621E-2,-3.367108170E-1
2.271562083E-1,-2.655676711E-1,1.349847275E-1,-5.729966553E-1
2.371392083E-1,-1.877438620E-2,2.369449657E-1,-7.728545594E-1
2.471232083E-1,1.688789901E-1,3.562053609E-1,-9.214673924E-1
2.571062083E-1,3.697944362E-1,4.188021433E-1,-9.828771901E-1
2.670892083E-1,5.411098149E-1,4.198756921E-1,-9.873538184E-1
2.770722083E-1,6.809816453E-1,4.012353534E-1,-9.966812968E-1
2.870552083E-1,7.945955305E-1,3.552224439E-1,-9.513536811E-1
2.970392083E-1,7.698682402E-1,3.127938777E-1,-8.799358622E-1
3.070222083E-1,7.079378942E-1,2.645847541E-1,-8.561061195E-1
3.170052083E-1,5.962847266E-1,2.532300460E-1,-7.882012347E-1
3.269882083E-1,4.611533801E-1,2.401287746E-1,-5.804940283E-1
3.369712083E-1,3.755153520E-1,1.515609992E-1,-3.065496361E-1
3.469552083E-1,2.258940205E-1,-7.231251597E-3,-6.414278626E-2
3.569382083E-1,4.620952204E-2,-9.825544238E-2,1.163385415E-1
3.669212083E-1,-6.382440537E-2,-1.240755773E-1,2.487557566E-1
3.769042083E-1,-1.397084007E-1,-1.114754122E-1,2.975262860E-1
3.868872083E-1,-2.832473123E-1,-1.013047653E-1,3.339344494E-1
3.968712083E-1,-4.170378922E-1,-1.837785727E-1,3.245192993E-1
4.068542083E-1,-4.580764291E-1,-2.409041154E-1,3.020028412E-1
4.168372083E-1,-5.059673180E-1,-2.307749838E-1,3.997822837E-1
4.268202083E-1,-5.712013409E-1,-2.628580713E-1,5.693398798E-1
