"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.329512292E0,2.021032125E-1,-5.972567201E-2,1.149905939E-2
1.339561292E0,1.987482756E-1,-4.102573171E-2,1.476954948E-2
1.349611292E0,1.921412498E-1,-2.390853129E-2,2.102984488E-2
1.359660292E0,1.845162660E-1,-2.547732554E-3,2.033805661E-2
1.369710292E0,1.745637655E-1,1.089080004E-3,1.299625356E-2
1.379760292E0,1.520443857E-1,-1.406021975E-2,7.570036221E-3
1.389809292E0,1.297625005E-1,-5.745136738E-2,4.870922770E-3
1.399859292E0,1.164305061E-1,-1.174336374E-1,1.747485250E-3
1.409909292E0,1.147082448E-1,-1.433382034E-1,5.301473662E-3
1.419958167E0,1.184936091E-1,-1.555113494E-1,1.140738465E-2
1.430008167E0,1.222124472E-1,-1.441439092E-1,1.321780123E-2
1.440057167E0,1.176009476E-1,-1.215971932E-1,1.741970330E-2
1.450107167E0,1.045860797E-1,-1.026586592E-1,1.594724134E-2
1.460157167E0,9.274829924E-2,-9.162639081E-2,1.381195337E-2
1.470206167E0,8.442698419E-2,-8.131382614E-2,7.230217103E-3
1.480256167E0,7.332123071E-2,-7.279314846E-2,4.339184612E-3
1.490306167E0,7.979431003E-2,-6.526997685E-2,7.649564650E-4
1.500355167E0,1.016308367E-1,-7.011375576E-2,-1.105313189E-3
1.510405167E0,1.168380231E-1,-8.175363392E-2,2.992226509E-3
1.520454167E0,1.287292540E-1,-8.860869706E-2,1.014816668E-2
1.530504167E0,1.423888654E-1,-6.851913780E-2,1.679381728E-2
1.540554167E0,1.557490826E-1,-2.988730744E-2,1.690951921E-2
1.550603167E0,1.477124691E-1,4.476525821E-3,1.782537997E-2
1.560653167E0,1.343338042E-1,1.273445413E-2,2.238284796E-2
1.570703167E0,1.279150546E-1,-3.403341398E-4,2.605401538E-2
1.580752167E0,1.325287372E-1,-4.749753699E-2,2.873550914E-2
1.590802167E0,1.426783055E-1,-7.348706573E-2,3.540486470E-2
1.600852167E0,1.427489668E-1,-8.850976080E-2,4.534207284E-2
1.610901167E0,1.392756850E-1,-9.246242046E-2,4.353512079E-2
1.620951167E0,1.391063780E-1,-7.068285346E-2,4.356648400E-2
1.631000167E0,1.214368269E-1,-4.954561219E-2,4.119174182E-2
1.641050167E0,1.051661074E-1,-4.490689561E-2,4.183262587E-2
1.651100167E0,8.567708731E-2,-5.973085016E-2,3.693773597E-2
1.661149167E0,7.015626878E-2,-6.497438252E-2,2.917562798E-2
1.671199167E0,7.774015516E-2,-5.161916465E-2,3.316104785E-2
1.681249167E0,1.082455590E-1,-3.061415069E-2,3.877395764E-2
1.691298167E0,1.240868419E-1,-1.162181795E-2,4.165576398E-2
1.701348167E0,1.348724514E-1,-7.186057046E-4,4.401712865E-2
1.711397167E0,1.377172321E-1,7.709003985E-4,4.061520845E-2
1.721447167E0,1.129943058E-1,-1.867305674E-2,3.778585792E-2
1.731497167E0,8.162520081E-2,-3.788430244E-2,3.802847490E-2
1.741546167E0,5.657040328E-2,-5.307693034E-2,4.451462999E-2
1.751596167E0,5.078948289E-2,-6.397778541E-2,4.844385758E-2
1.761646167E0,5.449755490E-2,-7.133375853E-2,4.477411136E-2
1.771695167E0,6.892416626E-2,-7.680628449E-2,3.282823414E-2
1.781745167E0,8.532314003E-2,-7.120659947E-2,2.558232658E-2
1.791794167E0,9.317360818E-2,-4.874949157E-2,2.852751501E-2
1.801844167E0,1.055114865E-1,-2.774162963E-2,3.168282285E-2
1.811894167E0,1.063325405E-1,-9.920288809E-3,3.680408001E-2
1.821943167E0,9.930693358E-2,-1.248223823E-3,3.916112706E-2
1.831993167E0,8.862312883E-2,-1.013545878E-2,2.907733060E-2
1.842043167E0,7.393745333E-2,-2.081956528E-2,2.949384227E-2
1.852092167E0,5.834491178E-2,-2.163555659E-2,3.176924586E-2
1.862142167E0,4.414779320E-2,-1.171338372E-2,2.957619354E-2
1.872191167E0,3.051427379E-2,9.262447711E-4,2.436199039E-2
1.882241167E0,1.088022348E-2,6.552392151E-4,3.133804724E-2
1.892291167E0,9.644783102E-3,-1.976694539E-2,2.789777331E-2
1.902340167E0,3.009536862E-2,-5.961171165E-2,1.897735149E-2
1.912390167E0,5.366034806E-2,-5.485663936E-2,3.574940562E-2
1.922440167E0,7.062552869E-2,-1.966953278E-2,4.656741023E-2
1.932489167E0,7.235658169E-2,1.927706599E-2,4.512211308E-2
1.942539167E0,5.411906540E-2,4.195173085E-2,4.032244533E-2
1.952589167E0,2.455691062E-2,4.081961885E-2,3.263416514E-2
1.962638167E0,-5.295430776E-3,1.703960635E-2,2.912268229E-2
1.972688167E0,-2.261449955E-2,-2.180426149E-3,3.274085745E-2
1.982737167E0,-4.428903013E-2,-7.342453580E-3,3.314898536E-2
1.992787167E0,-6.831633300E-2,-1.810508594E-2,3.282621130E-2
2.002837167E0,-6.468255818E-2,-2.429438010E-2,3.903307021E-2
2.012886167E0,-3.993433714E-2,-2.417107299E-2,4.602093995E-2
2.022936167E0,-1.979643852E-2,-1.364788134E-2,5.998376384E-2
2.032986167E0,-7.962682284E-3,5.221147090E-3,6.713142246E-2
2.043035167E0,-1.122859307E-2,3.511248901E-2,6.558637321E-2
2.053085167E0,-2.718838677E-2,4.949329421E-2,4.975441471E-2
2.063134167E0,-4.885891825E-2,5.521934479E-2,3.708557039E-2
2.073184167E0,-8.159768581E-2,6.347567588E-2,4.038735852E-2
2.083234167E0,-1.218979433E-1,5.925710499E-2,5.623633042E-2
2.093283167E0,-1.495471448E-1,5.886029080E-2,8.002581447E-2
2.103333167E0,-1.465011388E-1,6.153244525E-2,9.770583361E-2
2.113383167E0,-1.411708146E-1,4.685043916E-2,1.109571904E-1
2.123432167E0,-1.369951069E-1,3.537183627E-2,1.290431172E-1
2.133482167E0,-1.261336654E-1,4.110562056E-2,1.623334289E-1
2.143531167E0,-1.206726283E-1,7.903909683E-2,1.979058832E-1
2.153581167E0,-1.226511002E-1,1.007486507E-1,2.048705816E-1
2.163631167E0,-1.338883936E-1,7.593978941E-2,1.826361716E-1
2.173680167E0,-1.499379277E-1,5.494955555E-2,1.496033967E-1
2.183730167E0,-1.778224707E-1,4.705772921E-2,1.368190944E-1
2.193780167E0,-2.056621015E-1,3.659123927E-2,1.360270679E-1
2.203829167E0,-2.289741039E-1,3.735272959E-2,1.487670988E-1
2.213879167E0,-2.300018221E-1,3.023516759E-2,1.596591622E-1
2.223929167E0,-2.187776715E-1,3.426541016E-2,1.636776328E-1
2.233978167E0,-2.038828731E-1,4.950108752E-2,1.744943261E-1
2.244028167E0,-1.800111383E-1,5.933626741E-2,1.757945269E-1
2.254077167E0,-1.641818285E-1,5.636630952E-2,1.750310063E-1
2.264127167E0,-1.537914723E-1,4.183243215E-2,1.726423353E-1
2.274177167E0,-1.490382552E-1,3.030920029E-2,1.696041971E-1
2.284226167E0,-1.465335786E-1,2.469645068E-2,1.720199883E-1
2.294276167E0,-1.635091007E-1,1.899169385E-2,1.707270145E-1
2.304326167E0,-1.809666604E-1,6.130523980E-3,1.691986769E-1
2.314375167E0,-2.001089305E-1,-4.509603605E-3,1.629879177E-1
2.324425167E0,-2.155321985E-1,-1.442282833E-2,1.576419473E-1
2.334474167E0,-2.160869241E-1,9.092567489E-4,1.642913222E-1
2.344524167E0,-2.112596035E-1,6.090007722E-2,1.845896244E-1
2.354574167E0,-1.974258125E-1,8.749387413E-2,2.050600052E-1
2.364623167E0,-1.865624934E-1,1.323329359E-1,2.250054926E-1
2.374673167E0,-1.820250005E-1,1.266934276E-1,2.481241375E-1
2.384723167E0,-1.885504425E-1,9.546021372E-2,2.639878988E-1
2.394772167E0,-2.096067220E-1,5.566858500E-2,2.701944113E-1
2.404822167E0,-2.219039351E-1,1.411292050E-2,2.642865181E-1
2.414872542E0,-2.348045558E-1,1.036533853E-3,2.632009983E-1
2.424921542E0,-2.442987114E-1,3.080179915E-2,2.611071765E-1
2.434971542E0,-2.450816780E-1,8.726800978E-2,2.581502795E-1
2.445020542E0,-2.476433069E-1,1.466008872E-1,2.458285391E-1
2.455070542E0,-2.570176125E-1,2.085430920E-1,2.329130173E-1
2.465120542E0,-2.773374617E-1,2.758884132E-1,2.182442844E-1
2.475169542E0,-3.332324028E-1,3.216151595E-1,2.030376345E-1
2.485219542E0,-4.241031706E-1,3.161350787E-1,1.947945654E-1
2.495269542E0,-5.362949967E-1,2.812767029E-1,1.888533235E-1
2.505318542E0,-6.476245522E-1,2.637965977E-1,1.915773302E-1
2.515368542E0,-7.998936772E-1,2.147366256E-1,2.061853111E-1
2.525417542E0,-9.602685571E-1,1.672141850E-1,2.230211198E-1
2.535467542E0,-1.145213962E0,1.430369318E-1,2.455951422E-1
2.545517542E0,-1.326444030E0,1.548680961E-1,2.651373446E-1
2.555566542E0,-1.520477176E0,2.009684741E-1,2.796188295E-1
2.565616542E0,-1.722537637E0,2.355308533E-1,2.706329823E-1
2.575666542E0,-1.899406433E0,3.414397240E-1,2.465931922E-1
2.585715542E0,-2.029992580E0,4.373320043E-1,2.264890075E-1
2.595765542E0,-2.087852955E0,6.472293139E-1,2.245941609E-1
2.605815542E0,-2.093506098E0,8.612680435E-1,2.205391228E-1
2.615864542E0,-2.066816807E0,1.045544386E0,2.253296226E-1
2.625914542E0,-2.035454512E0,1.164221406E0,2.349630296E-1
2.635963542E0,-2.010153770E0,1.267915249E0,2.332162559E-1
2.646013542E0,-1.977522492E0,1.372269750E0,2.182568908E-1
2.656063542E0,-1.938820839E0,1.435820222E0,1.985556185E-1
2.666112542E0,-1.932235599E0,1.446238637E0,1.710969210E-1
2.676162542E0,-1.931987643E0,1.434825659E0,1.380758435E-1
