"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.406141292E0,2.903212738E0,8.961863708E0,2.150727539E0
1.416190167E0,2.932851105E0,8.948691101E0,2.305655365E0
1.426240167E0,2.989732819E0,8.941506042E0,2.399809570E0
1.436289167E0,3.040177917E0,8.963659973E0,2.410138092E0
1.446339167E0,3.075504456E0,9.064101105E0,2.437830505E0
1.456389167E0,3.068469086E0,9.175170135E0,2.438429260E0
1.466438167E0,3.048560486E0,9.267228699E0,2.414329376E0
1.476488167E0,3.033142548E0,9.269773407E0,2.477797394E0
1.486538167E0,3.018622742E0,9.260492706E0,2.544109497E0
1.496587167E0,2.998564453E0,9.233548737E0,2.634222107E0
1.506637167E0,2.974464569E0,9.129066010E0,2.699187012E0
1.516686167E0,2.952610016E0,9.036857758E0,2.632425842E0
1.526736167E0,2.935994568E0,9.013206940E0,2.604134674E0
1.536786167E0,2.970722351E0,8.983718262E0,2.571502533E0
1.546835167E0,3.015778656E0,8.925788727E0,2.479294281E0
1.556885167E0,2.971470795E0,8.920699310E0,2.341281281E0
1.566935167E0,2.890489197E0,8.945397949E0,2.235601044E0
1.576984167E0,2.883902893E0,8.961414642E0,2.215991821E0
1.587034167E0,2.901117096E0,8.938212891E0,2.247276764E0
1.597084167E0,2.862048340E0,8.900790710E0,2.308649139E0
1.607133167E0,2.915936279E0,8.928782501E0,2.230661316E0
1.617183167E0,3.016227722E0,8.959917755E0,2.144739990E0
1.627232167E0,3.059936829E0,8.980724487E0,2.187401276E0
1.637282167E0,3.063379669E0,9.001680908E0,2.127974854E0
1.647332167E0,3.072211304E0,9.062903595E0,2.123184814E0
1.657381167E0,3.086581421E0,9.076674957E0,2.115550690E0
1.667431167E0,3.070714417E0,9.027876434E0,2.128573608E0
1.677481167E0,3.113675079E0,8.992100830E0,2.214794312E0
1.687530167E0,3.165617065E0,8.943901062E0,2.285447388E0
1.697580167E0,3.115621033E0,8.945996704E0,2.204615479E0
1.707629167E0,3.073708191E0,9.022637329E0,2.125280457E0
1.717679167E0,3.097658386E0,9.089398499E0,2.032323761E0
1.727729167E0,3.060086517E0,9.120384064E0,1.912273407E0
