"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.406583339E-3,5.055137787E0,6.859036560E0,4.644541626E0
1.338958334E-2,4.907694397E0,6.890171814E0,4.386178894E0
2.337258334E-2,4.784949646E0,7.149582367E0,4.339176636E0
3.335558333E-2,4.783153381E0,7.096293182E0,4.179309082E0
4.333858334E-2,4.760700073E0,7.155420227E0,4.257296906E0
5.332158333E-2,4.887486420E0,6.970105591E0,4.412374420E0
6.330458334E-2,4.955445099E0,6.908583527E0,4.777914276E0
7.328658333E-2,5.178481293E0,6.886878662E0,5.109025726E0
8.326958334E-2,5.291795654E0,6.853049011E0,5.255271606E0
9.325258333E-2,5.207670593E0,6.860832825E0,5.126539307E0
1.032355833E-1,5.036576385E0,6.872508545E0,4.876858521E0
1.132185833E-1,4.886438599E0,6.909930725E0,4.577032013E0
1.232015833E-1,4.812642059E0,6.995552673E0,4.406985626E0
1.331845833E-1,4.811743927E0,7.036866760E0,4.334536285E0
1.431675833E-1,4.917274475E0,7.076983337E0,4.364324341E0
1.531505833E-1,5.022056580E0,7.084617462E0,4.406386871E0
1.631335833E-1,5.078638916E0,7.101532288E0,4.514611816E0
1.731165833E-1,5.139711914E0,7.061715088E0,4.666096802E0
1.830995833E-1,5.202132111E0,6.998396759E0,4.750072174E0
1.930825833E-1,5.192402344E0,6.971153412E0,4.810845795E0
2.030655833E-1,5.124293976E0,6.962770844E0,4.766388245E0
2.130485833E-1,4.953948212E0,7.050189056E0,4.677024078E0
2.230315833E-1,5.023403778E0,6.997049561E0,4.602628784E0
2.330145833E-1,5.023553467E0,6.976542206E0,4.524790649E0
2.429975833E-1,5.133574677E0,7.043752441E0,4.487518158E0
2.529805833E-1,5.271288300E0,7.062613220E0,4.584815826E0
2.629635833E-1,5.403912506E0,7.017407227E0,4.788242798E0
2.729465833E-1,5.443280640E0,7.032825165E0,4.910388794E0
2.829295833E-1,5.358856201E0,7.078031158E0,4.928052063E0
2.929125833E-1,5.281167755E0,7.058571625E0,4.915627899E0
3.028955833E-1,5.148842926E0,7.045848083E0,4.790338440E0
3.128785833E-1,4.951403503E0,7.123237152E0,4.628075867E0
3.228615833E-1,4.867577820E0,7.204368439E0,4.487667847E0
3.328445833E-1,4.976700897E0,7.368576965E0,4.382137299E0
3.428275833E-1,5.170847168E0,7.682773590E0,4.273912354E0
3.528105833E-1,5.525609436E0,7.542215881E0,3.894750824E0
3.627935833E-1,5.769452362E0,7.858208771E0,4.005670166E0
3.727765833E-1,6.137237549E0,7.806715851E0,4.123475189E0
3.827595833E-1,6.341562653E0,7.221732330E0,4.158202972E0
3.927425833E-1,6.595883789E0,7.528145142E0,4.270918579E0
4.027254583E-1,6.367458801E0,8.132588196E0,4.248914337E0
4.127084583E-1,6.271358643E0,8.324040070E0,4.271966400E0
4.226914583E-1,6.517746277E0,8.026907959E0,3.905678101E0
4.326744583E-1,6.516997833E0,8.294551392E0,3.641627197E0
4.426574583E-1,6.621480560E0,9.022038574E0,3.388204193E0
4.526404583E-1,7.039112091E0,9.555229797E0,2.909349976E0
4.626234583E-1,7.438032532E0,9.950258331E0,2.641556854E0
4.726064583E-1,7.851772156E0,9.761800232E0,2.584076385E0
4.825894583E-1,8.882678375E0,9.181157684E0,2.623294830E0
4.925724583E-1,1.017479141E1,8.997040558E0,3.089425507E0
5.025554583E-1,1.086725143E1,9.296417999E0,3.913162537E0
5.125384583E-1,1.043240570E1,8.813671875E0,4.653972015E0
5.225214583E-1,1.007509872E1,8.034542084E0,5.236261139E0
5.325044583E-1,9.509425049E0,7.375612335E0,5.595963135E0
5.424874583E-1,8.653355255E0,6.803951111E0,6.119125214E0
5.524704583E-1,8.139922943E0,6.450086975E0,7.021448822E0
5.624534583E-1,8.267008667E0,6.291716309E0,7.849227448E0
5.724364583E-1,8.534652100E0,6.287075958E0,8.402776337E0
5.824194583E-1,8.954978027E0,6.044430542E0,8.486602020E0
5.924024583E-1,9.254804535E0,5.749543762E0,8.600664825E0
6.023854583E-1,9.161548462E0,5.624403992E0,8.551716614E0
6.123684583E-1,8.935368805E0,5.559738464E0,8.224646759E0
6.223504583E-1,8.528514862E0,5.509293365E0,7.548951874E0
6.323334583E-1,7.955805817E0,5.518574066E0,6.679410095E0
6.423164583E-1,7.162156219E0,5.392236786E0,5.955665131E0
6.522994583E-1,6.059399414E0,5.269192657E0,5.486390991E0
6.622824583E-1,4.799170074E0,5.432503052E0,4.815336456E0
6.722654583E-1,3.636088715E0,5.450166321E0,3.946393433E0
6.822484583E-1,2.703827362E0,5.265151062E0,3.248245239E0
6.922314583E-1,1.980232086E0,5.301226044E0,2.523602142E0
7.022144583E-1,1.349892883E0,5.510191498E0,1.738035736E0
7.121974583E-1,7.249424744E-1,5.697302399E0,6.614744568E-1
7.221804583E-1,4.430786133E-2,5.910608826E0,2.754272461E-2
7.321634583E-1,-4.927752686E-1,5.823939056E0,-2.674937439E-1
7.421464583E-1,-1.120420074E0,5.669609985E0,-3.454815674E-1
7.521294583E-1,-1.957629089E0,5.629942474E0,-2.359094238E-1
7.621124583E-1,-2.761158142E0,5.494174805E0,-2.722837830E-1
7.720954583E-1,-3.474574585E0,5.410199432E0,-5.825885010E-1
7.820784583E-1,-4.284689941E0,5.527106323E0,-1.041234741E0
7.920614583E-1,-4.928800507E0,5.499264221E0,-1.494192810E0
8.020444583E-1,-5.593568115E0,5.499563599E0,-1.951491852E0
8.120274583E-1,-6.838828583E0,5.670508118E0,-2.394570465E0
8.220104583E-1,-8.074359283E0,5.773194580E0,-2.845881958E0
8.319934583E-1,-8.977581024E0,5.866899719E0,-3.270099792E0
8.419764583E-1,-9.467512207E0,6.086044006E0,-3.575165405E0
8.519594583E-1,-9.602531433E0,6.147266693E0,-3.767665100E0
8.619424583E-1,-9.821076965E0,6.148164825E0,-3.906276855E0
8.719254583E-1,-1.014769775E1,6.058501282E0,-3.938459930E0
8.819084583E-1,-1.067205734E1,5.999374237E0,-4.028123474E0
8.918914583E-1,-1.135748199E1,6.001469879E0,-4.135450287E0
9.018744583E-1,-1.193303513E1,5.927074585E0,-4.257446594E0
9.118574583E-1,-1.233285370E1,5.579946442E0,-4.438270569E0
9.218404583E-1,-1.277204041E1,5.276228027E0,-4.542753296E0
9.318234583E-1,-1.280108002E1,5.227279816E0,-4.665348358E0
9.418064583E-1,-1.240320740E1,5.336851959E0,-4.740941162E0
9.517894583E-1,-1.175011551E1,5.395230560E0,-4.637955322E0
9.617724583E-1,-1.100481537E1,5.361251221E0,-4.452790375E0
9.717554583E-1,-1.061053528E1,5.484145660E0,-4.042044525E0
9.817384583E-1,-1.029888336E1,5.084327087E0,-4.005819855E0
9.917214583E-1,-9.668244781E0,5.182522888E0,-3.781286774E0
1.001704458E0,-8.785979462E0,5.479056244E0,-3.738326111E0
1.011687458E0,-8.092172241E0,5.551655273E0,-3.726201324E0
1.021670458E0,-7.585026855E0,5.685177612E0,-3.540138245E0
1.031653458E0,-6.797514496E0,5.806425476E0,-3.394191742E0
1.041636458E0,-5.902675323E0,5.530549164E0,-3.489693146E0
1.051619458E0,-5.331313477E0,5.316943359E0,-3.290158081E0
1.061602458E0,-4.577930145E0,5.345833282E0,-2.831212463E0
