"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.679591000E0,1.346300915E-2,-4.323669244E-3,2.781137126E-3
1.689642000E0,1.859526616E-3,-4.205274396E-3,-4.030099139E-3
1.699692000E0,-1.098410040E-2,-9.725473821E-3,-1.046243124E-2
1.709743000E0,-2.375866473E-2,9.530130774E-5,-1.193605736E-2
1.719794000E0,-2.319620550E-2,1.195728779E-2,-1.299945824E-2
1.729845000E0,-9.215027094E-3,2.123233117E-2,-6.894635037E-3
1.739896000E0,-1.207967289E-3,1.811243780E-2,-3.760893829E-3
1.749946000E0,1.287373342E-2,9.908353910E-3,-1.314284746E-4
1.759997000E0,2.856720984E-2,-3.256982891E-3,-1.353819389E-3
1.770048000E0,2.610072494E-2,-7.082901429E-3,5.552822258E-4
1.780099000E0,1.540813409E-2,-4.918440245E-4,-6.162808277E-3
1.790150000E0,1.513059717E-3,6.820238195E-3,-8.057261817E-3
1.800200000E0,-7.747017778E-3,2.464264445E-2,-9.827464819E-3
1.810251000E0,-4.889520817E-3,3.110679984E-2,-8.663240820E-3
1.820302000E0,1.165708061E-3,2.048211917E-2,-1.176502369E-2
1.830353000E0,2.047951147E-2,9.583601728E-3,-7.646856364E-3
1.840403000E0,2.135462500E-2,3.699346911E-3,-3.666496137E-3
1.850454000E0,1.726773754E-2,-1.016054209E-2,2.005238086E-3
1.860505000E0,1.196458563E-2,-1.029609703E-2,2.475552261E-3
1.870556000E0,-2.644921653E-3,-1.936799847E-3,3.133933758E-3
1.880607000E0,-1.612158120E-2,1.079710480E-2,8.061047643E-3
1.890657000E0,-2.335151285E-2,2.129414491E-2,5.050165579E-3
1.900708000E0,-2.014666423E-2,1.917586662E-2,3.317512805E-3
1.910759000E0,-1.353743672E-2,6.084998138E-3,1.384103671E-3
1.920810000E0,-5.885109305E-3,-2.452830318E-3,-4.022113048E-3
1.930860000E0,2.242492046E-3,-1.289382577E-2,2.176696900E-3
1.940911000E0,4.803920630E-3,-2.048436739E-2,8.132323623E-3
1.950962000E0,-1.244539395E-3,-1.842037588E-2,1.319768000E-2
1.961013000E0,-1.037598494E-2,-1.206900366E-2,1.609520055E-2
1.971063500E0,-2.203807980E-2,5.936321337E-3,9.137666784E-3
1.981113500E0,-2.715374529E-2,2.128411829E-2,2.612123732E-3
1.991164500E0,-2.128975652E-2,1.881063916E-2,-7.153511979E-4
2.001215500E0,-1.271517761E-2,1.033805683E-2,-1.871429384E-3
2.011266500E0,-7.583240978E-3,-4.366916139E-3,2.986563835E-3
2.021317500E0,7.081456017E-3,-1.642357931E-2,5.763442256E-3
2.031367500E0,1.293213572E-3,-1.006370597E-2,5.259985104E-3
2.041418500E0,1.942492556E-3,3.379132366E-3,2.862608293E-3
2.051469500E0,-4.523086827E-3,1.360798720E-2,-1.057081623E-3
2.061520500E0,-2.931887284E-4,1.650230959E-2,-6.030127406E-4
2.071570500E0,2.143169753E-3,1.249166019E-2,6.267977878E-4
2.081621500E0,1.344163064E-2,4.820958711E-3,-2.998030512E-3
2.091672500E0,2.050803788E-2,-2.967660315E-3,-7.717007305E-3
2.101723500E0,1.965023205E-2,-1.333012013E-3,-8.465887979E-3
2.111774500E0,1.385034248E-2,5.307208747E-3,-8.134623989E-3
2.121824500E0,1.180956140E-2,1.268496271E-2,-6.493317895E-3
2.131875500E0,2.527438570E-3,7.189103402E-3,-2.185887890E-3
2.141926500E0,-5.009573419E-3,1.522695413E-3,-2.002928872E-3
2.151977500E0,-1.132722385E-2,4.027644172E-4,-6.164614577E-3
2.162027500E0,-1.840031333E-2,-5.620240699E-3,-1.081316173E-2
2.172078500E0,-1.864595525E-2,-8.693866432E-3,-9.667966515E-3
2.182129500E0,-1.764407381E-2,-6.254677661E-3,-5.007966887E-3
2.192180500E0,-4.989531357E-3,-9.810530581E-3,5.005252548E-3
2.202231500E0,-3.060870338E-3,-8.646196686E-3,1.138405595E-2
2.212281500E0,3.367927857E-3,-9.431163780E-3,1.694170013E-2
2.222332500E0,3.007069696E-3,-1.029882208E-2,1.885518245E-2
2.232383500E0,1.170824748E-3,-2.698947210E-3,1.078716852E-2
2.242434500E0,2.504269127E-3,2.864130074E-3,4.360161722E-3
2.252484500E0,1.393464860E-3,-2.338089049E-3,5.268077366E-4
2.262535500E0,1.627290156E-3,-1.086403383E-3,3.067729995E-3
2.272586500E0,-6.786168087E-3,2.481966047E-3,5.126886070E-3
2.282637500E0,-4.576011095E-3,-1.070158090E-3,4.797453061E-3
2.292688500E0,-6.942865439E-4,3.744232468E-3,2.245648066E-3
2.302738500E0,-3.115100320E-3,7.806884591E-3,-1.519528916E-3
2.312789500E0,8.375653997E-3,6.574076600E-3,2.320930362E-4
2.322840500E0,1.344071981E-2,7.655053400E-3,4.823382944E-3
2.332891500E0,1.229895465E-2,6.033066660E-3,4.389214329E-3
2.342942500E0,1.028107665E-2,2.768296981E-3,2.806764562E-3
2.352992500E0,-1.183955465E-3,7.746002637E-3,-8.881902322E-4
2.363043500E0,-6.957688835E-3,1.664415747E-2,-5.769764539E-3
2.373094500E0,1.005565748E-3,1.448058244E-2,-8.115064353E-3
2.383145500E0,1.181334257E-3,7.604300044E-3,-9.078596719E-3
2.393195500E0,1.652534120E-3,7.920786738E-3,-8.924496360E-3
2.403246500E0,-2.320636064E-3,-2.724281512E-4,-7.626738399E-3
2.413297500E0,-3.466314636E-3,1.423707698E-3,-9.835769422E-3
2.423348500E0,-3.520143218E-4,1.258341782E-2,-1.135297213E-2
2.433399500E0,1.509353332E-2,9.008891881E-3,-1.207835600E-2
2.443449500E0,1.812980324E-2,7.365188096E-3,-6.907562725E-3
2.453500500E0,1.331064664E-2,-4.122350365E-4,-1.547721680E-3
2.463551500E0,8.610166609E-3,-2.962211845E-3,2.304540714E-3
2.473602500E0,-2.901767846E-3,-6.036523730E-3,5.694768392E-3
2.483652500E0,-1.728949510E-2,-3.783223452E-3,8.430222515E-4
2.493703500E0,-2.049908042E-2,-4.562311340E-3,-2.285114489E-3
2.503754500E0,-1.731420681E-2,1.319546252E-3,-7.919831201E-3
2.513805500E0,-1.286613382E-2,1.226583868E-2,-7.187945768E-3
2.523856500E0,-1.092602126E-2,1.615991257E-2,-3.744744929E-3
2.533906500E0,-1.454735175E-3,8.846796118E-3,3.342397977E-4
2.543957500E0,5.213021301E-3,-2.099594567E-3,3.883168334E-3
2.554008500E0,9.705387987E-3,-7.076506503E-3,6.149467081E-3
2.564059500E0,1.260077767E-2,-8.771343157E-3,2.808798105E-3
2.574109500E0,9.777751751E-3,-6.462783087E-3,7.469487377E-3
2.584160500E0,1.003607828E-2,-3.425714327E-3,1.039070822E-2
2.594211500E0,6.569974590E-3,6.862076931E-3,6.735520437E-3
2.604262500E0,-1.196602359E-3,1.588113979E-2,2.693374408E-3
2.614313500E0,-4.128699657E-3,1.524749026E-2,3.984796349E-4
2.624363500E0,-3.647199366E-3,8.545912802E-3,-2.707565203E-3
2.634414500E0,2.492799889E-3,-3.590554465E-3,-5.409489386E-4
2.644465500E0,5.822816398E-3,-9.079329669E-3,1.250825590E-3
2.654516500E0,9.822016582E-3,-1.105471887E-2,1.645166194E-3
2.664566500E0,8.131442592E-3,-3.777098143E-3,2.414020943E-3
2.674617500E0,-8.771508001E-4,3.347215476E-3,9.265148547E-4
2.684668500E0,-5.851403344E-3,2.490476472E-3,1.024785219E-3
2.694719500E0,-5.969686434E-3,-2.635482466E-3,-9.818468243E-7
2.704770500E0,-6.039727479E-3,-7.524779998E-3,-5.602457095E-4
2.714820500E0,-3.581659403E-3,-4.429071210E-3,5.839581136E-4
2.724871500E0,-1.315226220E-2,3.186504124E-3,-5.972781219E-5
2.734922500E0,-1.746126264E-2,6.917105522E-3,1.960254507E-3
2.744973500E0,-1.587082446E-2,8.195156232E-3,-2.345810644E-3
2.755023500E0,-6.381591316E-3,3.899219679E-3,-4.063464701E-3
2.765074500E0,1.304291654E-3,-1.222701930E-2,1.902282238E-3
2.775125500E0,4.486837424E-3,-1.719475910E-2,2.890387550E-3
2.785176500E0,5.848512053E-3,-1.354782563E-2,1.656822860E-6
2.795227500E0,4.739163443E-3,1.100101974E-3,-1.266223844E-4
2.805277500E0,9.390991181E-4,1.323665865E-2,-3.536533797E-3
2.815328500E0,1.493835356E-3,1.922158152E-2,-2.615080215E-3
2.825379500E0,7.901134901E-3,1.954408921E-2,2.446257509E-3
2.835430500E0,1.470943727E-2,4.335187841E-3,6.343454123E-3
2.845480500E0,2.137373202E-2,-8.649852127E-3,7.967449725E-3
2.855531500E0,1.707610860E-2,-7.017691154E-3,5.326259881E-3
2.865582500E0,9.706608951E-3,-2.095903270E-3,3.757657949E-3
2.875633500E0,2.737016417E-3,-4.299208522E-3,-2.539083827E-3
2.885684500E0,-6.465537008E-3,-5.357015878E-3,-2.702868311E-3
2.895734500E0,-9.514904581E-3,-2.400839236E-3,9.344916325E-4
2.905785500E0,-1.028322522E-2,7.563433610E-5,3.985408694E-3
2.915836500E0,-1.116065774E-2,7.027698681E-3,3.741607303E-3
2.925887500E0,-1.298359130E-2,1.356922090E-2,6.909437478E-3
2.935937500E0,2.764936537E-3,6.821700372E-3,6.536218338E-3
2.945988500E0,1.121115126E-2,3.105791518E-3,8.184182458E-3
2.956039500E0,1.292949170E-2,-4.440153018E-3,8.286787197E-3
2.966090500E0,1.308368891E-2,-6.934469566E-3,2.819583751E-3
2.976142250E0,1.475848258E-2,-2.350226277E-3,-1.329161460E-3
2.986192250E0,7.735726424E-3,-3.309496911E-3,5.723356735E-4
2.996243250E0,3.536187811E-3,-1.539173536E-4,9.712770116E-4
3.006294250E0,-2.762720920E-3,-3.539207391E-4,-2.586972434E-3
3.016345250E0,-8.057874627E-3,4.873282742E-4,3.696517786E-3
3.026395250E0,-1.042888686E-2,4.737466574E-3,-2.526836470E-4
3.036446250E0,-7.030114066E-3,2.350139664E-3,6.818040274E-4
3.046497250E0,-6.370448973E-3,4.874817096E-3,-1.219380647E-4
3.056548250E0,-2.807529643E-3,3.647623584E-3,2.602124354E-3
3.066599250E0,5.863722414E-3,-2.847560216E-3,1.336057438E-3
3.076649250E0,1.206351817E-2,-7.274185773E-3,4.524693359E-4
3.086700250E0,1.466542669E-2,-1.293340325E-2,2.292979741E-3
3.096751250E0,3.958187532E-3,-1.844587922E-2,2.945435699E-4
3.106802250E0,-1.205646619E-2,-2.002486773E-2,8.655253332E-4
3.116852250E0,-2.641236410E-2,-1.628040336E-3,4.116026685E-4
3.126903250E0,-2.658040822E-2,2.510511782E-3,-2.143966965E-3
3.136954250E0,-1.181816868E-2,9.034593590E-3,1.667657867E-3
3.147005250E0,-1.112894341E-2,8.904897608E-3,8.498133160E-3
3.157056250E0,-3.910375759E-3,1.096897060E-3,2.120761015E-2
3.167106250E0,7.342012599E-3,-1.237017568E-2,2.175915055E-2
3.177157250E0,1.782774553E-2,-2.551328577E-2,2.045640349E-2
3.187208250E0,1.514168084E-2,-2.274333313E-2,1.400036924E-2
3.197259250E0,1.792289317E-2,-1.074432489E-2,8.172416128E-3
