time,X (µT),Y (µT),Z (µT),label
0.01588558334,240.7276094923077,-929.6169668269232,613.5270737807692,waving_righthand
0.26588558334,240.962213744,-929.332268068,614.902009284,waving_righthand
0.51588558334,259.898761604,-929.1110473599999,624.742263184,waving_righthand
0.76588558334,293.63438965200004,-918.3176855520001,624.8497583000001,waving_righthand
1.01588558334,281.449909664,-923.6744604440001,610.221857912,waving_righthand
1.26588558334,270.182191164,-923.48142334,601.387495104,waving_righthand
1.51588558334,296.05972168399995,-920.184514172,613.1092578280001,waving_righthand
1.76588558334,281.580817872,-924.127111808,601.80331054,waving_righthand
2.01588558334,278.854931652,-925.499023436,599.79034424,waving_righthand
2.26588558334,302.614792476,-912.5645776360002,606.480231944,waving_righthand
2.51588558334,274.676262204,-925.069262692,594.49382324,waving_righthand
2.76588558334,290.53858398,-919.2194384719999,605.802241212,waving_righthand
3.01588558334,297.690063468,-914.6312036119999,605.0336791999999,waving_righthand
3.26588558334,267.17445190800004,-927.101071776,594.0565039160001,waving_righthand
3.51588558334,295.94534790800003,-917.137468272,609.85634522,waving_righthand
3.76588558334,292.04872192799996,-918.2945898360001,601.344870608,waving_righthand
4.01588558334,273.975560288,-926.818725596,596.1057519479999,waving_righthand
4.26588558334,302.414189452,-911.3486914079999,604.878566896,waving_righthand
4.51588558334,275.060244156,-926.6302978520001,597.277407224,waving_righthand
4.76588558334,293.99039428,-917.36282714,602.49542236,waving_righthand
5.01588558334,288.26318968400005,-919.529553224,597.4846313600001,waving_righthand
5.26588558334,277.846644288,-924.414108884,595.920512684,waving_righthand
5.51588558334,294.707462156,-916.0576440439999,597.648933112,waving_righthand
5.76588558334,275.8505049461538,-925.7871633730769,594.86351365,waving_righthand
6.01588558334,299.54562623199996,-914.2198315480001,603.457209472,waving_righthand
6.26588558334,279.805396728,-925.4635009799998,595.791577156,waving_righthand
6.51588558334,295.33521607600005,-919.2022241239999,607.4887036240001,waving_righthand
6.76588558334,285.652631832,-922.9513745079998,597.6296777399999,waving_righthand
7.01588558334,291.156298828,-920.8677954119999,604.4986083919999,waving_righthand
7.26588558334,291.095687248,-919.862734376,599.5181225680001,waving_righthand
7.51588558334,287.673591304,-921.864582516,600.74645996,waving_righthand
7.76588558334,296.8816748,-916.798295908,605.633476568,waving_righthand
8.01588558334,278.84540650400004,-925.3982006880001,593.827866204,waving_righthand
8.26588558334,298.633647468,-915.6888012559998,605.074230964,waving_righthand
8.51588558334,284.85854613600003,-923.5256298879999,598.066032716,waving_righthand
8.76588558334,297.839816896,-915.8991870159999,604.780883788,waving_righthand
9.01588558334,287.59172485999994,-921.5716210840001,598.54780028,waving_righthand
9.26588558334,291.451387936,-920.13381348,602.7525707919999,waving_righthand
9.51588558334,294.885968008,-918.779880368,606.42312256,waving_righthand
9.76588558334,285.17242676,-923.990529788,602.422236332,waving_righthand
10.01588558334,297.137969972,-917.1030029319998,605.68256836,waving_righthand
10.26588558334,277.032001948,-926.6471459960001,597.7936328119999,waving_righthand
10.51588558334,296.970339352,-916.1453808600002,608.824174804,waving_righthand
10.76588558334,293.859768064,-917.18234132,603.4760327160001,waving_righthand
11.01588558334,273.487647704,-925.9763696359998,595.71225342,waving_righthand
11.26588558334,302.23980102400003,-910.1976782159999,603.1847143479999,waving_righthand
11.51588558334,279.11220140384614,-922.6962468076924,594.6651775615385,waving_righthand
11.76588558334,276.44482054400004,-922.7109863239999,594.9116381839999,waving_righthand
12.01588558334,299.42124756000004,-908.808637692,597.9872290039999,waving_righthand
12.26588558334,273.201135264,-923.17584472,589.046037608,waving_righthand
12.51588558334,296.724305416,-907.588862296,597.131750488,waving_righthand
12.76588558334,288.018048088,-911.2007202080001,588.828210448,waving_righthand
13.01588558334,279.262392588,-918.8467089760001,588.81222412,waving_righthand
13.26588558334,296.51183228,-906.5278295919999,591.77330566,waving_righthand
13.51588558334,273.041795656,-920.031142576,584.534021004,waving_righthand
