"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.140958150E1,2.595556259E1,-3.095022583E1,-1.574618530E1
1.141956450E1,2.813164520E1,-3.000985718E1,-1.319763184E1
1.142954850E1,3.048791122E1,-2.839151001E1,-1.086721802E1
1.143953250E1,3.284408569E1,-2.607189941E1,-8.217346191E0
1.144951550E1,3.483570862E1,-2.325946045E1,-6.939025879E0
1.145949950E1,3.657754135E1,-2.014526367E1,-6.363800049E0
1.146948250E1,3.657754135E1,-2.014526367E1,-6.363800049E0
1.147946650E1,3.766204834E1,-1.683294678E1,-6.815734863E0
1.148945050E1,3.838919449E1,-1.343215942E1,-8.401885986E0
1.149943350E1,3.865526962E1,-1.006414795E1,-1.018475342E1
1.150941750E1,3.856555176E1,-6.627105713E0,-1.214447021E1
1.151940150E1,3.840723801E1,-3.806030273E0,-1.413690186E1
1.152938450E1,3.802630615E1,-1.153015137E0,-1.576849365E1
1.153936850E1,3.756640625E1,9.864501953E-1,-1.730731201E1
1.154935250E1,3.703848648E1,2.427856445E0,-1.829296875E1
1.155933550E1,3.672667694E1,3.281738281E0,-1.908053589E1
1.156931950E1,3.629086304E1,3.399047852E0,-1.946197510E1
1.157930262E1,3.626126862E1,3.038391113E0,-1.987969971E1
1.158928662E1,3.632727051E1,1.788452148E0,-2.006024170E1
1.159927062E1,3.641680145E1,1.787719727E-1,-1.985025024E1
1.160925362E1,3.631964493E1,-1.588958740E0,-1.969970703E1
1.161923762E1,3.637330627E1,-3.870727539E0,-1.966760254E1
1.162922163E1,3.639599991E1,-6.248992920E0,-1.918951416E1
1.163920462E1,3.608456421E1,-8.844146729E0,-1.867187500E1
1.164918863E1,3.573918152E1,-1.172274780E1,-1.805816650E1
1.165917162E1,3.506757355E1,-1.442416382E1,-1.732290649E1
1.166915563E1,3.437029648E1,-1.738131714E1,-1.666647339E1
1.167913962E1,3.309045410E1,-2.018597412E1,-1.618569946E1
1.168912263E1,3.148910904E1,-2.318170166E1,-1.557229614E1
1.169910662E1,2.974336624E1,-2.598379517E1,-1.517462158E1
1.170909063E1,2.767476273E1,-2.849502563E1,-1.493695068E1
1.171907362E1,2.528588104E1,-3.073596191E1,-1.524267578E1
1.172905763E1,2.254201126E1,-3.258779907E1,-1.593029785E1
1.173904162E1,1.967265320E1,-3.365487671E1,-1.671124268E1
1.174902463E1,1.666571045E1,-3.455273438E1,-1.809732056E1
1.175900862E1,1.406098175E1,-3.488568115E1,-1.949453735E1
1.176899162E1,1.406098175E1,-3.488568115E1,-1.949453735E1
1.177897562E1,1.172964859E1,-3.500576782E1,-2.098019409E1
1.178895962E1,1.010326004E1,-3.461972046E1,-2.231036377E1
1.179894262E1,9.286861420E0,-3.413143921E1,-2.355831909E1
1.180892662E1,9.042751312E0,-3.348840332E1,-2.438153076E1
1.181891062E1,9.152217865E0,-3.297457886E1,-2.534814453E1
1.182889362E1,9.348392487E0,-3.254498291E1,-2.583428955E1
1.183887762E1,9.636539459E0,-3.207110596E1,-2.633007812E1
1.184886062E1,1.034723282E1,-3.186437988E1,-2.674234009E1
1.185884462E1,1.126987076E1,-3.165466309E1,-2.655911255E1
1.186882862E1,1.260889053E1,-3.169256592E1,-2.599847412E1
1.187881162E1,1.412527084E1,-3.179104614E1,-2.509182739E1
1.188879562E1,1.573754501E1,-3.202966309E1,-2.414865112E1
1.189877963E1,1.738710785E1,-3.227420044E1,-2.251599121E1
1.190876262E1,1.918940735E1,-3.257861328E1,-2.086508179E1
1.191874663E1,2.102466965E1,-3.259365845E1,-1.870172119E1
1.192873062E1,2.310302353E1,-3.227359009E1,-1.625946045E1
1.193871363E1,2.537621689E1,-3.167965698E1,-1.417764282E1
1.194869762E1,2.773311234E1,-3.052276611E1,-1.197406006E1
1.195868063E1,3.005940628E1,-2.871267700E1,-9.938964844E0
1.196866462E1,3.237500000E1,-2.632180786E1,-7.771606445E0
1.197864863E1,3.428787613E1,-2.354669189E1,-6.139526367E0
1.198863162E1,3.606249619E1,-2.068203735E1,-5.438232422E0
1.199861563E1,3.712129593E1,-1.768670654E1,-5.932739258E0
1.200859962E1,3.810055542E1,-1.449374390E1,-7.267822266E0
1.201858263E1,3.833757401E1,-1.148965454E1,-9.268341064E0
1.202856662E1,3.834215546E1,-8.385833740E0,-1.182485962E1
1.203855062E1,3.770272446E1,-5.178558350E0,-1.432467651E1
1.204853362E1,3.770272446E1,-5.178558350E0,-1.432467651E1
1.205851762E1,3.706900024E1,-2.422424316E0,-1.700482178E1
1.206850062E1,3.602407837E1,2.093200684E-1,-1.919793701E1
1.207848462E1,3.482378769E1,2.354522705E0,-2.092651367E1
1.208846862E1,3.379517746E1,3.715057373E0,-2.228405762E1
1.209845162E1,3.340359116E1,4.343261719E0,-2.328942871E1
1.210843562E1,3.307910538E1,4.360015869E0,-2.356741333E1
1.211841962E1,3.327235794E1,3.517272949E0,-2.393185425E1
1.212840262E1,3.318552780E1,2.414398193E0,-2.393179321E1
1.213838662E1,3.339035797E1,8.660888672E-1,-2.410415649E1
1.214836962E1,3.352089691E1,-1.132904053E0,-2.414691162E1
1.215835362E1,3.349605942E1,-3.230773926E0,-2.431961060E1
1.216833763E1,3.343376541E1,-5.786682129E0,-2.403369141E1
1.217832062E1,3.326797104E1,-8.459899902E0,-2.368637085E1
1.218830463E1,3.302936172E1,-1.110601807E1,-2.338763428E1
1.219828862E1,3.260770798E1,-1.392465210E1,-2.280114746E1
1.220827163E1,3.188901138E1,-1.664953613E1,-2.194970703E1
1.221825562E1,3.105471039E1,-1.955566406E1,-2.121661377E1
1.222823963E1,2.988805771E1,-2.220660400E1,-2.058905029E1
1.223822262E1,2.851031876E1,-2.473147583E1,-2.033184814E1
1.224820663E1,2.667464828E1,-2.695037842E1,-2.010324097E1
1.225818962E1,2.473833847E1,-2.893481445E1,-1.985314941E1
1.226817363E1,2.263918304E1,-3.066226196E1,-2.031826782E1
1.227815762E1,2.023611069E1,-3.193377686E1,-2.066088867E1
1.228814063E1,1.783766174E1,-3.289129639E1,-2.144027710E1
1.229812462E1,1.547014618E1,-3.331347656E1,-2.210690308E1
1.230810862E1,1.328008652E1,-3.349731445E1,-2.294400024E1
1.231809162E1,1.175609589E1,-3.348849487E1,-2.374365234E1
1.232807562E1,1.084542465E1,-3.324636841E1,-2.440429688E1
1.233805862E1,1.084542465E1,-3.324636841E1,-2.440429688E1
1.234804262E1,1.055937195E1,-3.295526123E1,-2.500225830E1
1.235802662E1,1.047918320E1,-3.262573242E1,-2.580197144E1
1.236800962E1,1.077523804E1,-3.222167969E1,-2.609033203E1
1.237799362E1,1.129053879E1,-3.174560547E1,-2.671469116E1
1.238797762E1,1.194118881E1,-3.130154419E1,-2.678500366E1
1.239796062E1,1.300453949E1,-3.111984253E1,-2.685568237E1
1.240794462E1,1.420099258E1,-3.089254761E1,-2.636264038E1
1.241792863E1,1.573003769E1,-3.111712646E1,-2.567041016E1
1.242791162E1,1.730395126E1,-3.119232178E1,-2.430996704E1
1.243789563E1,1.910146713E1,-3.142257690E1,-2.279815674E1
1.244787862E1,2.081063080E1,-3.158917236E1,-2.089590454E1
1.245786263E1,2.273189545E1,-3.159680176E1,-1.919595337E1
1.246784662E1,2.488800430E1,-3.120663452E1,-1.698019409E1
1.247782963E1,2.715959930E1,-3.027804565E1,-1.486483765E1
1.248781362E1,2.954660416E1,-2.879736328E1,-1.233047485E1
1.249779763E1,3.179823303E1,-2.701290894E1,-1.050451660E1
1.250778062E1,3.373298264E1,-2.477206421E1,-8.889984131E0
1.251776463E1,3.508735275E1,-2.234872437E1,-8.203186035E0
1.252774762E1,3.622614288E1,-2.000509644E1,-8.244659424E0
1.253773163E1,3.690815735E1,-1.768331909E1,-8.781433105E0
1.254771562E1,3.759535217E1,-1.537286377E1,-9.797668457E0
1.255769863E1,3.806909561E1,-1.322802734E1,-1.048095703E1
1.256768262E1,3.844592285E1,-1.113619995E1,-1.134497070E1
1.257766662E1,3.860029602E1,-9.197143555E0,-1.264913940E1
1.258764962E1,3.852554321E1,-7.609863281E0,-1.392919922E1
1.259763362E1,3.805596161E1,-6.324096680E0,-1.567544556E1
1.260761762E1,3.751251221E1,-5.596649170E0,-1.750741577E1
1.261760062E1,3.751251221E1,-5.596649170E0,-1.750741577E1
1.262758462E1,3.672182465E1,-5.227966309E0,-1.898068237E1
1.263756762E1,3.614392853E1,-5.334777832E0,-2.025643921E1
1.264755162E1,3.574654770E1,-6.093078613E0,-2.065444946E1
1.265753562E1,3.571069336E1,-7.340026855E0,-2.107470703E1
1.266751862E1,3.559230804E1,-8.973937988E0,-2.079589844E1
1.267750262E1,3.541579056E1,-1.100994873E1,-2.055868530E1
1.268748663E1,3.489693832E1,-1.337487793E1,-1.983465576E1
1.269746962E1,3.447731018E1,-1.612329102E1,-1.936340332E1
1.270745363E1,3.364160538E1,-1.858779907E1,-1.845852661E1
1.271743762E1,3.271633148E1,-2.142446899E1,-1.762863159E1
1.272742063E1,3.137963104E1,-2.378964233E1,-1.662072754E1
1.273740462E1,2.992002487E1,-2.613619995E1,-1.600012207E1
1.274738763E1,2.825564575E1,-2.816525269E1,-1.535858154E1
1.275737162E1,2.636978912E1,-3.015670776E1,-1.533706665E1
1.276735563E1,2.436183167E1,-3.179855347E1,-1.558859253E1
1.277733862E1,2.247099686E1,-3.294985962E1,-1.623178101E1
1.278732263E1,2.059322357E1,-3.372473145E1,-1.723684692E1
1.279730662E1,1.872556686E1,-3.410546875E1,-1.830444336E1
1.280728963E1,1.696406555E1,-3.441363525E1,-1.978210449E1
1.281727362E1,1.528823090E1,-3.405368042E1,-2.122317505E1
1.282725663E1,1.390619659E1,-3.362170410E1,-2.264126587E1
1.283724062E1,1.285874557E1,-3.291864014E1,-2.397052002E1
1.284722462E1,1.229672623E1,-3.228308105E1,-2.528634644E1
1.285720762E1,1.193220520E1,-3.148281860E1,-2.645312500E1
1.286719162E1,1.178413010E1,-3.104174805E1,-2.741464233E1
1.287717562E1,1.174188614E1,-3.044268799E1,-2.782934570E1
