"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.505593750E-1,-1.615369767E-1,-2.751466036E-1,5.857214332E-1
5.605433750E-1,-1.063291058E-1,-3.018101156E-1,4.600811303E-1
5.705263750E-1,-8.209167421E-2,-2.646590173E-1,3.187524974E-1
5.805103750E-1,-8.193939924E-2,-1.164518595E-1,1.566064358E-1
5.904933750E-1,-6.338942051E-2,7.186723873E-3,-1.212586462E-2
6.004773750E-1,1.327053877E-3,1.157159954E-1,-1.416236162E-1
6.104603750E-1,1.075160727E-1,1.873001605E-1,-2.662401199E-1
6.204433750E-1,2.512586713E-1,1.958234757E-1,-3.677871823E-1
6.304273750E-1,4.168489575E-1,1.596324444E-1,-4.582006931E-1
6.404103750E-1,5.768451691E-1,7.737917453E-2,-5.065537691E-1
6.503943750E-1,7.387863994E-1,-1.284073479E-2,-5.195785165E-1
6.603773750E-1,9.038165808E-1,-8.771155775E-2,-5.089069009E-1
6.703603750E-1,1.054430366E0,-1.112975776E-1,-4.868527055E-1
6.803443750E-1,1.194550633E0,-1.163245142E-1,-4.780514240E-1
6.903273750E-1,1.348386765E0,-1.275779605E-1,-4.916811883E-1
7.003113750E-1,1.498360753E0,-8.822222054E-2,-4.815255404E-1
7.102943750E-1,1.617444515E0,-3.187319264E-2,-4.632786214E-1
7.202773750E-1,1.604072809E0,1.168237403E-1,-4.460841119E-1
7.302613750E-1,1.378612757E0,2.332739085E-1,-3.682620227E-1
7.402443750E-1,8.928377032E-1,4.695137441E-1,-1.888016313E-1
7.502283750E-1,2.628908753E-1,4.439585805E-1,5.431966484E-2
7.602113750E-1,-3.579530418E-1,1.179065406E-1,2.037797123E-1
7.701943750E-1,-9.584996104E-1,-3.985749185E-1,3.549692631E-1
7.801783750E-1,-1.517806292E0,-1.015990138E0,5.290884972E-1
7.901613750E-1,-1.896027088E0,-1.395684838E0,6.278757453E-1
8.001453750E-1,-2.139293909E0,-1.569095254E0,6.909506321E-1
8.101283750E-1,-2.166479826E0,-1.622121453E0,7.547376156E-1
8.201113750E-1,-1.867198944E0,-1.499429703E0,7.686597705E-1
8.300953750E-1,-1.335563064E0,-1.352982998E0,7.128114104E-1
8.400783750E-1,-8.478391171E-1,-1.443259716E0,5.984681845E-1
8.500623750E-1,-4.851836860E-1,-1.711805463E0,5.867680907E-1
8.600453750E-1,-2.916866839E-1,-2.207221746E0,6.063063145E-1
8.700279583E-1,-1.499945521E-1,-2.412838221E0,6.533254385E-1
8.800119583E-1,-2.093176693E-1,-2.276722908E0,5.793319941E-1
8.899949583E-1,-4.989231229E-1,-1.962667346E0,4.433265030E-1
8.999789583E-1,-9.096485376E-1,-1.604326129E0,1.831695735E-1
9.099619583E-1,-1.286074400E0,-1.373797059E0,-2.064187266E-2
9.199449583E-1,-1.509302735E0,-8.895033598E-1,-1.953803152E-1
9.299289583E-1,-1.568906903E0,-3.147729933E-1,-3.248780966E-1
9.399119583E-1,-1.638908982E0,-1.622970700E-1,-4.926050901E-1
9.498959583E-1,-1.719606996E0,-1.064149570E-2,-6.828245521E-1
9.598789583E-1,-1.705090880E0,2.220382243E-1,-9.041733742E-1
9.698629583E-1,-1.510811329E0,5.427853465E-1,-1.109536052E0
9.798459583E-1,-1.131008863E0,7.824409604E-1,-1.301596522E0
9.898289583E-1,-6.324635744E-1,8.572832346E-1,-1.383723140E0
9.998129583E-1,-9.182319790E-2,7.644331455E-1,-1.366056561E0
1.009795958E0,3.748491704E-1,6.620236635E-1,-1.377186179E0
1.019779958E0,8.339107037E-1,5.849673748E-1,-1.140487313E0
1.029762958E0,1.285366297E0,4.349610806E-1,-7.795994282E-1
1.039745958E0,1.625319242E0,2.862375379E-1,-5.181018710E-1
1.049729958E0,1.764683008E0,-3.382675350E-2,-4.832080603E-1
1.059712958E0,1.899496913E0,-2.418087423E-2,-2.970157862E-1
1.069696958E0,2.076520205E0,7.176030427E-2,-1.976138502E-1
1.079679958E0,2.286663055E0,2.686403990E-1,-1.780671030E-1
1.089662958E0,2.435681581E0,4.199169874E-1,-1.743416041E-1
1.099646958E0,2.509384632E0,4.499200284E-1,-5.913584679E-2
1.109629958E0,2.424422264E0,4.378420711E-1,1.273184568E-1
1.119613958E0,2.218284845E0,4.593506753E-1,3.398161232E-1
1.129596958E0,1.867043734E0,3.853036165E-1,5.576810837E-1
1.139579958E0,1.419223666E0,3.241087198E-1,7.950446010E-1
1.149563958E0,9.373919964E-1,4.317747355E-1,1.108952045E0
1.159546958E0,7.899440527E-1,5.952624083E-1,1.315576434E0
1.169530958E0,9.295360446E-1,5.518089533E-1,1.365141869E0
1.179513958E0,1.151428580E0,3.735287786E-1,1.285074830E0
1.189496958E0,1.388568401E0,2.784296870E-1,1.044705033E0
1.199480958E0,1.587278962E0,2.283001542E-1,7.969684601E-1
1.209463958E0,1.684441209E0,1.872579157E-1,6.505734324E-1
1.219447958E0,1.667176485E0,9.521657974E-2,6.001278758E-1
1.229430958E0,1.561599970E0,-1.220781878E-1,6.191340089E-1
1.239413958E0,1.382110238E0,-4.126773179E-1,6.811937690E-1
1.249397958E0,1.140874147E0,-5.480396748E-1,7.542024255E-1
1.259380958E0,8.486741781E-1,-4.389704764E-1,7.652119994E-1
1.269364958E0,5.630708933E-1,-2.784098089E-1,6.068508625E-1
1.279347958E0,3.924457431E-1,-6.332184374E-2,3.552508950E-1
1.289331958E0,3.239460289E-1,1.123874038E-1,6.897278130E-2
1.299314958E0,2.949449420E-1,3.178169131E-1,-1.940086484E-1
1.309297958E0,2.305369377E-1,4.715140462E-1,-4.095939398E-1
1.319281958E0,1.811668575E-1,4.791384339E-1,-5.655460954E-1
1.329264958E0,1.593592912E-1,4.070658386E-1,-8.041456342E-1
1.339248958E0,1.797965318E-1,4.264086187E-1,-8.888430595E-1
1.349231958E0,1.953893304E-1,2.911352217E-1,-8.568233848E-1
1.359214958E0,2.344290167E-1,2.303885221E-1,-7.160000801E-1
1.369198958E0,2.729577720E-1,1.808113754E-1,-5.144730806E-1
1.379181958E0,2.308044881E-1,2.793254852E-1,-1.894399375E-1
1.389165958E0,1.300522983E-1,3.737270832E-1,8.800764382E-2
1.399148958E0,-5.006293580E-2,4.970094562E-1,2.470923215E-1
1.409131958E0,-2.952221036E-1,6.159774065E-1,3.300167620E-1
1.419115958E0,-5.422325134E-1,7.694676518E-1,3.244883716E-1
1.429098958E0,-7.112380862E-1,9.478520155E-1,1.949245185E-1
1.439082958E0,-7.705374956E-1,1.075731397E0,-3.937000036E-2
1.449065958E0,-7.375270724E-1,1.046900511E0,-3.838379085E-1
1.459048958E0,-6.614934802E-1,9.512960911E-1,-8.101345301E-1
1.469032958E0,-6.158581376E-1,6.750506163E-1,-1.269789696E0
1.479015958E0,-6.540552378E-1,6.477500200E-1,-1.484267831E0
1.488999958E0,-7.371924520E-1,7.939887047E-1,-1.506698251E0
1.498982958E0,-7.789041996E-1,6.504725218E-1,-1.578373671E0
1.508965958E0,-6.861913204E-1,1.632440239E-1,-2.053403139E0
1.518949958E0,-4.558248222E-1,1.655937135E-1,-2.359143019E0
1.528932958E0,-2.649185359E-1,5.131066442E-1,-1.895052671E0
1.538916958E0,-1.589410156E-1,9.254651070E-1,-9.395089746E-1
1.548899958E0,-2.552414536E-1,7.467190623E-1,9.257005155E-2
1.558882958E0,-4.677731395E-1,-1.659716852E-2,7.705073953E-1
1.568866958E0,-6.617425680E-1,-8.568410277E-1,1.006156206E0
1.578849958E0,-7.057569623E-1,-1.542358160E0,9.873542786E-1
1.588833958E0,-4.882203341E-1,-1.551271319E0,7.695205212E-1
1.598816958E0,-1.780445576E-1,-1.073372126E0,3.613708317E-1
1.608799958E0,3.327007964E-2,-4.403770864E-1,-1.277474761E-1
1.618783958E0,4.878943413E-2,9.296470135E-2,-5.457022190E-1
1.628766958E0,-7.620336860E-2,3.804622591E-1,-7.925112247E-1
1.638750958E0,-3.041072786E-1,3.531237841E-1,-8.176608682E-1
1.648733958E0,-5.216089487E-1,1.256166101E-1,-6.773356795E-1
1.658716958E0,-6.020838618E-1,-1.096324846E-1,-4.315550923E-1
1.668700958E0,-5.684881210E-1,-5.421154499E-1,-9.814677387E-2
1.678683958E0,-4.798711538E-1,-8.818740845E-1,1.770102233E-1
1.688667958E0,-3.204093277E-1,-9.881361127E-1,3.200046718E-1
1.698650958E0,-8.635927737E-2,-8.768755794E-1,3.735038340E-1
1.708633958E0,1.278294325E-1,-5.431833863E-1,1.735459864E-1
1.718617958E0,2.523929477E-1,-4.123097956E-1,-7.129758596E-2
1.728600958E0,2.529668510E-1,-4.074828327E-1,-1.532358527E-1
1.738584958E0,1.821480095E-1,-2.934383750E-1,-1.702580601E-1
1.748567958E0,1.579875499E-1,-2.902721465E-1,-1.975189745E-1
1.758550958E0,2.766778469E-1,-4.124414921E-1,-2.501252890E-1
1.768534958E0,5.129979849E-1,-5.656560659E-1,-3.776563704E-1
1.778517958E0,7.671696544E-1,-7.541661263E-1,-5.082355142E-1
1.788501958E0,9.539400935E-1,-9.339761138E-1,-6.250140667E-1
1.798484958E0,1.033230782E0,-1.011293292E0,-7.547878027E-1
1.808467958E0,9.987164736E-1,-1.068140030E0,-8.694571257E-1
1.818451958E0,9.033833742E-1,-1.049377561E0,-9.415753484E-1
1.828434958E0,7.559830546E-1,-9.063309431E-1,-9.554823637E-1
1.838418958E0,5.515282750E-1,-6.431511641E-1,-8.692774177E-1
1.848401958E0,2.915638387E-1,-3.068639934E-1,-6.802350879E-1
1.858385958E0,2.417788841E-2,-4.096952826E-2,-4.146048725E-1
1.868369208E0,-2.142059207E-1,1.562154442E-1,-1.197556630E-1
1.878352208E0,-3.955005705E-1,3.079139590E-1,1.431107223E-1
1.888336208E0,-3.966102898E-1,3.160030544E-1,2.563339472E-1
1.898319208E0,-3.078979850E-1,2.158072740E-1,4.080669582E-1
1.908303208E0,-2.038131356E-1,1.721817553E-1,4.862230122E-1
1.918286208E0,-6.123354286E-2,1.191695407E-1,4.378861785E-1
1.928269208E0,5.979274586E-2,1.442943364E-1,3.493880033E-1
1.938253208E0,1.170036271E-1,2.203287780E-1,2.724687755E-1
1.948236208E0,1.338659674E-1,2.371964455E-1,2.059222311E-1
1.958220208E0,1.231016293E-1,2.036012411E-1,1.807179004E-1
1.968203208E0,9.443376958E-2,1.695013344E-1,1.968638450E-1
1.978186208E0,7.321545482E-2,1.612314731E-1,2.163718194E-1
1.988170208E0,4.614175484E-2,1.439198554E-1,2.270961106E-1
1.998153208E0,1.397719700E-2,1.154856309E-1,2.322366536E-1
2.008137208E0,6.228081509E-2,1.188659817E-1,2.041964978E-1
2.018120208E0,1.727733910E-1,1.645530462E-1,1.602827162E-1
2.028103208E0,3.063586056E-1,2.525952756E-1,1.424424648E-1
2.038087208E0,4.055660665E-1,3.260706663E-1,1.769570410E-1
2.048070208E0,4.220257401E-1,3.973688185E-1,2.525615394E-1
2.058054208E0,3.918799758E-1,4.738233984E-1,3.408677280E-1
2.068037208E0,3.575571477E-1,5.106730461E-1,4.418039322E-1
2.078020208E0,3.432496190E-1,4.656643569E-1,5.298231244E-1
2.088004208E0,3.477479517E-1,3.530949354E-1,6.172941327E-1
2.097987208E0,3.432369232E-1,2.566317022E-1,7.460801005E-1
2.107971208E0,3.695572019E-1,2.220921069E-1,9.073014855E-1
2.117954208E0,4.039507806E-1,2.288816124E-1,9.998854995E-1
2.127937208E0,4.379758537E-1,3.246678114E-1,1.051878214E0
2.137921208E0,4.068595469E-1,4.590616822E-1,9.942474365E-1
2.147904208E0,3.470177650E-1,5.578899980E-1,8.240463734E-1
2.157888208E0,3.103236258E-1,6.527673602E-1,5.679152012E-1
2.167871208E0,3.065240979E-1,7.660710216E-1,3.351293802E-1
2.177854208E0,4.179620147E-1,9.582505226E-1,1.912550181E-1
2.187838208E0,5.936760306E-1,1.062733650E0,9.415909648E-2
2.197821208E0,7.461910844E-1,8.563607931E-1,-2.288764343E-2
2.207805208E0,7.992473841E-1,4.191605747E-1,-5.190811306E-2
2.217788208E0,6.184381247E-1,5.984225869E-2,1.338815987E-1
2.227771208E0,2.479671538E-1,-4.207558036E-1,4.543988705E-1
2.237755208E0,-1.598139554E-1,-1.107634068E0,6.795996428E-1
2.247738208E0,-5.206786394E-1,-1.668853402E0,8.125499487E-1
2.257722208E0,-7.063564062E-1,-1.824982882E0,8.442735076E-1
2.267705208E0,-7.145469189E-1,-1.601371884E0,7.053087354E-1
2.277688208E0,-6.914433837E-1,-1.115980744E0,3.874365687E-1
2.287672208E0,-7.698779702E-1,-4.990381002E-1,-2.050323226E-2
2.297655208E0,-1.019495130E0,8.926922455E-3,-3.990586698E-1
2.307639208E0,-1.392187476E0,2.995118797E-1,-6.562744975E-1
2.317622208E0,-1.780348539E0,2.974293530E-1,-7.569480538E-1
2.327605208E0,-2.115506887E0,1.707006842E-1,-7.508280873E-1
2.337589208E0,-2.408182621E0,-1.582498476E-2,-7.208454609E-1
2.347572208E0,-2.603110790E0,-4.143193662E-1,-6.224418879E-1
2.357556208E0,-2.681786060E0,-8.580245972E-1,-3.652874529E-1
2.367539208E0,-2.656351566E0,-1.065938592E0,1.028216258E-2
2.377522208E0,-2.539819241E0,-1.014019132E0,3.062107861E-1
2.387506208E0,-2.353963375E0,-6.217501163E-1,4.050447047E-1
2.397489208E0,-2.025856018E0,-2.168945819E-1,2.360044420E-1
2.407473208E0,-1.551342964E0,-2.482793480E-2,2.393548377E-3
2.417456208E0,-9.840251207E-1,7.331842929E-2,-1.423810869E-1
2.427439208E0,-3.584270179E-1,7.169736177E-2,-2.217949629E-1
2.437423208E0,3.378140032E-1,5.676084757E-2,-2.979544401E-1
2.447406208E0,1.056751728E0,-3.315545991E-2,-3.703593910E-1
2.457390208E0,1.579725146E0,-9.058151394E-2,-3.655541539E-1
2.467373208E0,1.851225376E0,-1.234361306E-1,-3.361462057E-1
2.477356208E0,1.973587155E0,-1.138596684E-1,-3.140169382E-1
2.487340208E0,2.017046213E0,-2.238754742E-2,-2.826134562E-1
2.497323208E0,2.003060818E0,1.458127797E-1,-2.303571254E-1
2.507307208E0,1.908173442E0,3.545438945E-1,-1.570964903E-1
2.517290208E0,1.743821979E0,5.332111120E-1,-6.218251586E-2
2.527273208E0,1.562394857E0,6.535543203E-1,5.073737726E-2
2.537257208E0,1.447868109E0,6.797734499E-1,1.713542044E-1
2.547240208E0,1.420171261E0,6.078398824E-1,2.724659145E-1
2.557224208E0,1.444615245E0,5.089064837E-1,3.665196598E-1
2.567207208E0,1.497426510E0,4.068097174E-1,4.404375553E-1
2.577190208E0,1.555694103E0,3.257189393E-1,4.689031243E-1
2.587174208E0,1.560832977E0,2.780039012E-1,4.603916705E-1
2.597157208E0,1.520835161E0,3.172400594E-1,4.724616408E-1
2.607141208E0,1.446432114E0,3.897600770E-1,4.692618549E-1
2.617124208E0,1.303242326E0,3.796194196E-1,4.195661545E-1
2.627107208E0,1.144225240E0,3.311514854E-1,3.563531041E-1
2.637091208E0,1.084197640E0,3.200600743E-1,3.211595118E-1
2.647074208E0,1.130559087E0,3.583073318E-1,2.825450003E-1
2.657058208E0,1.213530779E0,3.950114250E-1,1.956446469E-1
2.667041208E0,1.277262092E0,4.468477368E-1,8.920368552E-2
2.677024208E0,1.279651523E0,4.740765393E-1,8.948862553E-3
2.687008208E0,1.186334372E0,4.856666028E-1,-2.477181517E-2
2.696991208E0,1.014729738E0,5.118598938E-1,-5.248576868E-3
2.706975208E0,7.723277807E-1,5.354895592E-1,6.852391362E-2
2.716958208E0,5.313148499E-1,5.761902928E-1,1.768579632E-1
2.726941208E0,3.245960176E-1,5.653198361E-1,2.565588951E-1
2.736925208E0,1.522554755E-1,5.060097575E-1,2.695890367E-1
2.746908208E0,-3.852140158E-2,3.714644611E-1,2.191863060E-1
2.756892208E0,-2.766031027E-1,2.453615516E-1,1.828573495E-1
2.766875208E0,-4.474811256E-1,1.934996992E-1,2.097102702E-1
2.776858208E0,-4.950125813E-1,2.397991866E-1,2.122437209E-1
2.786842208E0,-4.552209675E-1,3.566717505E-1,1.878973693E-1
2.796825208E0,-3.910659254E-1,4.541408718E-1,1.360540092E-1
2.806809208E0,-3.635829091E-1,4.639410377E-1,2.209069021E-2
2.816792208E0,-3.889339864E-1,3.828010559E-1,-1.725495607E-1
2.826775208E0,-3.973828554E-1,2.861346900E-1,-3.777740598E-1
2.836759208E0,-3.355667591E-1,2.568942010E-1,-5.131588578E-1
2.846742208E0,-2.093326896E-1,2.972501516E-1,-5.768609047E-1
2.856726208E0,-1.040906608E-1,3.248013854E-1,-5.386299491E-1
2.866709208E0,-1.216451526E-1,3.288371265E-1,-4.119279385E-1
2.876691583E0,-3.007428944E-1,2.832877040E-1,-2.389346510E-1
2.886675583E0,-5.789018273E-1,9.257956594E-2,-9.932135791E-2
2.896658583E0,-8.487159610E-1,-1.346541643E-1,-2.973608673E-2
2.906642583E0,-9.641802311E-1,-2.725153565E-1,-4.756968468E-3
2.916625583E0,-9.085884690E-1,-2.713838816E-1,-3.996754438E-2
2.926608583E0,-7.419749498E-1,-1.948624700E-1,-1.344684809E-1
2.936592583E0,-5.513314605E-1,-7.693041861E-2,-2.499182373E-1
2.946575583E0,-4.126068652E-1,2.097430825E-2,-3.347500563E-1
2.956559583E0,-3.655668795E-1,2.762414282E-3,-3.670727909E-1
2.966542583E0,-3.895978928E-1,-1.236858070E-1,-3.327715397E-1
2.976525583E0,-4.745440185E-1,-3.681542575E-1,-2.965320945E-1
2.986509583E0,-6.590094566E-1,-7.035762072E-1,-4.376668632E-1
2.996492583E0,-7.136538029E-1,-8.217468262E-1,-5.119423270E-1
3.006476583E0,-4.724974036E-1,-3.775707185E-1,-2.969426811E-1
3.016459583E0,-1.284720153E-1,2.658276260E-1,1.499722302E-1
3.026442583E0,9.408435971E-2,5.629780293E-1,5.759190321E-1
3.036426583E0,2.153424025E-1,4.101841152E-1,8.859257102E-1
3.046409583E0,2.646551132E-1,-5.049294978E-2,1.091297507E0
3.056393583E0,2.510190606E-1,-5.842500329E-1,1.187613726E0
3.066376583E0,2.056808919E-1,-9.808809757E-1,1.150041819E0
3.076359583E0,1.417298615E-1,-1.142251015E0,9.653071165E-1
3.086343583E0,4.561930895E-2,-1.057743549E0,6.242448688E-1
3.096326583E0,-7.279342413E-2,-8.086243868E-1,1.996114850E-1
3.106310583E0,-1.881096363E-1,-4.157242775E-1,-2.238793224E-1
3.116293583E0,-3.099586964E-1,5.912639946E-2,-5.330830812E-1
3.126276583E0,-4.517025352E-1,4.825540781E-1,-7.037078142E-1
3.136260583E0,-5.536322594E-1,7.386289835E-1,-7.224634886E-1
3.146243583E0,-5.726352334E-1,7.999370694E-1,-5.987194777E-1
3.156227583E0,-5.089643598E-1,6.801092029E-1,-3.858354092E-1
3.166210583E0,-4.065932333E-1,4.035676420E-1,-1.278118491E-1
3.176193583E0,-2.936752141E-1,6.944371015E-2,1.154849529E-1
3.186177583E0,-1.705346406E-1,-2.434945107E-1,3.233662248E-1
3.196160583E0,-4.068411514E-2,-4.557540119E-1,4.578134120E-1
3.206144583E0,6.977528334E-2,-5.307651758E-1,4.790718257E-1
3.216127583E0,1.379329264E-1,-4.891510904E-1,4.060879350E-1
3.226110583E0,1.415702701E-1,-3.454551697E-1,2.545010746E-1
3.236094583E0,8.055281639E-2,-1.849984676E-1,7.763125002E-2
3.246077583E0,1.591689885E-3,-2.159410156E-2,-9.833072871E-2
3.256061583E0,-5.461940914E-2,1.130139977E-1,-2.244923264E-1
3.266044583E0,-7.594200224E-2,2.050904036E-1,-2.863069475E-1
3.276027583E0,-7.437556982E-2,2.004825026E-1,-3.055737019E-1
3.286011583E0,-5.290037394E-2,1.325247586E-1,-2.760389745E-1
3.295994583E0,-8.081108332E-3,6.859877706E-2,-2.268532068E-1
3.305978583E0,3.177389503E-2,2.302942425E-2,-1.692900509E-1
3.315961583E0,6.056544557E-2,-3.662116826E-2,-1.167350262E-1
3.325944583E0,9.685740620E-2,-1.097944453E-1,-5.653879791E-2
3.335928583E0,1.542749107E-1,-1.378979385E-1,-4.279386252E-3
3.345911583E0,2.042621821E-1,-1.046742052E-1,3.117074817E-2
3.355895583E0,2.461078018E-1,-1.690192148E-2,4.735184461E-2
3.365878583E0,2.917040586E-1,7.262449712E-2,2.581726015E-2
3.375861583E0,3.215796053E-1,1.409363449E-1,-1.199845225E-3
3.385845583E0,3.386014700E-1,1.680209637E-1,-1.181413978E-2
3.395828583E0,3.452089429E-1,1.607836634E-1,-6.859350950E-3
3.405811583E0,3.321629167E-1,1.239686385E-1,8.873539045E-3
3.415795583E0,3.102064729E-1,1.063104644E-1,3.147621453E-2
3.425778583E0,2.963130176E-1,1.197019070E-1,3.503206745E-2
3.435762583E0,2.867639363E-1,1.404156238E-1,2.114248276E-2
3.445745583E0,2.728715539E-1,1.731908768E-1,1.752564311E-2
3.455729583E0,2.562589645E-1,2.184357643E-1,2.711660229E-2
3.465712583E0,2.532336116E-1,2.361777425E-1,2.567050606E-2
3.475695583E0,2.626298070E-1,2.276462913E-1,9.264116175E-3
3.485679583E0,2.895218730E-1,2.046456337E-1,-3.735851496E-2
3.495662583E0,3.405865133E-1,1.899106503E-1,-1.159242988E-1
3.505646583E0,4.286428690E-1,1.795429587E-1,-2.061980069E-1
3.515629583E0,5.465092063E-1,1.828722507E-1,-3.153341115E-1
3.525612583E0,6.536175609E-1,2.171495408E-1,-3.882112205E-1
3.535596583E0,7.425019741E-1,2.739264071E-1,-4.099894166E-1
3.545579583E0,8.157215714E-1,3.075102270E-1,-3.771766126E-1
3.555563583E0,8.903930187E-1,3.186307549E-1,-2.806861401E-1
3.565546583E0,9.333721995E-1,2.983587682E-1,-1.580175012E-1
3.575529583E0,9.386675358E-1,2.637202442E-1,-2.924599685E-2
3.585513583E0,9.084838033E-1,2.269766033E-1,9.303890169E-2
3.595496583E0,8.497365117E-1,1.935210079E-1,2.099154443E-1
3.605479583E0,8.049117923E-1,1.548852026E-1,3.252902329E-1
3.615463583E0,7.868050933E-1,7.846157253E-2,4.510445297E-1
3.625446583E0,8.060294390E-1,-1.847483031E-2,5.604423881E-1
3.635430583E0,8.340145946E-1,-1.271074712E-1,6.202332973E-1
3.645413583E0,8.536700606E-1,-2.060331851E-1,6.119080186E-1
3.655396583E0,8.456502557E-1,-2.410183400E-1,5.628786683E-1
3.665380583E0,8.420757651E-1,-2.568438947E-1,4.703580439E-1
3.675363583E0,8.421549201E-1,-2.518756092E-1,3.335977793E-1
3.685347583E0,8.340865970E-1,-2.894927561E-1,1.974420696E-1
3.695330583E0,8.034582138E-1,-3.949818015E-1,1.232779697E-1
3.705313583E0,7.356287837E-1,-5.416803956E-1,9.263004363E-2
3.715297583E0,5.796058774E-1,-6.812219620E-1,9.623190761E-2
3.725280583E0,2.929050922E-1,-7.899723649E-1,1.488847286E-1
3.735264583E0,-7.971008867E-2,-8.619761467E-1,2.335060686E-1
3.745247583E0,-4.442614019E-1,-8.891313076E-1,3.654268384E-1
3.755230583E0,-7.911922336E-1,-9.006311297E-1,5.336747169E-1
3.765214583E0,-1.143773198E0,-8.666185737E-1,6.459754109E-1
3.775197583E0,-1.502387762E0,-7.708566189E-1,6.962580085E-1
3.785181583E0,-1.790585756E0,-5.894910693E-1,6.394711137E-1
3.795164583E0,-1.968940020E0,-2.919233739E-1,4.226835072E-1
3.805147583E0,-2.005128384E0,7.090010494E-2,1.186370701E-1
3.815131583E0,-1.942815065E0,4.346100986E-1,-2.366722077E-1
3.825114583E0,-1.885367393E0,6.999405622E-1,-5.966655016E-1
3.835098583E0,-1.887381077E0,8.348726630E-1,-8.713175058E-1
3.845081583E0,-1.921931267E0,8.254554868E-1,-1.022859693E0
