"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.271625002E-3,-1.628313904E0,8.512049103E0,2.988834686E0
7.712375002E-3,-1.209335175E0,8.531209259E0,3.907025299E0
1.769537500E-2,-1.238973541E0,8.628207550E0,4.599635010E0
2.767837500E-2,-5.640270996E-1,9.129814453E0,3.006348267E0
3.766237500E-2,2.320175171E-1,9.049281921E0,2.591560822E0
4.764537500E-2,1.356030121E0,9.288035431E0,2.805016937E0
5.762937500E-2,1.849853210E0,9.503287811E0,3.307222595E0
6.761237500E-2,2.327509918E0,9.372759247E0,4.139641571E0
7.759537500E-2,2.688708801E0,9.518556061E0,3.574416962E0
8.757937500E-2,1.331181793E0,1.007015900E1,2.955454102E0
9.756237500E-2,8.147557068E-1,1.090811646E1,2.967129822E0
1.075463750E-1,2.014810181E-1,1.104837479E1,2.967578888E0
1.175293750E-1,-1.576222229E-1,1.058164536E1,3.654500427E0
1.275123750E-1,-7.020401001E-2,9.918973389E0,4.178560638E0
1.374963750E-1,4.300556946E-1,9.488019562E0,4.251309357E0
1.474793750E-1,7.406597900E-1,9.514813843E0,3.536695404E0
1.574633750E-1,8.196954346E-1,1.033974838E1,2.747985535E0
1.674463750E-1,1.385219421E0,1.064346680E1,2.332000580E0
1.774303750E-1,1.428180084E0,1.033406021E1,2.126627655E0
1.874133750E-1,1.573976898E0,9.879904633E0,2.139051819E0
1.973963750E-1,1.739682312E0,9.428293762E0,2.301015015E0
2.073803750E-1,1.696272583E0,8.979976044E0,2.386038208E0
2.173633750E-1,1.681453400E0,8.674910431E0,2.376308441E0
2.273473750E-1,1.693428497E0,8.348888397E0,2.302212524E0
2.373303750E-1,1.846110992E0,8.113278351E0,2.366428986E0
2.473133750E-1,1.861229553E0,8.090675354E0,1.978735199E0
2.572973750E-1,1.155746613E0,8.840915222E0,2.894081726E0
2.672803750E-1,1.002914429E0,8.563092957E0,4.577331390E0
2.772643750E-1,1.366208954E0,8.292306061E0,3.275189209E0
2.872473750E-1,1.305884399E0,8.801846466E0,3.279380493E0
2.972303750E-1,1.760189667E0,9.014853516E0,2.580932922E0
3.072143750E-1,2.088457031E0,8.955576782E0,1.800904999E0
3.171973750E-1,1.273401947E0,8.915310516E0,2.152673492E0
3.271813750E-1,9.324110413E-1,9.172176361E0,2.521207123E0
3.371643750E-1,9.574090576E-1,9.398655396E0,2.630629578E0
3.471473750E-1,8.854087830E-1,9.476942596E0,2.291584625E0
3.571313750E-1,7.420069885E-1,9.179660797E0,2.089504852E0
3.671143750E-1,7.321275330E-1,8.694819031E0,2.346221008E0
3.770983750E-1,7.542814636E-1,8.447682953E0,2.339035950E0
3.870813750E-1,6.439608765E-1,8.909772034E0,9.168434143E-1
3.970643750E-1,8.261320496E-1,9.214238892E0,8.199948120E-1
4.070483750E-1,9.921368408E-1,9.032367096E0,1.559157715E0
4.170313750E-1,1.090632019E0,9.530830536E0,9.192384338E-1
4.270153750E-1,1.784888306E0,1.013302826E1,4.308041382E-1
4.369983750E-1,2.703677673E0,1.057550812E1,-6.174659729E-1
4.469813750E-1,2.133064270E0,1.041234741E1,-6.363267517E-1
4.569653750E-1,2.013313293E0,1.016311569E1,1.151106262E-1
4.669483750E-1,9.852511597E-1,1.033046768E1,-7.509883118E-1
4.769323750E-1,5.538482666E-3,9.707762604E0,-9.060658264E-1
4.869153750E-1,-5.831872559E-1,9.229656830E0,-1.109193420E0
4.968983750E-1,-2.394720154E0,9.730814667E0,-7.035369873E-1
5.068823750E-1,-3.545826416E0,1.006072861E1,3.031196594E-1
5.168653750E-1,-2.840044098E0,1.049392776E1,8.382568359E-2
5.268493750E-1,-1.323996735E0,1.077818665E1,4.087998962E-1
5.368323750E-1,1.499880981E-1,1.093431198E1,5.096900940E-1
5.468153750E-1,1.479074249E0,1.107292374E1,8.243357849E-1
5.567993750E-1,2.505040741E0,1.112830856E1,1.309626617E0
5.667823750E-1,3.124003601E0,1.117381393E1,1.501078491E0
5.767663750E-1,3.351081390E0,1.147843048E1,1.460961914E0
5.867493750E-1,3.529510345E0,1.183858154E1,1.481169891E0
5.967333750E-1,3.578907623E0,1.204126007E1,1.494342499E0
6.067163750E-1,3.435356140E0,1.226729004E1,1.574575653E0
6.166993750E-1,3.313509521E0,1.245020966E1,1.652114410E0
6.266833750E-1,3.146307220E0,1.277054352E1,1.600471802E0
6.366663750E-1,2.909499664E0,1.310928909E1,1.382075958E0
6.466503750E-1,2.553240509E0,1.336959778E1,9.671388245E-1
6.566333750E-1,2.196532288E0,1.341630066E1,5.007087708E-1
6.666163750E-1,1.866618347E0,1.332828369E1,-4.176315308E-2
6.766003750E-1,1.602118378E0,1.324430832E1,-7.765850830E-1
6.865833750E-1,1.373543701E0,1.316841614E1,-1.745220795E0
6.965673750E-1,1.116677856E0,1.292726761E1,-2.885998535E0
7.065503750E-1,6.213578796E-1,1.275752060E1,-4.445605316E0
7.165333750E-1,2.366578674E-1,1.281904266E1,-6.387966156E0
7.265173750E-1,2.186952209E-1,1.276560379E1,-8.618178406E0
7.365003750E-1,1.127156067E-1,1.287757095E1,-1.109941864E1
7.464843750E-1,-3.094065857E-1,1.190324707E1,-1.282503021E1
7.564673750E-1,-3.836521912E-1,1.150193161E1,-1.412642395E1
7.664503750E-1,1.399589539E-1,1.140897491E1,-1.477637238E1
7.764343750E-1,2.083666992E-1,1.114073273E1,-1.444885345E1
7.864173750E-1,-1.781295776E-2,1.148052612E1,-1.347482895E1
7.964013750E-1,3.412902832E-1,1.120839203E1,-1.140957367E1
8.063843750E-1,3.832031250E-1,1.053329590E1,-8.699758759E0
8.163673750E-1,6.086343384E-1,1.066053131E1,-5.887257385E0
8.263513750E-1,1.344803467E0,1.064436493E1,-2.827320557E0
8.363343750E-1,1.868713989E0,9.719288635E0,-2.249821472E-1
8.463183750E-1,2.410886536E0,8.279732208E0,1.478325806E0
8.563013750E-1,2.449655914E0,7.030729523E0,2.626587982E0
8.662839583E-1,2.006427612E0,5.474864960E0,3.357817383E0
8.762679583E-1,1.494492188E0,4.012705536E0,4.153712311E0
8.862509583E-1,1.436412964E0,3.251688080E0,4.266278229E0
8.962349583E-1,1.750160522E0,3.345842285E0,4.569697266E0
9.062179583E-1,2.800825653E0,2.331551514E0,5.706134033E0
9.162009583E-1,3.125051422E0,2.640958099E0,7.140750732E0
9.261849583E-1,3.980821838E0,3.051404572E0,8.670270081E0
9.361679583E-1,4.428989868E0,2.866688690E0,1.046623535E1
9.461519583E-1,4.433181152E0,2.727328491E0,1.153351593E1
9.561349583E-1,4.195475464E0,3.414848785E0,1.244586868E1
9.661189583E-1,3.753294983E0,4.490661621E0,1.359128677E1
9.761019583E-1,3.248245239E0,5.471122742E0,1.495944168E1
9.860849583E-1,2.573598175E0,5.805677032E0,1.604573273E1
9.960689583E-1,1.514101410E0,6.045777740E0,1.658296555E1
1.006051958E0,4.388873291E-1,6.039939880E0,1.647174683E1
1.016035958E0,-3.606001282E-1,5.951473846E0,1.542018356E1
1.026018958E0,-1.915716248E0,6.396797791E0,1.418510193E1
1.036001958E0,-2.763553162E0,5.834417267E0,1.267803589E1
1.045985958E0,-2.564317474E0,5.076842651E0,1.080782501E1
1.055968958E0,-1.726958771E0,4.699627075E0,8.824299774E0
1.065952958E0,-2.012714539E0,5.355563049E0,7.927514648E0
1.075935958E0,-2.073637848E0,4.709805908E0,7.595355377E0
1.085918958E0,-1.697769470E0,4.660408630E0,6.603817291E0
1.095902958E0,-1.271006927E0,4.679419098E0,5.228776703E0
1.105885958E0,-1.223555603E0,4.649780731E0,3.618126068E0
1.115869958E0,-1.066681824E0,4.500690765E0,2.012265472E0
1.125852958E0,-6.929090881E-1,4.710554352E0,5.980064392E-1
1.135835958E0,-3.098556519E-1,5.315745850E0,-7.432044983E-1
1.145819958E0,-5.539979553E-1,5.498815155E0,-1.601220245E0
1.155802958E0,-1.353036346E0,3.718866577E0,-1.261127472E0
1.165786958E0,2.372566223E-1,5.255421295E0,-4.472698975E-1
1.175769958E0,5.782475281E-1,7.285799103E0,-2.222877502E-1
1.185752958E0,1.075214081E0,8.558901672E0,-3.974235535E-1
1.195736958E0,1.755100250E0,8.867559814E0,-7.920030212E-1
1.205719958E0,1.839225311E0,8.915310516E0,-1.638343048E0
1.215703958E0,1.658700714E0,8.855734406E0,-2.764151917E0
1.225686958E0,1.705253906E0,8.659791870E0,-3.939657440E0
1.235669958E0,1.839225311E0,8.631351013E0,-5.093009033E0
1.245653958E0,1.831740875E0,9.061257019E0,-6.020480347E0
1.255636958E0,1.591640167E0,9.957593079E0,-6.590494995E0
1.265620958E0,1.689835968E0,1.085662354E1,-7.079528046E0
1.275603958E0,2.276765442E0,1.108115662E1,-7.049590302E0
1.285587958E0,2.714455261E0,1.090766739E1,-6.468348999E0
1.295570958E0,3.297792206E0,1.075303894E1,-5.947731628E0
1.305553958E0,3.695814514E0,1.010024643E1,-5.438041534E0
1.315537958E0,3.638483734E0,9.726773071E0,-5.327271881E0
1.325520958E0,3.346890106E0,1.018182678E1,-5.509293365E0
1.335504958E0,2.582579498E0,1.021835083E1,-5.468727722E0
1.345487958E0,1.607956238E0,9.301357727E0,-5.099894714E0
1.355470958E0,5.134323120E-1,9.446406097E0,-5.176685028E0
1.365454958E0,7.334747314E-2,9.801916809E0,-5.333109741E0
