"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.964948333E-1,3.328179016E0,-1.394440247E1,7.144642639E-1
9.064788333E-1,8.723858643E0,-1.533336411E1,-1.015188904E0
9.164618333E-1,1.551628372E1,-1.645647858E1,-2.283501434E0
9.264458333E-1,2.497451523E1,-1.778511566E1,-2.989134064E0
9.364298333E-1,3.419968140E1,-1.686393127E1,-2.242935791E0
9.464138333E-1,3.851505753E1,-1.276710068E1,2.136656799E0
9.563978333E-1,4.156481552E1,-9.859546967E0,7.898774414E0
9.663808333E-1,4.370521454E1,-8.077951813E0,1.354039261E1
9.763648333E-1,4.448913437E1,-6.763984222E0,1.769545212E1
9.863488333E-1,4.283492432E1,-6.086942139E0,1.894191010E1
9.963328333E-1,3.950824219E1,-6.087989960E0,1.746657806E1
1.006315833E0,3.623469955E1,-7.158414001E0,1.433628754E1
1.016299833E0,3.285308167E1,-8.147407379E0,1.092548035E1
1.026283833E0,2.924004501E1,-8.799451447E0,8.203091583E0
1.036267833E0,2.551144867E1,-9.257498932E0,6.384223938E0
1.046250833E0,2.172881470E1,-9.544152832E0,5.386099548E0
1.056234833E0,1.854837845E1,-9.802665253E0,5.205425262E0
1.066218833E0,1.606234818E1,-9.879605255E0,5.235812073E0
1.076202833E0,1.410367126E1,-9.712702332E0,4.959187317E0
1.086186833E0,1.250978577E1,-9.441765747E0,4.378395081E0
1.096169833E0,1.137619308E1,-8.671617279E0,3.866010590E0
1.106153833E0,1.071801178E1,-7.619006195E0,3.306773529E0
1.116137833E0,9.966873779E0,-6.477779388E0,2.437082062E0
1.126121833E0,8.749305725E0,-5.488336945E0,1.474882965E0
1.136105833E0,7.122638397E0,-4.651876373E0,5.777984619E-1
1.146088833E0,5.227429504E0,-3.973487091E0,-2.406994629E-1
1.156072833E0,3.426374817E0,-3.620820465E0,-9.479786682E-1
1.166056833E0,1.524130554E0,-2.911445618E0,-1.526675262E0
1.176040833E0,-2.871029663E-1,-2.071691895E0,-1.812431030E0
1.186023833E0,-2.075134735E0,-1.806293793E0,-2.123933258E0
1.196007833E0,-2.793640594E0,-7.384144592E-1,-1.915865936E0
1.205991833E0,-3.116968231E0,1.045276337E0,-1.145567780E0
1.215975833E0,-4.209695892E0,2.140848083E0,-2.571652222E-1
1.225959833E0,-4.830155640E0,2.174078979E0,-3.751199341E-1
1.235942833E0,-5.304070129E0,2.046993256E0,-6.045927429E-1
1.245926833E0,-5.871540070E0,2.226020966E0,-4.209246826E-1
1.255910833E0,-6.384523315E0,2.553988953E0,8.696914673E-2
1.265894833E0,-6.905739441E0,2.867886200E0,6.137237549E-1
1.275877833E0,-7.410639496E0,3.268153839E0,9.391470337E-1
1.285861833E0,-8.038284302E0,3.782783661E0,1.017134857E0
1.295845833E0,-8.780590668E0,4.251608734E0,1.128353577E0
1.305829833E0,-9.420360260E0,4.421056366E0,1.284628601E0
1.315813833E0,-9.691745911E0,4.142036591E0,1.283880157E0
1.325796833E0,-9.583221588E0,3.636388092E0,1.232836304E0
1.335780833E0,-9.381590881E0,3.183430023E0,1.443448334E0
1.345764833E0,-9.099727020E0,2.672692108E0,2.159259796E0
1.355748833E0,-8.946595459E0,1.540895691E0,2.784210205E0
1.365731833E0,-9.321416016E0,1.401086426E-1,2.285597076E0
1.375715833E0,-7.967780914E0,-1.310225372E0,1.942510529E0
1.385699833E0,-6.043831787E0,-2.329156494E0,1.354682922E0
1.395683833E0,-4.289180603E0,-3.482508087E0,1.130898285E0
1.405667833E0,-2.997666321E0,-5.186714172E0,1.140628052E0
1.415650833E0,-1.658401337E0,-7.036268005E0,1.141376495E0
1.425634833E0,1.447489929E-1,-8.910221100E0,7.765850830E-1
1.435618833E0,3.035986633E0,-1.070019882E1,-3.731739807E-1
1.445602833E0,6.844217377E0,-1.220142700E1,-2.279459839E0
1.455585833E0,1.189202042E1,-1.466470459E1,-6.151158600E0
1.465569833E0,1.723755432E1,-1.725701385E1,-9.596394196E0
1.475553833E0,2.274744644E1,-1.864657425E1,-9.780211945E0
1.485537833E0,2.686882599E1,-1.752420822E1,-4.951553192E0
1.495520833E0,3.179822525E1,-1.662787216E1,9.821076965E-1
1.505504833E0,3.868225983E1,-1.516750900E1,6.424340515E0
1.515488833E0,4.614544006E1,-9.088799744E0,1.287592438E1
1.525472833E0,5.275464615E1,-3.300785980E0,1.830603241E1
1.535456833E0,5.275329895E1,-4.524640961E0,1.823088867E1
1.545439833E0,4.404306198E1,-6.935377808E0,1.562136520E1
1.555423833E0,3.529270844E1,-7.305558014E0,1.168140839E1
1.565407833E0,3.188968506E1,-9.029822388E0,7.853418732E0
1.575391833E0,2.876283737E1,-9.575737152E0,5.574707336E0
1.585375833E0,2.514052002E1,-9.200317841E0,4.721631317E0
1.595358833E0,2.215617599E1,-8.985813904E0,4.808151398E0
1.605342833E0,1.931882629E1,-9.123377838E0,4.875361633E0
1.615326833E0,1.629361725E1,-9.134305115E0,5.064418488E0
1.625310833E0,1.402538406E1,-9.126072235E0,5.473368073E0
1.635293833E0,1.281559982E1,-9.003327484E0,5.796546021E0
1.645277833E0,1.196461945E1,-8.514144745E0,5.351371765E0
1.655261833E0,1.092098969E1,-7.821684723E0,4.443060608E0
1.665245833E0,9.956545258E0,-6.961423645E0,3.376678162E0
1.675228833E0,9.028924255E0,-5.967490540E0,2.134411469E0
1.685212833E0,7.754175110E0,-5.157075806E0,7.499404907E-1
1.695196833E0,5.971831512E0,-4.386927338E0,-5.992039490E-1
1.705180833E0,3.935765533E0,-3.468886414E0,-1.592538300E0
1.715164833E0,1.913171539E0,-2.605930939E0,-2.168390808E0
1.725147833E0,1.311273193E-1,-1.808539124E0,-2.274370422E0
1.735131708E0,-1.472787323E0,-9.541159058E-1,-2.181114349E0
1.745115708E0,-2.723436584E0,-5.658233643E-2,-2.042951660E0
1.755099708E0,-3.602857819E0,6.647676086E-1,-1.848506012E0
1.765082708E0,-4.218078461E0,1.122216339E0,-1.570384369E0
1.775066708E0,-4.540657654E0,1.585053864E0,-1.050365753E0
1.785050708E0,-4.762496338E0,2.125879211E0,-4.794529724E-1
1.795034708E0,-4.958139496E0,2.537523193E0,7.813751221E-2
1.805018708E0,-5.282964020E0,2.837050323E0,6.797364807E-1
1.815001708E0,-5.815855865E0,3.140469360E0,1.199605408E0
1.824985708E0,-6.653214569E0,3.426075439E0,1.455124054E0
1.834969708E0,-7.406448212E0,3.674109650E0,1.852846985E0
1.844953708E0,-7.961943054E0,3.870351563E0,2.041305084E0
1.854936708E0,-8.517288208E0,3.846401367E0,1.887425079E0
1.864920708E0,-9.199569397E0,3.654799805E0,1.655257874E0
1.874904708E0,-1.010743149E1,3.119213562E0,1.510658569E0
1.884888708E0,-1.064840652E1,2.226619720E0,1.312321014E0
1.894872708E0,-1.008333160E1,1.357227631E0,1.249302063E0
1.904855708E0,-8.875044250E0,5.737568665E-1,1.160686340E0
1.914839708E0,-7.490423584E0,-5.857319641E-1,9.761201477E-1
1.924823708E0,-5.838758240E0,-1.560055847E0,1.174906769E0
1.934807708E0,-4.134252777E0,-2.538271637E0,1.558109894E0
1.944790708E0,-2.534679108E0,-3.866609344E0,1.880838776E0
1.954774708E0,-1.226699066E0,-5.186714172E0,2.082918549E0
1.964758708E0,1.416055298E-1,-6.281387787E0,1.886077881E0
1.974742708E0,1.837578735E0,-7.465575256E0,1.083746338E0
1.984725708E0,3.799698486E0,-9.103020172E0,-4.788542175E-1
1.994709708E0,6.187233582E0,-1.042566971E1,-2.628084869E0
2.004693708E0,8.710985413E0,-1.181537979E1,-5.227579193E0
2.014677708E0,1.143801453E1,-1.403107224E1,-7.105274506E0
2.024661708E0,1.510793289E1,-1.656410477E1,-6.830895081E0
2.034644708E0,2.011157776E1,-1.852173386E1,-4.349355469E0
2.044628708E0,2.623145142E1,-1.927781158E1,-8.961863708E-1
2.054612708E0,3.426285004E1,-1.801698349E1,2.649190979E0
2.064596708E0,4.618555664E1,-1.354578140E1,6.951244812E0
2.074579708E0,5.758525085E1,-6.556365967E0,1.157917099E1
2.084563708E0,5.993476501E1,-3.361110535E0,1.322110657E1
