"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.166620833E-2,3.281235815E0,-6.768500612E0,4.615292099E-1
3.165020834E-2,2.113497732E0,-6.660362790E0,-2.664812985E-1
4.163420833E-2,8.258700943E-1,-6.822427728E0,-1.144478151E0
5.161820833E-2,-7.586645365E-1,-7.040400817E0,-1.991709878E0
6.160220833E-2,-2.671954190E0,-7.258198491E0,-2.880175878E0
7.158520833E-2,-4.415980398E0,-7.365286737E0,-3.560888259E0
8.156920833E-2,-5.563200016E0,-7.240698359E0,-3.961794706E0
9.155320833E-2,-6.179452107E0,-6.970249432E0,-4.206538981E0
1.015372083E-1,-6.678237144E0,-6.608207965E0,-4.291568021E0
1.115202083E-1,-7.425536447E0,-6.408906789E0,-4.351330658E0
1.215042083E-1,-8.180063494E0,-6.285676720E0,-4.391586984E0
1.314882083E-1,-8.865292849E0,-6.257569739E0,-4.231295507E0
1.414722083E-1,-9.421296399E0,-6.216214136E0,-3.766701479E0
1.514562083E-1,-9.621002203E0,-6.086547452E0,-3.191415566E0
1.614392083E-1,-1.004122931E1,-5.826221809E0,-2.601251120E0
1.714232083E-1,-1.055279285E1,-5.805221534E0,-2.246925931E0
1.814072083E-1,-1.035910968E1,-6.331915331E0,-2.570291575E0
1.913912083E-1,-1.197554906E1,-6.166341480E0,-1.630114846E0
2.013742083E-1,-1.312871588E1,-5.792130203E0,-3.007326798E-1
2.113582083E-1,-1.344958535E1,-5.517761303E0,2.131732567E-1
2.213422083E-1,-1.401730555E1,-5.075297232E0,6.376599169E-1
2.313262083E-1,-1.438307462E1,-4.620824735E0,9.352950342E-1
2.413102083E-1,-1.473346317E1,-4.373315604E0,1.159349082E0
2.512932083E-1,-1.513795717E1,-4.629900198E0,1.205584186E0
2.612772083E-1,-1.540230746E1,-5.534412419E0,9.494469772E-1
2.712612083E-1,-1.532225206E1,-6.270821283E0,7.511146116E-1
2.812452083E-1,-1.494130362E1,-6.719877505E0,6.214946314E-1
2.912282083E-1,-1.456751217E1,-7.264518161E0,4.585010831E-1
3.012122083E-1,-1.404684101E1,-7.910267116E0,3.778299724E-1
3.111962083E-1,-1.329084748E1,-8.516395923E0,8.152085736E-2
3.211802083E-1,-1.236735695E1,-9.158489783E0,-1.306794226E-1
3.311632083E-1,-1.126905806E1,-1.018734305E1,-4.867089285E-1
3.411472083E-1,-1.001686630E1,-1.143876063E1,-7.275336680E-1
3.511312083E-1,-7.474378240E0,-1.259339276E1,-9.740899944E-1
3.611152083E-1,-3.731201863E0,-1.394270911E1,-1.594577808E0
3.710992083E-1,1.107007731E0,-1.506020090E1,-2.169523998E0
3.810822083E-1,6.444970077E0,-1.524238845E1,-3.554246991E0
