"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.287983708E0,7.420780659E-1,-7.011507750E-1,-5.115471840E0
2.297966708E0,5.321260095E-1,-1.107033372E0,-4.911875725E0
2.307950708E0,3.608437181E-1,-1.589953661E0,-4.653420448E0
2.317934708E0,2.650567293E-1,-2.178767443E0,-4.367493629E0
2.327918708E0,2.498958856E-1,-2.857201576E0,-4.084425449E0
2.337902708E0,3.006165624E-1,-3.519909620E0,-3.815644026E0
2.347885708E0,3.938229382E-1,-4.029078007E0,-3.511041641E0
2.357869708E0,4.896824360E-1,-4.341600895E0,-3.068631649E0
2.367853708E0,5.568460226E-1,-4.416473389E0,-2.467256308E0
2.377837708E0,5.642747879E-1,-4.197731495E0,-1.720246196E0
2.387820708E0,5.313681960E-1,-3.586011648E0,-8.457684517E-1
2.397804708E0,4.633485377E-1,-2.677852631E0,1.531706750E-1
2.407788708E0,3.940818608E-1,-1.563445807E0,1.227285504E0
2.417772708E0,3.314009607E-1,-3.824955225E-1,2.361553431E0
2.427756708E0,2.695817947E-1,6.027643681E-1,3.512769938E0
2.437739708E0,2.491497993E-1,1.271331787E0,4.566154957E0
2.447723708E0,3.209022582E-1,1.624850512E0,5.493164062E0
2.457707708E0,4.885151982E-1,1.735921264E0,6.303018570E0
2.467691708E0,6.757801175E-1,1.778288484E0,7.012259960E0
2.477674708E0,8.173521757E-1,1.844344378E0,7.690228462E0
2.487658708E0,8.817008138E-1,2.063754320E0,8.270319939E0
2.497642708E0,8.035250902E-1,2.315151453E0,8.696391106E0
2.507626708E0,5.431036353E-1,2.636864662E0,8.947420120E0
2.517609708E0,4.220604897E-2,2.948864937E0,9.099741936E0
2.527593708E0,-6.805087328E-1,2.996052980E0,9.211932182E0
2.537577708E0,-1.343095422E0,2.336788654E0,9.338398933E0
2.547561708E0,-1.996573567E0,8.931277990E-1,9.312773705E0
2.557545708E0,-2.439307690E0,-8.158928156E-1,9.142431259E0
2.567528708E0,-2.492378235E0,-2.476867199E0,8.869500160E0
2.577512708E0,-2.051030159E0,-3.466231346E0,8.360211372E0
2.587496708E0,-1.342268467E0,-3.015330553E0,7.310296535E0
2.597480708E0,-7.439894080E-1,-1.376977205E0,6.046426296E0
2.607463708E0,-5.049563646E-1,1.098348379E0,4.592966080E0
2.617447708E0,-3.178368211E-1,2.973625422E0,3.109683990E0
2.627431708E0,2.078783512E-1,3.556717873E0,1.569806576E0
2.637415708E0,9.200435281E-1,3.129766226E0,-3.106296659E-1
2.647399708E0,1.498461008E0,1.740206957E0,-1.906380653E0
2.657382708E0,1.624002934E0,1.691126674E-1,-2.614794016E0
2.667366708E0,1.191931486E0,-3.718113005E-1,-3.422393560E0
2.677350708E0,7.225954533E-1,-1.201830283E-1,-4.352298737E0
2.687334708E0,5.348279476E-1,2.740953267E-1,-5.015919685E0
2.697317708E0,5.356480479E-1,5.681148171E-1,-5.426676273E0
2.707301708E0,6.552075148E-1,7.570703626E-1,-5.704907417E0
2.717285708E0,8.725684285E-1,8.446025252E-1,-5.879490376E0
2.727269708E0,1.085534573E0,8.136675358E-1,-5.990477085E0
2.737252708E0,1.248880148E0,7.552303076E-1,-6.119381905E0
2.747236708E0,1.331541538E0,6.988669038E-1,-6.258068562E0
2.757220708E0,1.313470483E0,6.606847644E-1,-6.390279770E0
