"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.648657000E0,-5.342248678E-1,-3.777860701E-1,-4.988832176E-1
1.658641000E0,-5.384617448E-1,-2.785691023E-1,-4.381569326E-1
1.668625000E0,-5.495772362E-1,-1.638382673E-1,-4.041997790E-1
1.678608000E0,-5.780836940E-1,-5.147752538E-2,-3.832711279E-1
1.688592000E0,-6.254259348E-1,3.614739701E-2,-3.515201211E-1
1.698575000E0,-6.790332198E-1,7.243590057E-2,-3.338924050E-1
1.708559000E0,-6.649818420E-1,6.449222565E-2,-3.136510551E-1
1.718543000E0,-5.994624496E-1,1.779761165E-2,-2.925232649E-1
1.728526000E0,-4.930351079E-1,-2.377326787E-2,-2.799448967E-1
1.738510000E0,-3.448048830E-1,-9.347913787E-3,-2.967785895E-1
1.748494000E0,-1.898206472E-1,1.540323719E-2,-3.278659284E-1
1.758477000E0,-4.948402196E-2,-7.833450101E-3,-3.361743391E-1
1.768461000E0,2.238825895E-3,-8.034067601E-2,-3.793556392E-1
1.778444000E0,-8.873238415E-2,-1.243328601E-1,-4.318008423E-1
1.788428000E0,-2.899248600E-1,-1.590359807E-1,-4.627568722E-1
1.798412000E0,-5.559344888E-1,-1.566912979E-1,-5.154542327E-1
1.808394333E0,-8.246234655E-1,-1.601752490E-1,-6.060046554E-1
1.818378333E0,-1.071045399E0,-1.531603187E-1,-7.204838991E-1
1.828361333E0,-1.272546053E0,-1.286730766E-1,-8.274409771E-1
1.838345333E0,-1.408897758E0,-1.335629076E-1,-9.024299979E-1
1.848329333E0,-1.372397065E0,-1.042159498E-1,-9.888882041E-1
1.858312333E0,-1.209127188E0,-8.987782896E-2,-1.071433067E0
1.868296333E0,-1.022673607E0,-1.019896194E-1,-1.121363401E0
1.878279333E0,-8.085965514E-1,-1.354267895E-1,-1.127948165E0
1.888263333E0,-6.091790795E-1,-2.210439593E-1,-1.066124439E0
1.898247333E0,-4.418800473E-1,-4.065564871E-1,-9.891560674E-1
1.908230333E0,-2.870925963E-1,-7.413203120E-1,-1.008676171E0
1.918214333E0,-1.776678562E-1,-1.207959771E0,-1.121595383E0
1.928197333E0,8.264723234E-3,-1.805519223E0,-1.241506338E0
1.938181333E0,4.862446487E-1,-2.405487776E0,-1.413828135E0
1.948165333E0,1.391613722E0,-2.980241060E0,-1.487725019E0
1.958148333E0,2.754939556E0,-3.228958607E0,-1.305147409E0
1.968132333E0,4.413525581E0,-3.050679445E0,-7.835137844E-1
1.978116333E0,6.035348892E0,-2.274500608E0,5.762633681E-2
1.988099333E0,7.223163128E0,-9.616106153E-1,1.117378831E0
1.998083333E0,7.784081936E0,7.122873068E-1,2.283555746E0
2.008066333E0,7.743492603E0,1.942019224E0,3.382304430E0
2.018050333E0,7.159397602E0,1.937599063E0,4.008216381E0
2.028034333E0,6.095300674E0,5.818721652E-1,3.822704554E0
2.038017333E0,4.915205002E0,-1.315644979E0,3.087760210E0
2.048001333E0,3.966568232E0,-2.683641195E0,2.098631859E0
2.057984333E0,3.319520950E0,-2.918466806E0,1.308507562E0
2.067968333E0,2.955954075E0,-2.251628399E0,9.832589626E-1
2.077952333E0,2.899810553E0,-1.187529087E0,8.786094189E-1
2.087935333E0,2.895603657E0,-3.679447472E-1,7.946429253E-1
2.097919333E0,2.613195896E0,-4.272348434E-2,5.329815745E-1
2.107902333E0,2.104328871E0,-9.842962027E-2,1.311619431E-1
2.117886333E0,1.534222245E0,-2.178709954E-1,-1.779605895E-1
2.127870333E0,8.465945721E-1,-1.389660537E-1,-3.118656576E-1
2.137853333E0,8.289770223E-3,6.689192355E-2,-2.948362827E-1
2.147837333E0,-7.805278897E-1,2.479700744E-1,-2.435778975E-1
2.157821333E0,-1.271210432E0,3.468773961E-1,-2.320976555E-1
2.167804333E0,-1.435137868E0,3.423534930E-1,-2.698367834E-1
2.177788333E0,-1.450660110E0,2.687538266E-1,-3.470301032E-1
2.187771333E0,-1.445667267E0,1.694163084E-1,-4.230766594E-1
2.197755333E0,-1.402697921E0,1.072696969E-1,-4.533995092E-1
2.207739333E0,-1.292300820E0,1.669213176E-1,-4.168833196E-1
2.217722333E0,-1.133865356E0,2.580176294E-1,-3.164921999E-1
2.227706333E0,-9.732189775E-1,3.266129494E-1,-2.327911854E-1
2.237689333E0,-8.129907250E-1,3.605746925E-1,-2.283696085E-1
2.247673333E0,-6.833914518E-1,3.804687560E-1,-2.960186899E-1
2.257657333E0,-5.986140370E-1,3.630791605E-1,-4.091922641E-1
2.267640333E0,-5.777311325E-1,3.524726033E-1,-4.909502566E-1
2.277624333E0,-5.988360643E-1,3.625155091E-1,-4.936025441E-1
2.287607333E0,-7.527422905E-1,3.783088624E-1,-4.668167233E-1
2.297591333E0,-9.209256768E-1,5.651795864E-1,-3.942867815E-1
2.307575333E0,-9.708938003E-1,7.143278122E-1,-1.909903586E-1
2.317558333E0,-1.030646086E0,6.847077012E-1,-8.525825292E-2
2.327542333E0,-1.145175815E0,6.685085297E-1,-1.488494873E-1
2.337525333E0,-1.250148654E0,5.701922774E-1,-3.024304509E-1
2.347509333E0,-1.353605747E0,4.637931585E-1,-4.949756563E-1
2.357493333E0,-1.488806129E0,3.695633411E-1,-7.049203515E-1
2.367476333E0,-1.641408563E0,3.411807120E-1,-8.011726141E-1
2.377460333E0,-1.779822826E0,4.393157065E-1,-8.140259981E-1
2.387443333E0,-1.937059879E0,7.059311271E-1,-7.944169044E-1
2.397427333E0,-2.115083933E0,1.043475509E0,-6.629655361E-1
2.407411333E0,-2.211366177E0,1.358842731E0,-4.420014620E-1
2.417394333E0,-2.161011934E0,1.657559395E0,-2.217966318E-1
2.427378333E0,-1.971364856E0,1.931193590E0,-6.778708100E-2
2.437361333E0,-1.732639074E0,2.126800537E0,-3.168999404E-2
2.447345333E0,-1.488682628E0,2.199665308E0,-1.203743219E-1
2.457329333E0,-1.299436808E0,2.099272490E0,-2.979185283E-1
2.467312333E0,-1.240375280E0,1.756695032E0,-4.501264393E-1
2.477296333E0,-1.340253234E0,1.256855249E0,-4.892383516E-1
2.487280333E0,-1.555092216E0,8.027831316E-1,-4.473926425E-1
2.497263333E0,-1.801238894E0,5.459839106E-1,-3.556811810E-1
2.507247333E0,-2.031836271E0,5.409198999E-1,-1.823490858E-1
2.517230333E0,-2.047817469E0,7.847475410E-1,-1.459983736E-2
2.527214333E0,-1.791001201E0,9.953303337E-1,1.130510718E-1
2.537198333E0,-1.449016690E0,9.592943192E-1,2.578716576E-1
2.547181333E0,-1.261546373E0,8.460865021E-1,3.705444038E-1
2.557165333E0,-1.220478535E0,7.051083446E-1,4.570609629E-1
2.567148333E0,-1.128506541E0,6.782972217E-1,5.424967408E-1
2.577132333E0,-9.477269650E-1,7.908152342E-1,6.240363121E-1
2.587116333E0,-7.152151465E-1,8.963656425E-1,7.369346619E-1
2.597099333E0,-4.383726716E-1,8.830555677E-1,8.657127023E-1
2.607083333E0,-1.035581902E-1,8.593859673E-1,1.010989547E0
2.617066333E0,2.855283022E-1,9.609771371E-1,1.129984736E0
2.627050333E0,6.267010570E-1,1.087216139E0,1.194716334E0
2.637034333E0,7.783284783E-1,1.223804116E0,1.211240053E0
2.647017333E0,7.224888802E-1,1.317039251E0,1.170617580E0
2.657001333E0,4.764950871E-1,1.270572543E0,1.113148808E0
2.666985333E0,8.888530731E-2,1.030663848E0,1.115099311E0
2.676968333E0,-3.423425257E-1,6.832759380E-1,1.195385218E0
2.686952333E0,-7.142875791E-1,3.896834850E-1,1.266023874E0
2.696935333E0,-1.078218102E0,2.401081324E-1,1.148231506E0
2.706919333E0,-1.375713944E0,1.621438265E-1,6.948144436E-1
2.716903333E0,-1.522736192E0,-1.379417628E-1,-4.875021055E-2
2.726886333E0,-1.494893074E0,-5.705693364E-1,-8.601711988E-1
2.736870333E0,-1.255126357E0,-8.233643174E-1,-1.647355795E0
2.746853333E0,-9.550008774E-1,-9.898430705E-1,-2.239470005E0
2.756837333E0,-5.620656013E-1,-1.028109550E0,-2.469405413E0
2.766821333E0,-7.829758525E-2,-9.861821532E-1,-2.340003490E0
2.776804333E0,3.317088187E-1,-9.178060889E-1,-1.935280085E0
2.786788333E0,5.258458257E-1,-7.617205977E-1,-1.365534902E0
2.796771333E0,4.969777167E-1,-4.349253476E-1,-7.866219878E-1
2.806755583E0,3.070490658E-1,-3.921228927E-3,-2.524891198E-1
2.816739583E0,1.509017684E-2,3.706928194E-1,1.496243030E-1
2.826722583E0,-2.956005931E-1,6.740185618E-1,3.614563942E-1
2.836706583E0,-5.066283941E-1,9.098409414E-1,4.127648771E-1
2.846689583E0,-5.953451991E-1,9.402252436E-1,2.983360291E-1
2.856673583E0,-6.028936505E-1,7.894353867E-1,3.351887316E-2
2.866657583E0,-5.697224140E-1,5.041921735E-1,-2.475993484E-1
2.876640583E0,-5.162621140E-1,2.568719983E-1,-5.105435252E-1
2.886624583E0,-4.819270670E-1,9.465031326E-2,-6.988878846E-1
2.896607583E0,-4.386214018E-1,-2.575229155E-3,-7.795543075E-1
2.906591583E0,-3.833456337E-1,-2.692557685E-2,-7.493226528E-1
2.916575583E0,-3.616589308E-1,2.112735296E-3,-6.548194885E-1
2.926558583E0,-4.101894498E-1,8.099396527E-2,-5.282689929E-1
2.936542583E0,-4.949376285E-1,1.777058542E-1,-4.007722735E-1
2.946525583E0,-5.831676126E-1,2.742065787E-1,-2.884710431E-1
2.956509583E0,-6.616883278E-1,3.028292954E-1,-2.010071874E-1
2.966493583E0,-6.987089515E-1,2.683163285E-1,-1.629996300E-1
2.976476583E0,-6.917456985E-1,1.995919794E-1,-1.767050624E-1
2.986460583E0,-6.260942817E-1,1.102847531E-1,-2.143240869E-1
2.996443583E0,-5.276932716E-1,3.392894566E-2,-2.353724539E-1
3.006427583E0,-3.836798668E-1,-8.954869583E-3,-2.249429822E-1
3.016411583E0,-1.813883036E-1,-2.753859945E-2,-1.872172803E-1
3.026394583E0,1.863853447E-2,-5.163541064E-2,-1.283177435E-1
3.036378583E0,1.342407912E-1,-4.002349451E-2,-5.673380569E-2
3.046361583E0,1.592697203E-1,-2.579718363E-3,-2.213108540E-2
3.056345583E0,1.227007806E-1,2.495002374E-2,-4.589829966E-2
3.066329583E0,4.953469709E-2,4.759541526E-2,-6.243972108E-2
3.076312583E0,-3.242222965E-2,1.172699854E-1,-4.815576226E-2
3.086296583E0,-3.969372436E-2,2.911674678E-1,-4.150371999E-2
3.096280583E0,1.203210279E-1,4.779735804E-1,-4.712557048E-2
3.106263583E0,4.151268303E-1,5.718188286E-1,-1.298385710E-1
3.116247583E0,6.806503534E-1,4.848844409E-1,-2.686015368E-1
3.126230583E0,8.797171116E-1,2.029715478E-1,-3.559681177E-1
3.136214583E0,9.982081056E-1,-1.156145111E-1,-3.711597323E-1
3.146197583E0,1.100336552E0,-4.351831973E-1,-3.781113923E-1
3.156181583E0,1.131394625E0,-7.042717934E-1,-4.085409939E-1
3.166165583E0,1.082480669E0,-1.004853964E0,-4.919935465E-1
3.176148583E0,9.772540927E-1,-1.368495107E0,-6.069042087E-1
3.186132583E0,8.888746500E-1,-1.720265746E0,-7.297978997E-1
3.196116583E0,9.254079461E-1,-2.064094782E0,-7.822359800E-1
3.206099583E0,1.094383597E0,-2.208556414E0,-7.537044287E-1
3.216083583E0,1.437052846E0,-2.236359596E0,-6.696719527E-1
3.226066583E0,1.953371882E0,-2.286947012E0,-5.361778140E-1
3.236050583E0,2.615911961E0,-2.344908953E0,-3.187419474E-1
3.246034583E0,3.304004669E0,-2.455524921E0,3.620975092E-2
3.256017583E0,3.873284578E0,-2.406868696E0,5.083332062E-1
3.266001583E0,4.287542343E0,-2.205895662E0,9.434626102E-1
3.275984583E0,4.483444214E0,-1.980989099E0,1.288076997E0
3.285968583E0,4.576309204E0,-1.629774332E0,1.417062759E0
3.295952583E0,4.594801426E0,-1.297436833E0,1.500995517E0
3.305935583E0,4.542739868E0,-1.032490373E0,1.539191604E0
3.315919583E0,4.414249420E0,-9.101493955E-1,1.440308332E0
3.325902583E0,4.153586864E0,-7.152494192E-1,1.270809770E0
3.335886583E0,3.437445879E0,-2.669206560E-1,9.422380328E-1
3.345870583E0,2.397236824E0,1.523751318E-1,4.504014552E-1
3.355853583E0,1.405239820E0,2.825376093E-1,-1.251043566E-2
3.365837583E0,6.580342650E-1,1.520965248E-1,-3.596574962E-1
3.375820583E0,-2.401886322E-2,-9.778103232E-2,-5.712461472E-1
3.385804583E0,-6.473242640E-1,-2.411664277E-1,-5.975323319E-1
3.395788583E0,-1.057982326E0,-1.530733556E-1,-4.484360218E-1
3.405771583E0,-1.320301890E0,5.075674132E-2,-2.285401374E-1
3.415755583E0,-1.466713428E0,2.288693339E-1,-5.825102702E-2
3.425738583E0,-1.443686366E0,3.095194399E-1,-2.456709929E-2
3.435722583E0,-1.366554856E0,2.761629224E-1,-7.027560472E-2
3.445706583E0,-1.244940281E0,1.935868263E-1,-1.400376260E-1
3.455689583E0,-1.077497959E0,1.517111361E-1,-2.132329196E-1
3.465673583E0,-9.174185991E-1,1.468053162E-1,-2.631216645E-1
3.475656583E0,-7.828248143E-1,1.365558356E-1,-2.626770437E-1
3.485640583E0,-6.239461899E-1,1.037795171E-1,-2.154485732E-1
