time,X (m/s^2),Y (m/s^2),Z (m/s^2),label
0,2.008837452347822,6.6720116190099,2.5310035826565347,waving_righthand
1,1.424428884887,4.262146820008,2.56705977170012,waving_righthand
2,-0.6951454379236003,3.919709921281701,-0.554485940515,waving_righthand
3,-2.041080550915,3.6891204345864,-2.0696920531703,waving_righthand
4,-0.5397715391489998,4.04240527497554,-0.509034457374,waving_righthand
5,1.2202594871326733,5.286392039713863,-0.1149387064949505,waving_righthand
6,-2.5786337037886,7.004014576654002,-0.5859220687843699,waving_righthand
7,-3.3450085192961,6.7225159561400005,-1.6964073028615,waving_righthand
8,-1.3536979706725003,6.72959323884,0.072142478947,waving_righthand
9,-0.08573571158,7.399549058419999,-0.3657928298769999,waving_righthand
10,-3.4451308139759997,5.8776338974,-1.2847678115774,waving_righthand
11,1.3351018596875248,4.615063322503961,0.3788147259350791,waving_righthand
12,-4.3861085406235,1.2418984588400002,1.8309026184,waving_righthand
13,-3.157909593220999,1.208049348444,3.855039903283,waving_righthand
14,1.8000472818650002,2.0902832336445,4.5172897476507,waving_righthand
15,-7.1246232695749985,0.8312289504899,1.4161945084789005,waving_righthand
16,1.8360593946679995,1.7808182693688297,3.3292852157610997,waving_righthand
17,-4.14828201909703,3.3471791091584153,1.4127710382721783,waving_righthand
18,-2.564169282425,3.111296525555,1.27938051459335,waving_righthand
19,1.2969614546289998,2.5749019638668,3.1688967453454095,waving_righthand
20,-5.637154476549001,2.0156080215517997,2.258256431566,waving_righthand
21,-1.797303488013,2.7172843780786007,3.6510411209542,waving_righthand
22,0.4462415361152003,1.0290889984071,3.1729802535129,waving_righthand
23,-2.462333511460397,2.3770064945099003,2.0366469490978916,waving_righthand
24,-5.239795289688,1.6268439605552,2.3981869445676,waving_righthand
25,-0.8408374697940002,2.6284052032127,1.10637627869899,waving_righthand
26,0.1968631213292999,2.4854300216625,0.99383281402658,waving_righthand
27,-2.6521009273470004,2.5639013397139996,1.2639565887502002,waving_righthand
28,-4.627797445545,2.666885682651001,1.6906263244401,waving_righthand
29,-0.5349622925807921,3.8157003587693064,-0.4783073349742574,waving_righthand
30,0.2239268418239999,3.2243938385260003,1.4350463058074998,waving_righthand
31,-4.021040203728,2.7977690094340004,0.1576521606954999,waving_righthand
32,-2.6912071062079996,3.726524652096399,2.3127880324879,waving_righthand
33,0.6980269452270997,3.5836497619017007,1.8854147597899,waving_righthand
34,-1.2022818419160002,2.720011706511,2.68142794188195,waving_righthand
35,-5.01804758979495,2.326752582224257,1.9259543632910896,waving_righthand
36,-1.6626959062859998,3.3005913848866997,1.4431923660326,waving_righthand
37,0.3320559861049,5.29076130526,1.3492312591679998,waving_righthand
38,-3.3990521344257005,6.274756576489999,-0.62902792971366,waving_righthand
39,-4.280060069016,5.7003665268,-2.0853225494068006,waving_righthand
40,-0.6536277741218,8.21786735689,-4.879653208959,waving_righthand
41,1.284604888223069,7.226916599287128,-2.895894293464653,waving_righthand
42,1.2661405472340002,5.645526567204801,-1.7862384978973005,waving_righthand
43,-1.841355381786,4.903164816292999,-1.203971827706,waving_righthand
44,-3.4116903536446,4.350910734490001,-0.5771098937585999,waving_righthand
45,-0.8856318193089998,4.45208085023092,-0.3237856842236,waving_righthand
46,2.582211264165,2.3938878844825,0.7449348998350002,waving_righthand
47,-4.1134490087358415,2.419091256011882,-1.048977056819802,waving_righthand
48,2.614880827462001,4.4487442884622075,0.1007824218908,waving_righthand
49,-4.385574151515999,2.7518430129814,-0.5877856933728001,waving_righthand
50,0.2664848416380999,-0.9793160019139998,1.3660023835020996,waving_righthand
51,-2.124097915537001,0.6025330260873001,3.660688558994401,waving_righthand
52,-4.5351012086487,0.8259060195798,2.8946415619843004,waving_righthand
53,0.3387366825840492,-4.105245770830693,6.080671515149505,waving_righthand
54,-4.577145776529001,-0.64678999328528,3.8170039996451,waving_righthand
55,-0.7315557221519999,-3.257009513777,4.977730755539,waving_righthand
56,-6.4923500884584,-4.4037508530839995,0.308924587914,waving_righthand
57,-1.2860596249859997,-1.54799243322237,2.7998706389125,waving_righthand
58,-0.1798285445563001,-4.173659829575,4.6855832791742,waving_righthand
59,-6.357023570974256,-3.970288791373346,2.516747584356733,waving_righthand
60,19.327807615,-6.158568192000001,4.9439190669999995,waving_righthand
61,-1.0218952549663367,7.18304594749505,2.6361132237980205,waving_righthand
62,-3.386345059017001,-3.2098141570584993,3.3602273711447,waving_righthand
63,-1.83604592271,-2.0055070266171997,4.758939733948731,waving_righthand
64,-1.3281386220310003,-1.6312328339059996,3.9010497254681,waving_righthand
65,-0.2749527324410002,-2.9155006850935,5.548707902505201,waving_righthand
66,-2.931256919956001,-2.3171050551962997,3.443401908875,waving_righthand
67,-3.90038564120396,-5.221520505254456,4.019817973429405,waving_righthand
68,-3.0821012376460004,-9.284174958836,4.95214745645,waving_righthand
69,-2.586746832463,-6.146961328155201,4.3504287366343,waving_righthand
70,-3.2499561811988995,-4.7230698257465,4.0501696286027,waving_righthand
71,-3.3696832077559997,-3.553062368717,3.5797847988147,waving_righthand
72,-2.6124962863810004,-5.6360542649382,5.6275279951439,waving_righthand
73,-4.4355598691653455,-4.12785914212297,4.938699229164356,waving_righthand
74,-5.038478928752999,-6.237439178538001,3.695955221817,waving_righthand
75,-5.204604968685999,-6.672340296918001,5.255612896797,waving_righthand
76,-4.600280168348649,-2.9815807708756012,4.069305834435,waving_righthand
77,-4.870351551944,-3.9431811126346,5.231780955563661,waving_righthand
78,-3.638968725817,0.6062288406258001,4.993762417794671,waving_righthand
