"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.470333333E-3,9.594597931E0,-5.667214966E-1,3.713627472E0
7.513666671E-3,9.326056366E0,-5.831872559E-1,3.619622955E0
1.749666667E-2,9.139544220E0,-9.520202637E-1,3.528911591E0
2.748066667E-2,9.074429626E0,-1.255289612E0,3.179538116E0
3.746466667E-2,8.951535187E0,-1.278191986E0,3.093167725E0
4.744866667E-2,8.839867401E0,-1.171014862E0,3.076701965E0
5.743266667E-2,8.732241211E0,-9.996212769E-1,3.096161499E0
6.741666666E-2,8.792116699E0,-1.168320465E0,3.047961731E0
7.740066667E-2,8.838669891E0,-1.082099762E0,2.840642853E0
8.738466667E-2,8.995693359E0,-6.414161682E-1,2.724933472E0
9.736766667E-2,9.261540527E0,-2.212399292E-1,2.638563080E0
1.073516667E-1,9.438771973E0,-1.362167358E-2,2.588567047E0
1.173356667E-1,9.427395630E0,3.098556519E-2,2.551593933E0
1.273196667E-1,9.276659088E0,-9.280700684E-2,2.554288330E0
1.373036667E-1,9.028026123E0,-2.754272461E-1,2.576741638E0
1.472876667E-1,8.944649506E0,-3.936813354E-1,2.647544403E0
1.572716667E-1,8.860524445E0,-5.069956970E-1,2.754122772E0
1.672556667E-1,8.830287323E0,-5.695655823E-1,2.862347717E0
1.772396667E-1,8.889863434E0,-6.107299805E-1,2.922821960E0
1.872226667E-1,8.948840790E0,-6.719526672E-1,2.970123596E0
1.972066667E-1,9.076824646E0,-7.036866760E-1,2.963686981E0
2.071906667E-1,9.216184845E0,-6.367758179E-1,2.996468811E0
2.171746667E-1,9.353299713E0,-5.746549988E-1,3.000211029E0
2.271586667E-1,9.488019562E0,-4.171824646E-1,2.987487488E0
2.371426667E-1,9.705517273E0,-6.239025879E-1,2.938688965E0
2.471266667E-1,9.617949371E0,-7.271878052E-1,3.009491730E0
2.571106667E-1,9.638756104E0,-5.357359314E-1,3.011138306E0
2.670936667E-1,9.782008209E0,-4.122427368E-1,2.988235931E0
2.770776667E-1,9.846074982E0,-4.164340210E-1,2.979104919E0
2.870616667E-1,9.837393036E0,-3.797602844E-1,3.024460602E0
2.970456667E-1,9.946067047E0,-5.409750366E-1,3.046464844E0
3.070296667E-1,1.003064117E1,-5.655239868E-1,3.184328156E0
3.170136667E-1,1.028032196E1,-3.933819580E-1,3.263513489E0
3.269976667E-1,1.039887543E1,-3.571572876E-1,3.170856171E0
3.369816667E-1,1.027927414E1,-3.890409851E-1,3.066223755E0
3.469656667E-1,1.004141876E1,-4.929249573E-1,3.016078033E0
3.569486667E-1,9.606722717E0,-6.087840271E-1,2.919379120E0
3.669326667E-1,9.301657104E0,-7.036866760E-1,2.823728027E0
3.769166667E-1,9.049581299E0,-9.072633362E-1,2.761158142E0
3.869006667E-1,8.896449738E0,-1.090182953E0,2.658771057E0
3.968846667E-1,8.995843048E0,-1.039737854E0,2.539768524E0
4.068686667E-1,9.198820953E0,-8.517288208E-1,2.524051208E0
4.168526667E-1,9.379944305E0,-5.610333252E-1,2.488425293E0
4.268366667E-1,9.709708557E0,-5.319937134E-1,2.395019531E0
4.368196667E-1,9.966275024E0,-4.613406372E-1,2.352507935E0
4.468036667E-1,1.037956558E1,-3.177891541E-1,2.220781860E0
4.567876667E-1,1.092712692E1,-1.881587219E-1,2.203717346E0
4.667716667E-1,1.148337021E1,-1.869612122E-1,2.416874084E0
4.767556667E-1,1.197674423E1,-1.191522217E-1,2.728076935E0
4.867396667E-1,1.253448441E1,-1.317260742E-2,2.950813751E0
4.967236667E-1,1.317305649E1,1.266366577E-1,3.169508972E0
5.067076667E-1,1.384605698E1,2.439926147E-1,3.279081116E0
5.166916667E-1,1.454001389E1,4.221221924E-2,3.398532715E0
5.266746667E-1,1.525477753E1,-3.230282593E-1,3.606600037E0
5.366586667E-1,1.598765350E1,-5.487588501E-1,3.997437286E0
5.466426667E-1,1.645183823E1,-6.725514221E-1,4.489015045E0
5.566266667E-1,1.636172562E1,-8.869056702E-1,4.761747894E0
5.666106667E-1,1.616458557E1,-1.180295563E0,4.760400696E0
5.765946667E-1,1.631607056E1,-1.249451752E0,4.542304230E0
5.865786667E-1,1.667577255E1,-1.093476105E0,3.984264679E0
5.965626667E-1,1.682246750E1,-1.118025055E0,3.663481750E0
6.065456667E-1,1.624796219E1,-6.020480347E-1,3.638633423E0
6.165296667E-1,1.648162628E1,-7.165599060E-1,2.381697235E0
6.265136667E-1,1.580338669E1,-8.409512329E-1,1.632355499E0
6.364976667E-1,1.447145645E1,-6.270460510E-1,1.352886658E0
