"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.647500049E-4,2.047592010E0,9.232650604E0,1.179996185E0
1.064775000E-2,2.043400726E0,9.214987335E0,1.194965057E0
2.063075000E-2,2.170935516E0,9.238338776E0,1.207838287E0
3.061375000E-2,2.330803070E0,9.278754730E0,1.245859222E0
4.059675000E-2,2.517165527E0,9.377249908E0,1.258433075E0
5.057975000E-2,2.858904877E0,9.492061157E0,1.239721985E0
6.056275000E-2,3.126847687E0,9.517508240E0,1.302591248E0
7.054575000E-2,3.238216095E0,9.538165283E0,1.313368835E0
8.052875000E-2,3.242706757E0,9.577383728E0,1.326092377E0
9.051175000E-2,3.105292511E0,9.472601624E0,1.430724792E0
1.004947500E-1,2.925666046E0,9.344917145E0,1.448088684E0
1.104777500E-1,2.722239075E0,9.366921387E0,1.372944946E0
1.204607500E-1,2.658920746E0,9.420060883E0,1.242865448E0
1.304427500E-1,2.677033081E0,9.466913452E0,1.139729919E0
1.404257500E-1,2.645448761E0,9.493408356E0,1.145717468E0
1.504087500E-1,2.537672882E0,9.421707458E0,1.143023071E0
1.603917500E-1,2.571053467E0,9.364226990E0,1.182391205E0
1.703747500E-1,2.666554871E0,9.298513641E0,1.285377045E0
1.803577500E-1,2.600691833E0,9.269923096E0,1.307830353E0
1.903407500E-1,2.497556305E0,9.258397064E0,1.239721985E0
2.003237500E-1,2.453098755E0,9.283245392E0,1.067430267E0
2.103067500E-1,2.378104706E0,9.255702667E0,9.186396790E-1
2.202897500E-1,2.593207397E0,9.517957306E0,9.123527527E-1
2.302727500E-1,2.784509583E0,9.649084625E0,7.111711121E-1
2.402557500E-1,2.866988068E0,9.572144623E0,4.912783813E-1
2.502387500E-1,2.875370636E0,9.652377777E0,5.063969421E-1
2.602217500E-1,2.941832428E0,9.866282959E0,5.530998230E-1
2.702047500E-1,2.922522583E0,9.689799957E0,5.090913391E-1
2.801877500E-1,3.077749786E0,9.859097900E0,6.264472961E-1
2.901707500E-1,3.059936829E0,9.946665802E0,6.432124329E-1
3.001537500E-1,3.229384460E0,1.000220032E1,6.776408386E-1
3.101367500E-1,3.201542358E0,1.016745667E1,7.024891663E-1
3.201197500E-1,2.999312897E0,1.029888336E1,6.330335999E-1
3.301027500E-1,2.888692932E0,1.042866348E1,6.324348450E-1
3.400857500E-1,2.896027679E0,1.054766602E1,7.144642639E-1
3.500687500E-1,3.223396912E0,1.058823166E1,1.030307465E0
3.600507500E-1,3.888463898E0,1.057386154E1,1.426234131E0
3.700337500E-1,4.126468964E0,1.062445633E1,1.662442932E0
3.800167500E-1,3.902085571E0,1.074076447E1,1.763931885E0
3.899997500E-1,3.551664276E0,1.089030350E1,1.880689087E0
3.999827500E-1,3.324436798E0,1.124686203E1,2.015558624E0
4.099657500E-1,3.104693756E0,1.151899612E1,2.048340454E0
4.199487500E-1,2.875220947E0,1.171838150E1,2.047741699E0
4.299320833E-1,2.734513550E0,1.193468170E1,1.802252197E0
4.399150833E-1,2.952759705E0,1.230605942E1,1.495839386E0
4.498980833E-1,3.431164856E0,1.242850479E1,1.248703308E0
4.598810833E-1,3.817062378E0,1.271111710E1,8.475375366E-1
4.698640833E-1,3.705394592E0,1.251218079E1,4.891827393E-1
4.798470833E-1,4.008963318E0,1.310524750E1,4.354444885E-1
4.898300833E-1,3.250640259E0,1.350491638E1,-5.493576050E-2
4.998130833E-1,2.622696075E0,1.349339035E1,-3.701802063E-1
5.097960833E-1,1.750908966E0,1.335223389E1,-4.522096252E-1
5.197790833E-1,7.535330200E-1,1.303863602E1,-3.710783386E-1
5.297620833E-1,-2.583627319E-1,1.230935257E1,1.945953369E-2
5.397450833E-1,-1.229842529E0,1.177571228E1,6.334826660E-1
5.497280833E-1,-1.829794922E0,1.160177399E1,1.185834045E0
5.597110833E-1,-2.387385406E0,1.160731247E1,1.568737793E0
5.696940833E-1,-3.361409912E0,1.202838684E1,2.030228119E0
5.796770833E-1,-4.958289185E0,1.254645950E1,2.600542145E0
5.896590833E-1,-6.564598846E0,1.257505005E1,3.167413330E0
5.996420833E-1,-8.136330414E0,1.222807159E1,3.652704163E0
6.096250833E-1,-9.342821503E0,1.176463531E1,4.001179504E0
6.196080833E-1,-1.026939468E1,1.143472137E1,4.282145233E0
6.295910833E-1,-1.103714813E1,1.135658386E1,4.766238556E0
6.395740833E-1,-1.140508301E1,1.100765945E1,5.382207642E0
6.495570833E-1,-1.127724884E1,1.021670425E1,5.802234192E0
6.595400833E-1,-1.096559692E1,9.539662170E0,6.426436157E0
6.695230833E-1,-1.041264679E1,8.996741180E0,7.114106140E0
6.795060833E-1,-9.785001984E0,8.779243469E0,7.961044922E0
6.894890833E-1,-9.483828278E0,8.801247711E0,8.843609619E0
6.994720833E-1,-9.894274750E0,8.698411560E0,9.520052948E0
7.094550833E-1,-1.061053528E1,7.948620758E0,9.658814392E0
7.194380833E-1,-1.098161362E1,6.314019928E0,9.561666412E0
7.294210833E-1,-1.078073135E1,4.336781616E0,9.312584381E0
7.394040833E-1,-1.002375549E1,2.714455261E0,8.212821350E0
7.493870833E-1,-8.652756500E0,1.695075073E0,5.722899170E0
7.593700833E-1,-6.696025543E0,8.512797546E-1,2.095193024E0
7.693530833E-1,-4.359234924E0,1.916015625E-2,-2.507884827E0
7.793360833E-1,-2.799478455E0,-1.408570862E-1,-6.639742584E0
7.893190833E-1,-1.981579285E0,-3.474275208E-1,-9.649683380E0
7.993020833E-1,-9.415420532E-2,-2.348166962E0,-1.309102707E1
8.092850833E-1,2.223925323E0,-2.317780151E0,-1.348919907E1
8.192680833E-1,4.603227539E0,-1.174906769E0,-1.212508575E1
8.292500833E-1,8.060138855E0,-8.723858643E-1,-1.098909805E1
8.392330833E-1,1.107726471E1,-5.542973328E-1,-1.017389328E1
8.492160833E-1,1.238000565E1,7.229965210E-2,-1.053359528E1
8.591990833E-1,1.153665939E1,1.285975800E0,-1.171972870E1
8.691820833E-1,1.091814560E1,1.864971771E0,-1.427237045E1
8.791650833E-1,1.049302963E1,1.247505798E0,-1.704939560E1
8.891480833E-1,1.039139099E1,2.048340454E0,-1.912617691E1
8.991310833E-1,1.048749115E1,3.901935883E0,-2.057591217E1
9.091140833E-1,1.067280579E1,5.825286255E0,-2.093741043E1
9.190970833E-1,1.077489349E1,6.985822906E0,-1.991294083E1
9.290800833E-1,8.894952850E0,6.672674103E0,-1.729144226E1
9.390630833E-1,6.262227631E0,5.417085114E0,-1.407957138E1
9.490460833E-1,4.199067993E0,4.245770874E0,-1.132589767E1
9.590290833E-1,2.565964050E0,3.648512878E0,-9.425599365E0
9.690120833E-1,1.243464203E0,3.801045685E0,-8.302634583E0
9.789950833E-1,3.936813354E-1,4.098477173E0,-7.898475037E0
9.889780833E-1,4.670288086E-2,4.282743988E0,-8.132887573E0
9.989610833E-1,8.083190918E-3,4.496200104E0,-8.905880127E0
1.008944083E0,-5.029541016E-2,4.885241089E0,-9.575138397E0
1.018927083E0,-4.438270569E-1,5.477858734E0,-9.456584930E0
1.028910083E0,-1.058448944E0,6.168971558E0,-8.732839966E0
1.038893083E0,-1.687141571E0,6.526128845E0,-7.821984100E0
1.048876083E0,-2.440973969E0,6.425987091E0,-7.149881744E0
1.058859083E0,-3.664828949E0,6.001769257E0,-6.682403870E0
1.068842083E0,-4.198020172E0,6.408174133E0,-6.088289337E0
1.078825083E0,-4.774471436E0,6.325096893E0,-5.551954651E0
1.088807083E0,-4.918172607E0,5.814059601E0,-4.946613464E0
1.098790083E0,-4.735552368E0,5.737418976E0,-4.011657715E0
1.108773083E0,-4.191882935E0,5.337450714E0,-3.244203644E0
1.118756083E0,-3.700903931E0,4.555476837E0,-2.571652222E0
1.128739083E0,-3.877386932E0,4.139791260E0,-1.821112976E0
1.138722083E0,-4.486021271E0,3.737128601E0,-9.247769165E-1
1.148705083E0,-4.421206055E0,3.535048828E0,5.474116516E-1
1.158688083E0,-4.068988495E0,3.586841125E0,2.301464081E0
1.168671083E0,-3.384911041E0,3.650758209E0,4.349654846E0
1.178654083E0,-2.192341003E0,3.760030975E0,6.441704407E0
1.188637083E0,-7.182064819E-1,3.152145081E0,6.917564850E0
1.198620083E0,4.311035156E-2,2.390528870E0,7.388784943E0
1.208603083E0,1.568737793E-1,4.257596283E0,1.096799194E1
1.218586083E0,8.207432556E-1,6.014792175E0,1.375759094E1
1.228569083E0,1.992057495E0,7.530540161E0,1.495794479E1
1.238552083E0,2.954106903E0,7.440726929E0,1.375130402E1
1.248535083E0,2.379152527E0,6.727310486E0,1.313084427E1
1.258518083E0,2.222278748E0,6.902296600E0,1.326661194E1
1.268501083E0,2.560275879E0,6.729256439E0,1.242521164E1
1.278484083E0,2.161205750E0,6.676865387E0,1.182061890E1
1.288467083E0,1.184786224E0,6.709497528E0,1.156360336E1
1.298450083E0,-7.664062500E-2,7.212900696E0,1.131122818E1
1.308433083E0,-7.984396362E-1,7.915988617E0,1.125659180E1
1.318416083E0,-9.831555176E-1,8.467591553E0,1.145687531E1
1.328399083E0,-9.891430664E-1,9.056017914E0,1.159084671E1
1.338382083E0,-1.459015961E0,9.205706635E0,1.133727402E1
1.348365083E0,-2.384241943E0,9.204808502E0,1.097128510E1
1.358347083E0,-3.849544830E0,8.776998138E0,1.085782104E1
1.368330083E0,-5.980962524E0,8.016280060E0,1.094419144E1
1.378313083E0,-7.774832153E0,7.443720703E0,1.134490814E1
1.388296083E0,-7.992180176E0,7.425608368E0,1.163814835E1
1.398279083E0,-7.430398407E0,7.434889069E0,1.161315033E1
1.408262083E0,-6.675368500E0,7.496560822E0,1.166329605E1
1.418245083E0,-5.805826721E0,7.286547546E0,1.159039764E1
1.428227833E0,-5.458399200E0,6.755751343E0,1.096574661E1
1.438210833E0,-5.579796753E0,6.365512848E0,9.886191559E0
1.448193833E0,-5.180726624E0,6.191574554E0,8.508007507E0
1.458176833E0,-4.182302856E0,6.296955414E0,7.018904114E0
1.468159833E0,-3.373684387E0,6.495592346E0,5.943390656E0
1.478142833E0,-2.913092194E0,6.810537415E0,5.317542114E0
1.488125833E0,-2.502645721E0,7.023993530E0,4.523892517E0
1.498108833E0,-2.159858551E0,6.775360565E0,3.443589020E0
1.508091833E0,-2.175725555E0,6.019582214E0,2.335593109E0
1.518074833E0,-2.505938873E0,6.797514496E0,3.156186676E0
1.528057833E0,-2.559377747E0,7.238796844E0,3.557352448E0
1.538040833E0,-2.411934357E0,7.636669464E0,3.803590393E0
1.548023833E0,-2.367177429E0,7.786507874E0,3.790118408E0
1.558006833E0,-2.360740814E0,7.868686981E0,3.749702454E0
1.567989833E0,-2.649340668E0,8.148754578E0,4.042493591E0
1.577972833E0,-2.780767365E0,8.346493378E0,4.583318939E0
1.587955833E0,-2.815794525E0,8.596174164E0,5.209017792E0
1.597938833E0,-3.123853912E0,8.636590118E0,5.604495392E0
1.607921833E0,-3.417543182E0,8.239316254E0,5.630690918E0
1.617903833E0,-3.583248596E0,7.934400330E0,5.814808044E0
1.627886833E0,-3.977079620E0,7.519912262E0,5.832471313E0
1.637869833E0,-4.416116638E0,7.571554871E0,6.525530090E0
1.647852833E0,-3.968397675E0,7.973918152E0,7.686665497E0
1.657835833E0,-4.197720795E0,7.797884216E0,8.386909332E0
1.667818833E0,-4.487368469E0,7.491920471E0,8.996591492E0
1.677801833E0,-4.388424225E0,7.508984985E0,1.003857468E1
1.687784833E0,-4.627327423E0,7.525450745E0,1.078282700E1
1.697767833E0,-5.443879395E0,7.237299957E0,1.144011017E1
1.707750833E0,-6.802903290E0,7.001989288E0,1.234437973E1
1.717733833E0,-5.852679291E0,7.603887634E0,1.364188156E1
1.727716833E0,-5.704786835E0,7.660619659E0,1.476798981E1
1.737699833E0,-6.727759552E0,7.113657074E0,1.547751434E1
1.747682833E0,-6.652017059E0,6.807094574E0,1.619796616E1
1.757665833E0,-6.982080688E0,6.312223663E0,1.687126602E1
